UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
FXI,43.35,*,FXI180831C00030000,,call,08/31/2018,08/27/2018,30,0,13.1,13.6,0,0,0.3208,1,0,-0.7016,0,FXI180831C00030000
FXI,43.35,*,FXI180831P00030000,,put,08/31/2018,08/27/2018,30,0.01,0,0.02,0,10,0.3822,0,0,0,0,FXI180831P00030000
FXI,43.35,*,FXI180831C00035000,,call,08/31/2018,08/27/2018,35,0,8.3,8.55,0,0,0.3208,1,0,-0.8185,0,FXI180831C00035000
FXI,43.35,*,FXI180831P00035000,,put,08/31/2018,08/27/2018,35,0.01,0,0.02,0,10,0.3822,0,0,0,0,FXI180831P00035000
FXI,43.35,*,FXI180831C00035500,,call,08/31/2018,08/27/2018,35.5,0,7.75,8.15,0,0,0.3208,1,0,-0.8302,0,FXI180831C00035500
FXI,43.35,*,FXI180831P00035500,,put,08/31/2018,08/27/2018,35.5,0.03,0,0.02,0,11,0.3822,0,0,0,0,FXI180831P00035500
FXI,43.35,*,FXI180831C00036000,,call,08/31/2018,08/27/2018,36,0,7.3,7.75,0,0,0.3208,1,0,-0.8419,0,FXI180831C00036000
FXI,43.35,*,FXI180831P00036000,,put,08/31/2018,08/27/2018,36,0,0,0.02,0,9,0.3822,0,0,-0.0001,0,FXI180831P00036000
FXI,43.35,*,FXI180831C00036500,,call,08/31/2018,08/27/2018,36.5,0,6.8,7.1,0,0,0.3208,1,0,-0.8536,0,FXI180831C00036500
FXI,43.35,*,FXI180831P00036500,,put,08/31/2018,08/27/2018,36.5,0.03,0,0.02,0,105,0.3822,0,0,-0.0005,0,FXI180831P00036500
FXI,43.35,*,FXI180831C00037000,,call,08/31/2018,08/27/2018,37,0,6.3,6.45,0,0,0.3208,1,0,-0.8653,0,FXI180831C00037000
FXI,43.35,*,FXI180831P00037000,,put,08/31/2018,08/27/2018,37,0.01,0,0.02,0,43,0.3822,0,0,-0.0026,0.0001,FXI180831P00037000
FXI,43.35,*,FXI180831C00037500,,call,08/31/2018,08/27/2018,37.5,4.45,5.8,5.95,0,37,0.3208,1,0,-0.8773,0,FXI180831C00037500
FXI,43.35,*,FXI180831P00037500,,put,08/31/2018,08/27/2018,37.5,0.03,0,0.02,0,130,0.3822,0,0.0001,-0.0119,0.0006,FXI180831P00037500
FXI,43.35,*,FXI180831C00038000,,call,08/31/2018,08/27/2018,38,4.43,4.8,6,0,1,0.3208,1,0,-0.8912,0.0001,FXI180831C00038000
FXI,43.35,*,FXI180831P00038000,,put,08/31/2018,08/27/2018,38,0.02,0,0.02,0,97,0.3822,-0.0001,0.0003,-0.0474,0.0023,FXI180831P00038000
FXI,43.35,*,FXI180831C00038500,,call,08/31/2018,08/27/2018,38.5,0,4.8,5.15,0,0,0.3208,1,0.0002,-0.9152,0.0008,FXI180831C00038500
FXI,43.35,*,FXI180831P00038500,,put,08/31/2018,08/27/2018,38.5,0.01,0,0.02,2,1339,0.3822,-0.0005,0.0012,-0.1629,0.0078,FXI180831P00038500
FXI,43.35,*,FXI180831C00039000,,call,08/31/2018,08/27/2018,39,1.77,4.3,4.45,0,30,0.3208,0.9997,0.0007,-0.9819,0.004,FXI180831C00039000
FXI,43.35,*,FXI180831P00039000,,put,08/31/2018,08/27/2018,39,0.01,0,0.02,1,179,0.3822,-0.0018,0.0036,-0.486,0.0233,FXI180831P00039000
FXI,43.35,*,FXI180831C00039500,,call,08/31/2018,08/27/2018,39.5,2.5,3.8,3.95,0,1,0.3208,0.9989,0.0028,-1.1947,0.0155,FXI180831C00039500
FXI,43.35,*,FXI180831P00039500,,put,08/31/2018,08/27/2018,39.5,0.06,0.01,0.02,0,105,0.3822,-0.0051,0.0093,-1.2655,0.0607,FXI180831P00039500
FXI,43.35,*,FXI180831C00040000,,call,08/31/2018,08/27/2018,40,3.44,3.3,3.45,18,77,0.3208,0.9959,0.0091,-1.8078,0.0499,FXI180831C00040000
FXI,43.35,*,FXI180831P00040000,,put,08/31/2018,08/27/2018,40,0.01,0,0.01,2,545,0.3822,-0.013,0.0211,-2.8891,0.1387,FXI180831P00040000
FXI,43.35,*,FXI180831C00040500,,call,08/31/2018,08/27/2018,40.5,2.93,2.85,2.92,16,155,0.3208,0.9875,0.0244,-3.2932,0.1343,FXI180831C00040500
FXI,43.35,*,FXI180831P00040500,,put,08/31/2018,08/27/2018,40.5,0.02,0.01,0.03,65,1608,0.3822,-0.0296,0.0426,-5.8103,0.2791,FXI180831P00040500
FXI,43.35,*,FXI180831C00041000,,call,08/31/2018,08/27/2018,41,1.75,2.36,2.42,0,177,0.3208,0.9671,0.0552,-6.2632,0.3039,FXI180831C00041000
FXI,43.35,*,FXI180831P00041000,,put,08/31/2018,08/27/2018,41,0.03,0.02,0.03,116,5237,0.3427,-0.0423,0.0635,-6.9637,0.3735,FXI180831P00041000
FXI,43.35,*,FXI180831C00041500,,call,08/31/2018,08/27/2018,41.5,2,1.88,1.95,143,1631,0.3208,0.9258,0.1057,-11.1142,0.5819,FXI180831C00041500
FXI,43.35,*,FXI180831P00041500,,put,08/31/2018,08/27/2018,41.5,0.04,0.04,0.05,18,9057,0.3212,-0.0745,0.1058,-10.1822,0.5834,FXI180831P00041500
FXI,43.35,*,FXI180831C00042000,,call,08/31/2018,08/27/2018,42,1.42,1.42,1.48,1189,2825,0.3081,0.8636,0.1713,-16.1243,0.906,FXI180831C00042000
FXI,43.35,*,FXI180831P00042000,,put,08/31/2018,08/27/2018,42,0.08,0.07,0.09,1365,4146,0.2973,-0.1281,0.17,-13.9904,0.8676,FXI180831P00042000
FXI,43.35,*,FXI180831C00042500,,call,08/31/2018,08/27/2018,42.5,1.03,0.99,1.04,874,6804,0.2839,0.7738,0.2558,-20.1322,1.2463,FXI180831C00042500
FXI,43.35,*,FXI180831P00042500,,put,08/31/2018,08/27/2018,42.5,0.16,0.14,0.16,1129,1610,0.279,-0.2224,0.2578,-18.6253,1.2343,FXI180831P00042500
FXI,43.35,*,FXI180831C00043000,,call,08/31/2018,08/27/2018,43,0.66,0.64,0.67,347,10380,0.2752,0.6291,0.3314,-24.2082,1.5654,FXI180831C00043000
FXI,43.35,*,FXI180831P00043000,,put,08/31/2018,08/27/2018,43,0.28,0.27,0.3,880,947,0.2683,-0.3679,0.3391,-22.5547,1.5613,FXI180831P00043000
FXI,43.35,*,FXI180831C00043500,,call,08/31/2018,08/27/2018,43.5,0.36,0.35,0.38,464,3972,0.2613,0.4533,0.366,-23.9327,1.6414,FXI180831C00043500
FXI,43.35,*,FXI180831P00043500,,put,08/31/2018,08/27/2018,43.5,0.49,0.49,0.53,895,851,0.2634,-0.5462,0.3631,-23.1077,1.6416,FXI180831P00043500
FXI,43.35,*,FXI180831C00044000,,call,08/31/2018,08/27/2018,44,0.2,0.17,0.2,143,5196,0.2597,0.2814,0.3136,-20.1573,1.3979,FXI180831C00044000
FXI,43.35,*,FXI180831P00044000,,put,08/31/2018,08/27/2018,44,0.83,0.81,0.85,452,144,0.2624,-0.7165,0.3115,-19.4089,1.4029,FXI180831P00044000
FXI,43.35,*,FXI180831C00044500,,call,08/31/2018,08/27/2018,44.5,0.1,0.09,0.11,554,72,0.2765,0.1661,0.2177,-15.8023,1.0329,FXI180831C00044500
FXI,43.35,*,FXI180831P00044500,,put,08/31/2018,08/27/2018,44.5,0.96,1.21,1.26,14,54,0.2701,-0.8397,0.2177,-14.0444,1.0092,FXI180831P00044500
FXI,43.35,*,FXI180831C00045000,,call,08/31/2018,08/27/2018,45,0.07,0.05,0.07,4696,406,0.3022,0.1017,0.142,-12.2835,0.7363,FXI180831C00045000
FXI,43.35,*,FXI180831P00045000,,put,08/31/2018,08/27/2018,45,3.52,1.64,1.74,0,41,0.2701,-0.9231,0.129,-7.8657,0.5979,FXI180831P00045000
FXI,43.35,*,FXI180831C00045500,,call,08/31/2018,08/27/2018,45.5,0.03,0.02,0.04,47,131,0.311,0.0541,0.0852,-7.7953,0.4546,FXI180831C00045500
FXI,43.35,*,FXI180831P00045500,,put,08/31/2018,08/27/2018,45.5,2.35,1.9,2.23,0,1,0.2701,-0.9681,0.0639,-3.3489,0.2963,FXI180831P00045500
FXI,43.35,*,FXI180831C00046000,,call,08/31/2018,08/27/2018,46,0.01,0,0.03,0,284,0.3208,0.0279,0.0482,-4.684,0.2651,FXI180831C00046000
FXI,43.35,*,FXI180831P00046000,,put,08/31/2018,08/27/2018,46,3.85,2.6,2.75,0,2,0.2701,-0.9886,0.0266,-0.7625,0.1235,FXI180831P00046000
FXI,43.35,*,FXI180831C00046500,,call,08/31/2018,08/27/2018,46.5,0.01,0,0.02,0,28,0.3208,0.0117,0.023,-2.2403,0.1269,FXI180831C00046500
FXI,43.35,*,FXI180831P00046500,,put,08/31/2018,08/27/2018,46.5,0,3.05,3.4,0,0,0.2701,-0.9965,0.0094,0.4393,0.0436,FXI180831P00046500
FXI,43.35,*,FXI180831C00047000,,call,08/31/2018,08/27/2018,47,0.01,0,0.02,1,13,0.3208,0.0045,0.0098,-0.9557,0.0542,FXI180831C00047000
FXI,43.35,*,FXI180831P00047000,,put,08/31/2018,08/27/2018,47,4.3,3.55,3.7,0,2,0.2701,-0.9991,0.0028,0.9046,0.0131,FXI180831P00047000
FXI,43.35,*,FXI180831C00047500,,call,08/31/2018,08/27/2018,47.5,0,0,0.02,0,0,0.3208,0.0015,0.0038,-0.365,0.0207,FXI180831C00047500
FXI,43.35,*,FXI180831P00047500,,put,08/31/2018,08/27/2018,47.5,0,4.05,4.35,0,0,0.2701,-0.9998,0.0007,1.0609,0.0034,FXI180831P00047500
FXI,43.35,*,FXI180831C00048000,,call,08/31/2018,08/27/2018,48,0.07,0,0.02,0,8,0.3208,0.0005,0.0013,-0.1252,0.0071,FXI180831C00048000
FXI,43.35,*,FXI180831P00048000,,put,08/31/2018,08/27/2018,48,5.55,4.6,4.75,0,0,0.2701,-1,0.0002,1.1115,0.0007,FXI180831P00048000
FXI,43.35,*,FXI180831C00048500,,call,08/31/2018,08/27/2018,48.5,0.02,0,0.02,0,14,0.3208,0.0001,0.0004,-0.0387,0.0022,FXI180831C00048500
FXI,43.35,*,FXI180831P00048500,,put,08/31/2018,08/27/2018,48.5,0,5.1,5.35,0,0,0.2701,-1,0,1.1321,0.0001,FXI180831P00048500
FXI,43.35,*,FXI180831C00049000,,call,08/31/2018,08/27/2018,49,0.01,0,0.02,0,9,0.3208,0,0.0001,-0.0108,0.0006,FXI180831C00049000
FXI,43.35,*,FXI180831P00049000,,put,08/31/2018,08/27/2018,49,0,5.55,5.75,0,0,0.2701,-1,0,1.1456,0,FXI180831P00049000
FXI,43.35,*,FXI180831C00050000,,call,08/31/2018,08/27/2018,50,0,0,0.02,0,0,0.3208,0,0,-0.0006,0,FXI180831C00050000
FXI,43.35,*,FXI180831P00050000,,put,08/31/2018,08/27/2018,50,0,6.35,6.75,0,0,0.2701,-1,0,1.1693,0,FXI180831P00050000
FXI,43.35,*,FXI180831C00050500,,call,08/31/2018,08/27/2018,50.5,0,0,0.02,0,0,0.3208,0,0,-0.0001,0,FXI180831C00050500
FXI,43.35,*,FXI180831P00050500,,put,08/31/2018,08/27/2018,50.5,0,7.05,7.25,0,0,0.2701,-1,0,1.181,0,FXI180831P00050500
FXI,43.35,*,FXI180831C00051000,,call,08/31/2018,08/27/2018,51,0,0,0.02,0,0,0.3208,0,0,0,0,FXI180831C00051000
FXI,43.35,*,FXI180831P00051000,,put,08/31/2018,08/27/2018,51,0,7.55,8.2,0,0,0.2701,-1,0,1.1927,0,FXI180831P00051000
FXI,43.35,*,FXI180831C00055000,,call,08/31/2018,08/27/2018,55,0,0,0.02,0,0,0.3208,0,0,0,0,FXI180831C00055000
FXI,43.35,*,FXI180831P00055000,,put,08/31/2018,08/27/2018,55,0,11.55,12.5,0,0,0.2701,-1,0,1.2862,0,FXI180831P00055000
FXI,43.35,*,FXI180831C00060000,,call,08/31/2018,08/27/2018,60,0,0,0.02,0,0,0.3208,0,0,0,0,FXI180831C00060000
FXI,43.35,*,FXI180831P00060000,,put,08/31/2018,08/27/2018,60,0,16.55,16.8,0,0,0.2701,-1,0,1.4032,0,FXI180831P00060000
FXI,43.35,*,FXI180907C00030000,,call,09/07/2018,08/27/2018,30,0,13.3,13.6,0,0,0.2572,0.9998,0,-0.4645,0,FXI180907C00030000
FXI,43.35,*,FXI180907P00030000,,put,09/07/2018,08/27/2018,30,0.01,0,0.02,6,0,0.2807,0,0,0,0,FXI180907P00030000
FXI,43.35,*,FXI180907C00035000,,call,09/07/2018,08/27/2018,35,0,8.3,8.85,0,0,0.2572,0.9998,0,-0.5814,0,FXI180907C00035000
FXI,43.35,*,FXI180907P00035000,,put,09/07/2018,08/27/2018,35,0.02,0,0.02,0,300,0.2807,0,0,-0.0004,0.0001,FXI180907P00035000
FXI,43.35,*,FXI180907C00035500,,call,09/07/2018,08/27/2018,35.5,0,7.75,9.5,0,0,0.2572,0.9998,0,-0.5933,0.0001,FXI180907C00035500
FXI,43.35,*,FXI180907P00035500,,put,09/07/2018,08/27/2018,35.5,0,0,0.02,0,0,0.2807,0,0,-0.0016,0.0003,FXI180907P00035500
FXI,43.35,*,FXI180907C00036000,,call,09/07/2018,08/27/2018,36,0,7.1,7.65,0,0,0.2572,0.9998,0,-0.6059,0.0003,FXI180907C00036000
FXI,43.35,*,FXI180907P00036000,,put,09/07/2018,08/27/2018,36,0.06,0,0.02,0,4,0.2807,0,0.0001,-0.0055,0.0011,FXI180907P00036000
FXI,43.35,*,FXI180907C00037000,,call,09/07/2018,08/27/2018,37,0,6.3,6.8,0,0,0.2572,0.9997,0.0002,-0.6424,0.0032,FXI180907C00037000
FXI,43.35,*,FXI180907P00037000,,put,09/07/2018,08/27/2018,37,0.08,0,0.02,0,45,0.2807,-0.0004,0.0006,-0.0461,0.0094,FXI180907P00037000
FXI,43.35,*,FXI180907C00037500,,call,09/07/2018,08/27/2018,37.5,0,5.8,5.95,0,0,0.2572,0.9995,0.0007,-0.6827,0.0095,FXI180907C00037500
FXI,43.35,*,FXI180907P00037500,,put,09/07/2018,08/27/2018,37.5,0.17,0,0.02,0,1,0.2807,-0.001,0.0016,-0.116,0.0236,FXI180907P00037500
FXI,43.35,*,FXI180907C00038000,,call,09/07/2018,08/27/2018,38,0,5.3,6.25,0,0,0.2572,0.9988,0.0019,-0.7668,0.0256,FXI180907C00038000
FXI,43.35,*,FXI180907P00038000,,put,09/07/2018,08/27/2018,38,0.01,0.01,0.02,0,61,0.2807,-0.0024,0.0036,-0.2662,0.0541,FXI180907P00038000
FXI,43.35,*,FXI180907C00038500,,call,09/07/2018,08/27/2018,38.5,0,4.85,4.95,0,0,0.2572,0.9971,0.0045,-0.9421,0.0619,FXI180907C00038500
FXI,43.35,*,FXI180907P00038500,,put,09/07/2018,08/27/2018,38.5,0.25,0.01,0.02,0,1,0.2807,-0.0054,0.0076,-0.5592,0.1137,FXI180907P00038500
FXI,43.35,*,FXI180907C00039000,,call,09/07/2018,08/27/2018,39,0,4.15,4.7,0,0,0.2572,0.9932,0.0099,-1.2847,0.1354,FXI180907C00039000
FXI,43.35,*,FXI180907P00039000,,put,09/07/2018,08/27/2018,39,0.01,0,0.03,1,22,0.2807,-0.0115,0.0147,-1.0795,0.2196,FXI180907P00039000
FXI,43.35,*,FXI180907C00039500,,call,09/07/2018,08/27/2018,39.5,0,3.6,4.2,0,0,0.2572,0.9853,0.0196,-1.8961,0.2688,FXI180907C00039500
FXI,43.35,*,FXI180907P00039500,,put,09/07/2018,08/27/2018,39.5,0.06,0,0.03,0,45,0.2807,-0.0226,0.0262,-1.9201,0.3909,FXI180907P00039500
FXI,43.35,*,FXI180907C00040000,,call,09/07/2018,08/27/2018,40,2.54,3.35,3.5,0,58,0.2572,0.9706,0.0355,-2.8825,0.486,FXI180907C00040000
FXI,43.35,*,FXI180907P00040000,,put,09/07/2018,08/27/2018,40,0.04,0.03,0.04,1,119,0.2807,-0.0412,0.0431,-3.1566,0.6433,FXI180907P00040000
FXI,43.35,*,FXI180907C00040500,,call,09/07/2018,08/27/2018,40.5,1.48,2.87,2.96,0,61,0.2572,0.9456,0.0587,-4.3131,0.8027,FXI180907C00040500
FXI,43.35,*,FXI180907P00040500,,put,09/07/2018,08/27/2018,40.5,0.18,0.05,0.06,0,30,0.2702,-0.063,0.0628,-4.2588,0.903,FXI180907P00040500
FXI,43.35,*,FXI180907C00041000,,call,09/07/2018,08/27/2018,41,2.44,2.43,2.48,294,636,0.2572,0.9067,0.0888,-6.1682,1.2154,FXI180907C00041000
FXI,43.35,*,FXI180907P00041000,,put,09/07/2018,08/27/2018,41,0.07,0.07,0.09,6,160,0.2544,-0.0909,0.0881,-5.2873,1.1929,FXI180907P00041000
FXI,43.35,*,FXI180907C00041500,,call,09/07/2018,08/27/2018,41.5,1.01,1.94,2.05,0,459,0.2405,0.8665,0.1227,-7.2969,1.5703,FXI180907C00041500
FXI,43.35,*,FXI180907P00041500,,put,09/07/2018,08/27/2018,41.5,0.12,0.11,0.13,94,254,0.2404,-0.1333,0.1227,-6.5576,1.5696,FXI180907P00041500
FXI,43.35,*,FXI180907C00042000,,call,09/07/2018,08/27/2018,42,1.77,1.55,1.59,17,275,0.2353,0.7971,0.1645,-9.1381,2.0587,FXI180907C00042000
FXI,43.35,*,FXI180907P00042000,,put,09/07/2018,08/27/2018,42,0.18,0.18,0.2,3281,879,0.231,-0.1986,0.1655,-8.1369,2.0334,FXI180907P00042000
FXI,43.35,*,FXI180907C00042500,,call,09/07/2018,08/27/2018,42.5,1.32,1.16,1.19,16,611,0.2252,0.7104,0.2082,-10.4448,2.4942,FXI180907C00042500
FXI,43.35,*,FXI180907P00042500,,put,09/07/2018,08/27/2018,42.5,0.22,0.29,0.3,4,72,0.2216,-0.2866,0.2106,-9.4863,2.4825,FXI180907P00042500
FXI,43.35,*,FXI180907C00043000,,call,09/07/2018,08/27/2018,43,0.88,0.82,0.85,75,747,0.2186,0.5996,0.2423,-11.3263,2.8181,FXI180907C00043000
