UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
FXI,43.14,*,FXI180831C00030000,,call,08/31/2018,08/28/2018,30,0,13.05,13.25,0,0,0.2956,1,0,-0.7016,0,FXI180831C00030000
FXI,43.14,*,FXI180831P00030000,,put,08/31/2018,08/28/2018,30,0.01,0,0.02,0,10,0.4124,0,0,0,0,FXI180831P00030000
FXI,43.14,*,FXI180831C00035000,,call,08/31/2018,08/28/2018,35,0,8.1,8.4,0,0,0.2956,1,0,-0.8186,0,FXI180831C00035000
FXI,43.14,*,FXI180831P00035000,,put,08/31/2018,08/28/2018,35,0.01,0,0.02,0,10,0.4124,0,0,0,0,FXI180831P00035000
FXI,43.14,*,FXI180831C00035500,,call,08/31/2018,08/28/2018,35.5,0,7.6,7.95,0,0,0.2956,1,0,-0.8303,0,FXI180831C00035500
FXI,43.14,*,FXI180831P00035500,,put,08/31/2018,08/28/2018,35.5,0.03,0,0.02,0,11,0.4124,0,0,0,0,FXI180831P00035500
FXI,43.14,*,FXI180831C00036000,,call,08/31/2018,08/28/2018,36,0,7.1,7.2,0,0,0.2956,1,0,-0.842,0,FXI180831C00036000
FXI,43.14,*,FXI180831P00036000,,put,08/31/2018,08/28/2018,36,0.08,0,0.02,0,9,0.4124,0,0,0,0,FXI180831P00036000
FXI,43.14,*,FXI180831C00036500,,call,08/31/2018,08/28/2018,36.5,0,6.6,6.9,0,0,0.2956,1,0,-0.8536,0,FXI180831C00036500
FXI,43.14,*,FXI180831P00036500,,put,08/31/2018,08/28/2018,36.5,0.03,0,0.02,0,105,0.4124,0,0,-0.0001,0,FXI180831P00036500
FXI,43.14,*,FXI180831C00037000,,call,08/31/2018,08/28/2018,37,0,6.1,6.45,0,0,0.2956,1,0,-0.8653,0,FXI180831C00037000
FXI,43.14,*,FXI180831P00037000,,put,08/31/2018,08/28/2018,37,0.01,0,0.02,0,43,0.4124,0,0,-0.0008,0,FXI180831P00037000
FXI,43.14,*,FXI180831C00037500,,call,08/31/2018,08/28/2018,37.5,4.45,5.6,5.7,0,37,0.2956,1,0,-0.877,0,FXI180831C00037500
FXI,43.14,*,FXI180831P00037500,,put,08/31/2018,08/28/2018,37.5,0.03,0,0.02,0,130,0.4124,0,0,-0.0049,0.0002,FXI180831P00037500
FXI,43.14,*,FXI180831C00038000,,call,08/31/2018,08/28/2018,38,4.43,5.1,5.45,0,1,0.2956,1,0,-0.8887,0,FXI180831C00038000
FXI,43.14,*,FXI180831P00038000,,put,08/31/2018,08/28/2018,38,0.02,0,0.02,0,97,0.4124,-0.0001,0.0002,-0.0249,0.0008,FXI180831P00038000
FXI,43.14,*,FXI180831C00038500,,call,08/31/2018,08/28/2018,38.5,0,4.6,4.7,0,0,0.2956,1,0,-0.9007,0,FXI180831C00038500
