UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
FXI,41.67,*,FXI180914C00025000,,call,09/14/2018,09/13/2018,25,0,16.6,16.75,0,0,0.524,1,0,-0.5808,0,FXI180914C00025000
FXI,41.67,*,FXI180914P00025000,,put,09/14/2018,09/13/2018,25,0,0,0.02,0,0,0.801,0,0,0,0,FXI180914P00025000
FXI,41.67,*,FXI180914C00030000,,call,09/14/2018,09/13/2018,30,0,11.55,11.95,0,0,0.524,1,0,-0.697,0,FXI180914C00030000
FXI,41.67,*,FXI180914P00030000,,put,09/14/2018,09/13/2018,30,0,0,0.02,0,0,0.801,0,0,0,0,FXI180914P00030000
FXI,41.67,*,FXI180914C00035000,,call,09/14/2018,09/13/2018,35,0,6.55,6.9,0,0,0.524,1,0,-0.8131,0,FXI180914C00035000
FXI,41.67,*,FXI180914P00035000,,put,09/14/2018,09/13/2018,35,0.01,0,0.01,0,1216,0.801,0,0,0,0,FXI180914P00035000
FXI,41.67,*,FXI180914C00035500,,call,09/14/2018,09/13/2018,35.5,5.85,6.1,6.25,0,15,0.524,1,0,-0.8248,0,FXI180914C00035500
FXI,41.67,*,FXI180914P00035500,,put,09/14/2018,09/13/2018,35.5,0.04,0,0.02,0,4,0.801,0,0,0,0,FXI180914P00035500
FXI,41.67,*,FXI180914C00036000,,call,09/14/2018,09/13/2018,36,0,5.55,5.95,0,0,0.524,1,0,-0.8364,0,FXI180914C00036000
FXI,41.67,*,FXI180914P00036000,,put,09/14/2018,09/13/2018,36,0,0,0.02,0,0,0.801,0,0,0,0,FXI180914P00036000
FXI,41.67,*,FXI180914C00036500,,call,09/14/2018,09/13/2018,36.5,0,4.45,5.9,0,0,0.524,1,0,-0.848,0,FXI180914C00036500
FXI,41.67,*,FXI180914P00036500,,put,09/14/2018,09/13/2018,36.5,0.04,0,0.02,0,20,0.801,0,0,-0.0001,0,FXI180914P00036500
FXI,41.67,*,FXI180914C00037000,,call,09/14/2018,09/13/2018,37,0,4.55,4.95,0,0,0.524,1,0,-0.8596,0,FXI180914C00037000
