UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
MSFT,101.14,*,MSFT180622C00060000,,call,06/22/2018,06/21/2018,60,40.45,38.9,43.4,0,1,0.4389,1,0,-1.4018,0,MSFT180622C00060000
MSFT,101.14,*,MSFT180622P00060000,,put,06/22/2018,06/21/2018,60,0,0,0.01,0,0,0.5501,0,0,0,0,MSFT180622P00060000
MSFT,101.14,*,MSFT180622C00065000,,call,06/22/2018,06/21/2018,65,0,34,38.2,0,0,0.4389,1,0,-1.5186,0,MSFT180622C00065000
MSFT,101.14,*,MSFT180622P00065000,,put,06/22/2018,06/21/2018,65,0,0,0.01,0,0,0.5501,0,0,0,0,MSFT180622P00065000
MSFT,101.14,*,MSFT180622C00070000,,call,06/22/2018,06/21/2018,70,0,29.55,32.75,0,0,0.4389,1,0,-1.6354,0,MSFT180622C00070000
MSFT,101.14,*,MSFT180622P00070000,,put,06/22/2018,06/21/2018,70,0,0,0.01,0,0,0.5501,0,0,0,0,MSFT180622P00070000
MSFT,101.14,*,MSFT180622C00075000,,call,06/22/2018,06/21/2018,75,26.08,24.6,27.8,0,5,0.4389,1,0,-1.7522,0,MSFT180622C00075000
MSFT,101.14,*,MSFT180622P00075000,,put,06/22/2018,06/21/2018,75,0,0,0.01,0,0,0.5501,0,0,0,0,MSFT180622P00075000
MSFT,101.14,*,MSFT180622C00080000,,call,06/22/2018,06/21/2018,80,21.42,19.55,22.25,1,11,0.4389,1,0,-1.869,0,MSFT180622C00080000
MSFT,101.14,*,MSFT180622P00080000,,put,06/22/2018,06/21/2018,80,0.02,0,0.01,0,58,0.5501,0,0,0,0,MSFT180622P00080000
MSFT,101.14,*,MSFT180622C00085000,,call,06/22/2018,06/21/2018,85,15.4,14.5,17.9,4,99,0.4389,1,0,-1.9858,0,MSFT180622C00085000
MSFT,101.14,*,MSFT180622P00085000,,put,06/22/2018,06/21/2018,85,0.01,0,0.01,0,80,0.5501,0,0,0,0,MSFT180622P00085000
MSFT,101.14,*,MSFT180622C00087000,,call,06/22/2018,06/21/2018,87,14.25,14.1,14.2,19,9,0.4389,1,0,-2.0325,0,MSFT180622C00087000
MSFT,101.14,*,MSFT180622P00087000,,put,06/22/2018,06/21/2018,87,0.01,0,0.01,0,57,0.5501,0,0,0,0,MSFT180622P00087000
MSFT,101.14,*,MSFT180622C00087500,,call,06/22/2018,06/21/2018,87.5,13.7,13.6,13.7,1,37,0.4389,1,0,-2.0442,0,MSFT180622C00087500
MSFT,101.14,*,MSFT180622P00087500,,put,06/22/2018,06/21/2018,87.5,0.03,0,0.01,0,13,0.5501,0,0,0,0,MSFT180622P00087500
MSFT,101.14,*,MSFT180622C00088000,,call,06/22/2018,06/21/2018,88,13.7,13.1,13.2,0,34,0.4389,1,0,-2.0559,0,MSFT180622C00088000
MSFT,101.14,*,MSFT180622P00088000,,put,06/22/2018,06/21/2018,88,0.01,0,0.01,0,34,0.5501,0,0,0,0,MSFT180622P00088000
MSFT,101.14,*,MSFT180622C00088500,,call,06/22/2018,06/21/2018,88.5,7.65,11.1,14.35,0,78,0.4389,1,0,-2.0676,0,MSFT180622C00088500
MSFT,101.14,*,MSFT180622P00088500,,put,06/22/2018,06/21/2018,88.5,0.01,0,0.01,0,155,0.5501,0,0,0,0,MSFT180622P00088500
MSFT,101.14,*,MSFT180622C00089000,,call,06/22/2018,06/21/2018,89,12.7,10.6,13.85,0,21,0.4389,1,0,-2.0793,0,MSFT180622C00089000
