UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
GE,13.05,*,GE180413C00008000,,call,04/13/2018,04/10/2018,8,0,5,5.1,0,0,0.6699,1,0,-0.1743,0,GE180413C00008000
GE,13.05,*,GE180413P00008000,,put,04/13/2018,04/10/2018,8,0,0,0.01,0,0,0.7001,0,0,0,0,GE180413P00008000
GE,13.05,*,GE180413C00009000,,call,04/13/2018,04/10/2018,9,5.5,4,4.1,0,13,0.6699,1,0,-0.1961,0,GE180413C00009000
GE,13.05,*,GE180413P00009000,,put,04/13/2018,04/10/2018,9,0.01,0,0.01,0,0,0.7001,0,0,0,0,GE180413P00009000
GE,13.05,*,GE180413C00009500,,call,04/13/2018,04/10/2018,9.5,3.3,3.5,3.6,0,49,0.6699,1,0,-0.207,0,GE180413C00009500
GE,13.05,*,GE180413P00009500,,put,04/13/2018,04/10/2018,9.5,0.01,0,0.01,0,1,0.7001,0,0,0,0,GE180413P00009500
GE,13.05,*,GE180413C00010000,,call,04/13/2018,04/10/2018,10,4.55,3,3.1,0,73,0.6699,1,0,-0.218,0,GE180413C00010000
GE,13.05,*,GE180413P00010000,,put,04/13/2018,04/10/2018,10,0.02,0,0.01,0,2,0.7001,0,0,-0.0002,0,GE180413P00010000
GE,13.05,*,GE180413C00010500,,call,04/13/2018,04/10/2018,10.5,2.59,2.54,2.58,2,73,0.6699,1,0.0001,-0.2339,0.0001,GE180413C00010500
GE,13.05,*,GE180413P00010500,,put,04/13/2018,04/10/2018,10.5,0.03,0,0.01,0,208,0.7001,0,0.0003,-0.0107,0.0002,GE180413P00010500
GE,13.05,*,GE180413C00011000,,call,04/13/2018,04/10/2018,11,2.09,2.05,2.08,9,13,0.6699,0.9994,0.0032,-0.3618,0.0023,GE180413C00011000
GE,13.05,*,GE180413P00011000,,put,04/13/2018,04/10/2018,11,0.01,0,0.01,0,254,0.7001,-0.001,0.0047,-0.1962,0.0036,GE180413P00011000
GE,13.05,*,GE180413C00011500,,call,04/13/2018,04/10/2018,11.5,1.61,1.55,1.58,34,488,0.6699,0.9916,0.0328,-1.502,0.0239,GE180413C00011500
