UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
QCOM,65,*,QCOM180302C00035000,,call,03/02/2018,02/28/2018,35,0,28.25,32.45,0,0,0.5416,1,0,-0.4763,0,QCOM180302C00035000
QCOM,65,*,QCOM180302P00035000,,put,03/02/2018,02/28/2018,35,0,0,1.29,0,0,0.5986,0,0,0,0,QCOM180302P00035000
QCOM,65,*,QCOM180302C00045000,,call,03/02/2018,02/28/2018,45,0,18,22.45,0,0,0.5416,1,0,-0.6123,0,QCOM180302C00045000
QCOM,65,*,QCOM180302P00045000,,put,03/02/2018,02/28/2018,45,0.01,0,0.14,0,253,0.5986,0,0,0,0,QCOM180302P00045000
QCOM,65,*,QCOM180302C00046000,,call,03/02/2018,02/28/2018,46,0,17,21.45,0,0,0.5416,1,0,-0.6259,0,QCOM180302C00046000
QCOM,65,*,QCOM180302P00046000,,put,03/02/2018,02/28/2018,46,0,0,1.23,0,0,0.5986,0,0,0,0,QCOM180302P00046000
QCOM,65,*,QCOM180302C00047000,,call,03/02/2018,02/28/2018,47,0,16,20.35,0,0,0.5416,1,0,-0.6395,0,QCOM180302C00047000
QCOM,65,*,QCOM180302P00047000,,put,03/02/2018,02/28/2018,47,0.01,0,0.02,0,48,0.5986,0,0,0,0,QCOM180302P00047000
QCOM,65,*,QCOM180302C00048000,,call,03/02/2018,02/28/2018,48,0,15,19.35,0,0,0.5416,1,0,-0.6532,0,QCOM180302C00048000
QCOM,65,*,QCOM180302P00048000,,put,03/02/2018,02/28/2018,48,0,0,2.01,0,0,0.5986,0,0,0,0,QCOM180302P00048000
QCOM,65,*,QCOM180302C00049000,,call,03/02/2018,02/28/2018,49,0,14,18.4,0,0,0.5416,1,0,-0.6668,0,QCOM180302C00049000
QCOM,65,*,QCOM180302P00049000,,put,03/02/2018,02/28/2018,49,0.02,0,0.02,0,36,0.5986,0,0,0,0,QCOM180302P00049000
QCOM,65,*,QCOM180302C00050000,,call,03/02/2018,02/28/2018,50,17.14,13,17.35,0,0,0.5416,1,0,-0.6804,0,QCOM180302C00050000
QCOM,65,*,QCOM180302P00050000,,put,03/02/2018,02/28/2018,50,0.01,0,0.02,0,45,0.5986,0,0,0,0,QCOM180302P00050000
QCOM,65,*,QCOM180302C00051000,,call,03/02/2018,02/28/2018,51,0,12,16.4,0,0,0.5416,1,0,-0.694,0,QCOM180302C00051000
QCOM,65,*,QCOM180302P00051000,,put,03/02/2018,02/28/2018,51,0,0,1.32,0,0,0.5986,0,0,0,0,QCOM180302P00051000
QCOM,65,*,QCOM180302C00052000,,call,03/02/2018,02/28/2018,52,0,11,15.45,0,0,0.5416,1,0,-0.7076,0,QCOM180302C00052000
QCOM,65,*,QCOM180302P00052000,,put,03/02/2018,02/28/2018,52,0.09,0,2.02,0,1,0.5986,0,0,0,0,QCOM180302P00052000
QCOM,65,*,QCOM180302C00053000,,call,03/02/2018,02/28/2018,53,0,10,14.35,0,0,0.5416,1,0,-0.7212,0,QCOM180302C00053000
QCOM,65,*,QCOM180302P00053000,,put,03/02/2018,02/28/2018,53,0,0,2.06,0,0,0.5986,0,0,0,0,QCOM180302P00053000
QCOM,65,*,QCOM180302C00054000,,call,03/02/2018,02/28/2018,54,0,9,13.45,0,0,0.5416,1,0,-0.7348,0,QCOM180302C00054000
QCOM,65,*,QCOM180302P00054000,,put,03/02/2018,02/28/2018,54,0,0,1.95,0,0,0.5986,0,0,-0.0002,0,QCOM180302P00054000
QCOM,65,*,QCOM180302C00055000,,call,03/02/2018,02/28/2018,55,11.92,8.2,12.5,0,20,0.5416,1,0,-0.7486,0,QCOM180302C00055000
QCOM,65,*,QCOM180302P00055000,,put,03/02/2018,02/28/2018,55,0.03,0,0.03,8,290,0.5986,0,0,-0.0028,0,QCOM180302P00055000
