UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
FXI,43.04,*,FXI180928C00035000,,call,09/28/2018,09/27/2018,35,0,8,8.15,0,0,0.3923,1,0,-0.8177,0,FXI180928C00035000
FXI,43.04,*,FXI180928P00035000,,put,09/28/2018,09/27/2018,35,0.03,0,0.02,0,75,0.5022,0,0,0,0,FXI180928P00035000
FXI,43.04,*,FXI180928C00035500,,call,09/28/2018,09/27/2018,35.5,0,7.45,7.7,0,0,0.3923,1,0,-0.8294,0,FXI180928C00035500
FXI,43.04,*,FXI180928P00035500,,put,09/28/2018,09/27/2018,35.5,0,0,0.02,0,0,0.5022,0,0,0,0,FXI180928P00035500
FXI,43.04,*,FXI180928C00036000,,call,09/28/2018,09/27/2018,36,0,7,7.15,0,0,0.3923,1,0,-0.8411,0,FXI180928C00036000
FXI,43.04,*,FXI180928P00036000,,put,09/28/2018,09/27/2018,36,0.01,0,0.02,0,9,0.5022,0,0,0,0,FXI180928P00036000
FXI,43.04,*,FXI180928C00036500,,call,09/28/2018,09/27/2018,36.5,0,6.4,6.65,0,0,0.3923,1,0,-0.8527,0,FXI180928C00036500
FXI,43.04,*,FXI180928P00036500,,put,09/28/2018,09/27/2018,36.5,0.08,0,0.02,0,21,0.5022,0,0,0,0,FXI180928P00036500
FXI,43.04,*,FXI180928C00037000,,call,09/28/2018,09/27/2018,37,0,6,6.15,0,0,0.3923,1,0,-0.8644,0,FXI180928C00037000
FXI,43.04,*,FXI180928P00037000,,put,09/28/2018,09/27/2018,37,0.01,0,0.01,0,106,0.5022,0,0,0,0,FXI180928P00037000
FXI,43.04,*,FXI180928C00037500,,call,09/28/2018,09/27/2018,37.5,0,5.5,5.65,0,0,0.3923,1,0,-0.8761,0,FXI180928C00037500
FXI,43.04,*,FXI180928P00037500,,put,09/28/2018,09/27/2018,37.5,0.01,0,0.02,0,219,0.5022,0,0,0,0,FXI180928P00037500
FXI,43.04,*,FXI180928C00038000,,call,09/28/2018,09/27/2018,38,3.38,5,5.15,0,0,0.3923,1,0,-0.8878,0,FXI180928C00038000
FXI,43.04,*,FXI180928P00038000,,put,09/28/2018,09/27/2018,38,0.01,0,0.02,0,731,0.5022,0,0,0,0,FXI180928P00038000
FXI,43.04,*,FXI180928C00038500,,call,09/28/2018,09/27/2018,38.5,0,4.4,4.65,0,0,0.3923,1,0,-0.8995,0,FXI180928C00038500
FXI,43.04,*,FXI180928P00038500,,put,09/28/2018,09/27/2018,38.5,0.01,0,0.02,0,119,0.5022,0,0,0,0,FXI180928P00038500
FXI,43.04,*,FXI180928C00039000,,call,09/28/2018,09/27/2018,39,3.45,4,4.15,0,65,0.3923,1,0,-0.9111,0,FXI180928C00039000
FXI,43.04,*,FXI180928P00039000,,put,09/28/2018,09/27/2018,39,0.01,0,0.01,0,271,0.5022,0,0,0,0,FXI180928P00039000
FXI,43.04,*,FXI180928C00039500,,call,09/28/2018,09/27/2018,39.5,2.48,3.5,3.65,0,71,0.3923,1,0,-0.9228,0,FXI180928C00039500
FXI,43.04,*,FXI180928P00039500,,put,09/28/2018,09/27/2018,39.5,0.01,0,0.02,0,347,0.5022,0,0,0,0,FXI180928P00039500
FXI,43.04,*,FXI180928C00040000,,call,09/28/2018,09/27/2018,40,2.82,3,3.15,0,164,0.3923,1,0,-0.9345,0,FXI180928C00040000
FXI,43.04,*,FXI180928P00040000,,put,09/28/2018,09/27/2018,40,0.01,0,0.02,150,3068,0.5022,0,0,-0.0012,0,FXI180928P00040000
FXI,43.04,*,FXI180928C00040500,,call,09/28/2018,09/27/2018,40.5,2.4,2.51,2.61,0,197,0.3923,1,0,-0.9464,0,FXI180928C00040500
FXI,43.04,*,FXI180928P00040500,,put,09/28/2018,09/27/2018,40.5,0.01,0,0.01,152,952,0.5022,0,0.0002,-0.0447,0.0002,FXI180928P00040500
FXI,43.04,*,FXI180928C00041000,,call,09/28/2018,09/27/2018,41,2.09,2.01,2.07,14,361,0.3923,1,0.0002,-0.9824,0.0001,FXI180928C00041000
FXI,43.04,*,FXI180928P00041000,,put,09/28/2018,09/27/2018,41,0.01,0,0.02,4,1418,0.5022,-0.0007,0.0036,-0.8289,0.003,FXI180928P00041000
FXI,43.04,*,FXI180928C00041500,,call,09/28/2018,09/27/2018,41.5,1.58,1.51,1.57,48,5717,0.3923,0.999,0.0068,-1.9358,0.0045,FXI180928C00041500
FXI,43.04,*,FXI180928P00041500,,put,09/28/2018,09/27/2018,41.5,0.01,0,0.01,32,2200,0.5022,-0.008,0.0335,-7.8132,0.0284,FXI180928P00041500
