UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
NFLX,220.33,*,NFLX180119C00015000,,call,01/19/2018,01/18/2018,15,202.05,204.9,205.55,0,104,0.9867,1,0,-0.2415,0,NFLX180119C00015000
NFLX,220.33,*,NFLX180119P00015000,,put,01/19/2018,01/18/2018,15,0.02,0,0.01,0,6233,0.7167,0,0,0,0,NFLX180119P00015000
NFLX,220.33,*,NFLX180119C00020000,,call,01/19/2018,01/18/2018,20,170.62,199.95,200.65,0,4,0.9867,1,0,-0.322,0,NFLX180119C00020000
NFLX,220.33,*,NFLX180119P00020000,,put,01/19/2018,01/18/2018,20,0.02,0,0.01,0,1084,0.7167,0,0,0,0,NFLX180119P00020000
NFLX,220.33,*,NFLX180119C00025000,,call,01/19/2018,01/18/2018,25,193.95,194.95,195.5,11,21,0.9867,1,0,-0.4024,0,NFLX180119C00025000
NFLX,220.33,*,NFLX180119P00025000,,put,01/19/2018,01/18/2018,25,0.02,0,0.02,0,1180,0.7167,0,0,0,0,NFLX180119P00025000
NFLX,220.33,*,NFLX180119C00030000,,call,01/19/2018,01/18/2018,30,188.8,189.95,190.7,1,51,0.9867,1,0,-0.4829,0,NFLX180119C00030000
NFLX,220.33,*,NFLX180119P00030000,,put,01/19/2018,01/18/2018,30,0.01,0,0.01,0,826,0.7167,0,0,0,0,NFLX180119P00030000
NFLX,220.33,*,NFLX180119C00035000,,call,01/19/2018,01/18/2018,35,163,184.95,185.55,0,29,0.9867,1,0,-0.5634,0,NFLX180119C00035000
NFLX,220.33,*,NFLX180119P00035000,,put,01/19/2018,01/18/2018,35,0,0,0.02,0,829,0.7167,0,0,0,0,NFLX180119P00035000
NFLX,220.33,*,NFLX180119C00040000,,call,01/19/2018,01/18/2018,40,170.45,179.9,180.8,0,17,0.9867,1,0,-0.6439,0,NFLX180119C00040000
NFLX,220.33,*,NFLX180119P00040000,,put,01/19/2018,01/18/2018,40,0.01,0,0.01,0,1847,0.7167,0,0,0,0,NFLX180119P00040000
NFLX,220.33,*,NFLX180119C00045000,,call,01/19/2018,01/18/2018,45,173,174.95,175.6,0,99,0.9867,1,0,-0.7244,0,NFLX180119C00045000
NFLX,220.33,*,NFLX180119P00045000,,put,01/19/2018,01/18/2018,45,0.01,0,0.02,0,857,0.7167,0,0,0,0,NFLX180119P00045000
NFLX,220.33,*,NFLX180119C00050000,,call,01/19/2018,01/18/2018,50,169.05,169.85,170.5,11,246,0.9867,1,0,-0.8049,0,NFLX180119C00050000
NFLX,220.33,*,NFLX180119P00050000,,put,01/19/2018,01/18/2018,50,0.01,0,0.01,0,2099,0.7167,0,0,0,0,NFLX180119P00050000
NFLX,220.33,*,NFLX180119C00055000,,call,01/19/2018,01/18/2018,55,162.95,164.95,165.5,0,429,0.9867,1,0,-0.8854,0,NFLX180119C00055000
NFLX,220.33,*,NFLX180119P00055000,,put,01/19/2018,01/18/2018,55,0.01,0,0.02,0,1504,0.7167,0,0,0,0,NFLX180119P00055000
NFLX,220.33,*,NFLX180119C00060000,,call,01/19/2018,01/18/2018,60,159.4,159.8,160.7,0,510,0.9867,1,0,-0.9659,0,NFLX180119C00060000
NFLX,220.33,*,NFLX180119P00060000,,put,01/19/2018,01/18/2018,60,0.03,0,0.02,0,2225,0.7167,0,0,0,0,NFLX180119P00060000
NFLX,220.33,*,NFLX180119C00065000,,call,01/19/2018,01/18/2018,65,152.98,154.95,155.75,7,419,0.9867,1,0,-1.0464,0,NFLX180119C00065000
NFLX,220.33,*,NFLX180119P00065000,,put,01/19/2018,01/18/2018,65,0.02,0,0.06,0,4014,0.7167,0,0,0,0,NFLX180119P00065000
NFLX,220.33,*,NFLX180119C00070000,,call,01/19/2018,01/18/2018,70,139.96,149.9,150.65,0,536,0.9867,1,0,-1.1268,0,NFLX180119C00070000
NFLX,220.33,*,NFLX180119P00070000,,put,01/19/2018,01/18/2018,70,0.01,0,0.02,0,5072,0.7167,0,0,0,0,NFLX180119P00070000
NFLX,220.33,*,NFLX180119C00075000,,call,01/19/2018,01/18/2018,75,126.84,144.95,145.7,0,288,0.9867,1,0,-1.2073,0,NFLX180119C00075000
NFLX,220.33,*,NFLX180119P00075000,,put,01/19/2018,01/18/2018,75,0.01,0,0.02,0,2248,0.7167,0,0,0,0,NFLX180119P00075000
NFLX,220.33,*,NFLX180119C00080000,,call,01/19/2018,01/18/2018,80,140.12,139.95,140.5,2,573,0.9867,1,0,-1.2878,0,NFLX180119C00080000
NFLX,220.33,*,NFLX180119P00080000,,put,01/19/2018,01/18/2018,80,0.01,0,0.06,0,3561,0.7167,0,0,0,0,NFLX180119P00080000
NFLX,220.33,*,NFLX180119C00085000,,call,01/19/2018,01/18/2018,85,135.1,134.95,135.5,35,1506,0.9867,1,0,-1.3683,0,NFLX180119C00085000
NFLX,220.33,*,NFLX180119P00085000,,put,01/19/2018,01/18/2018,85,0.01,0,0.06,0,7386,0.7167,0,0,0,0,NFLX180119P00085000
NFLX,220.33,*,NFLX180119C00090000,,call,01/19/2018,01/18/2018,90,128.65,129.95,130.5,12,1003,0.9867,1,0,-1.4488,0,NFLX180119C00090000
NFLX,220.33,*,NFLX180119P00090000,,put,01/19/2018,01/18/2018,90,0.02,0,0.01,0,11327,0.7167,0,0,0,0,NFLX180119P00090000
NFLX,220.33,*,NFLX180119C00095000,,call,01/19/2018,01/18/2018,95,123.82,124.95,125.5,11,1388,0.9867,1,0,-1.5293,0,NFLX180119C00095000
NFLX,220.33,*,NFLX180119P00095000,,put,01/19/2018,01/18/2018,95,0.01,0,0.02,0,4289,0.7167,0,0,0,0,NFLX180119P00095000
NFLX,220.33,*,NFLX180119C00100000,,call,01/19/2018,01/18/2018,100,119.3,119.95,120.5,7,2280,0.9867,1,0,-1.6098,0,NFLX180119C00100000
