UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
QCOM,66.59,*,QCOM180216C00040000,,call,02/16/2018,02/14/2018,40,23.5,24.75,27,0,3,0.6076,1,0,-0.6928,0,QCOM180216C00040000
QCOM,66.59,*,QCOM180216P00040000,,put,02/16/2018,02/14/2018,40,0.03,0,0.75,0,239,0.6422,0,0,0,0,QCOM180216P00040000
QCOM,66.59,*,QCOM180216C00045000,,call,02/16/2018,02/14/2018,45,21.04,19.25,23.8,4,14,0.6076,1,0,-0.7794,0,QCOM180216C00045000
QCOM,66.59,*,QCOM180216P00045000,,put,02/16/2018,02/14/2018,45,0.04,0,0.01,0,682,0.6422,0,0,0,0,QCOM180216P00045000
QCOM,66.59,*,QCOM180216C00050000,,call,02/16/2018,02/14/2018,50,17.77,14.6,18.8,0,9,0.6076,1,0,-0.866,0,QCOM180216C00050000
QCOM,66.59,*,QCOM180216P00050000,,put,02/16/2018,02/14/2018,50,0.03,0,0.74,0,1570,0.6422,0,0,0,0,QCOM180216P00050000
QCOM,66.59,*,QCOM180216C00051000,,call,02/16/2018,02/14/2018,51,0,13.2,17.6,0,0,0.6076,1,0,-0.8834,0,QCOM180216C00051000
QCOM,66.59,*,QCOM180216P00051000,,put,02/16/2018,02/14/2018,51,0.01,0,0.75,0,55,0.6422,0,0,0,0,QCOM180216P00051000
QCOM,66.59,*,QCOM180216C00052000,,call,02/16/2018,02/14/2018,52,0,12.1,16.6,0,0,0.6076,1,0,-0.9007,0,QCOM180216C00052000
QCOM,66.59,*,QCOM180216P00052000,,put,02/16/2018,02/14/2018,52,0,0,0.74,0,0,0.6422,0,0,0,0,QCOM180216P00052000
QCOM,66.59,*,QCOM180216C00053000,,call,02/16/2018,02/14/2018,53,0,11.2,15.75,0,0,0.6076,1,0,-0.918,0,QCOM180216C00053000
QCOM,66.59,*,QCOM180216P00053000,,put,02/16/2018,02/14/2018,53,0.01,0,0.73,0,35,0.6422,0,0,0,0,QCOM180216P00053000
QCOM,66.59,*,QCOM180216C00054000,,call,02/16/2018,02/14/2018,54,0,10.3,14.75,0,0,0.6076,1,0,-0.9353,0,QCOM180216C00054000
