UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
UVXY,58.87,*,UVXY181207C00035000,,call,12/07/2018,12/06/2018,35,30.33,21.65,25.95,6,0,1.9475,1,0,-0.9272,0,UVXY181207C00035000
UVXY,58.87,*,UVXY181207P00035000,,put,12/07/2018,12/06/2018,35,0.04,0,0.3,0,190,2.0823,0,0,0,0,UVXY181207P00035000
UVXY,58.87,*,UVXY181207C00040000,,call,12/07/2018,12/06/2018,40,25.5,17.2,20.6,33,261,1.9475,1,0,-1.0597,0,UVXY181207C00040000
UVXY,58.87,*,UVXY181207P00040000,,put,12/07/2018,12/06/2018,40,0.01,0,0.02,408,3277,2.0823,0,0,0,0,UVXY181207P00040000
UVXY,58.87,*,UVXY181207C00042500,,call,12/07/2018,12/06/2018,42.5,0,14,18.7,0,0,1.9475,1,0,-1.126,0,UVXY181207C00042500
UVXY,58.87,*,UVXY181207P00042500,,put,12/07/2018,12/06/2018,42.5,0.08,0,4.1,5,0,2.0823,0,0,-0.001,0,UVXY181207P00042500
UVXY,58.87,*,UVXY181207C00043000,,call,12/07/2018,12/06/2018,43,21.21,13.5,17.95,2,2,1.9475,1,0,-1.1395,0,UVXY181207C00043000
UVXY,58.87,*,UVXY181207P00043000,,put,12/07/2018,12/06/2018,43,0.01,0,0.02,543,1338,2.0823,0,0,-0.0027,0,UVXY181207P00043000
UVXY,58.87,*,UVXY181207C00043500,,call,12/07/2018,12/06/2018,43.5,20.05,13.15,17.45,1,14,1.9475,1,0,-1.1536,0,UVXY181207C00043500
UVXY,58.87,*,UVXY181207P00043500,,put,12/07/2018,12/06/2018,43.5,0.05,0,0.34,0,325,2.0823,0,0,-0.0066,0,UVXY181207P00043500
UVXY,58.87,*,UVXY181207C00044000,,call,12/07/2018,12/06/2018,44,22.35,12.9,17.2,9,70,1.9475,1,0,-1.1688,0,UVXY181207C00044000
UVXY,58.87,*,UVXY181207P00044000,,put,12/07/2018,12/06/2018,44,0.01,0,0.04,234,627,2.0823,0,0,-0.0157,0,UVXY181207P00044000
