UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
MSFT,100.88,*,MSFT180608C00060000,,call,06/08/2018,06/07/2018,60,42.35,39,43.3,0,1,0.5527,1,0,-1.4018,0,MSFT180608C00060000
MSFT,100.88,*,MSFT180608P00060000,,put,06/08/2018,06/07/2018,60,0,0,0.01,0,0,0.5405,0,0,0,0,MSFT180608P00060000
MSFT,100.88,*,MSFT180608C00065000,,call,06/08/2018,06/07/2018,65,0,33.8,38,0,0,0.5527,1,0,-1.5186,0,MSFT180608C00065000
MSFT,100.88,*,MSFT180608P00065000,,put,06/08/2018,06/07/2018,65,0,0,0.01,0,0,0.5405,0,0,0,0,MSFT180608P00065000
MSFT,100.88,*,MSFT180608C00070000,,call,06/08/2018,06/07/2018,70,31.45,29,33.3,0,1,0.5527,1,0,-1.6354,0,MSFT180608C00070000
MSFT,100.88,*,MSFT180608P00070000,,put,06/08/2018,06/07/2018,70,0,0,0.01,0,0,0.5405,0,0,0,0,MSFT180608P00070000
MSFT,100.88,*,MSFT180608C00075000,,call,06/08/2018,06/07/2018,75,27.16,25.85,26,0,24,0.5527,1,0,-1.7522,0,MSFT180608C00075000
MSFT,100.88,*,MSFT180608P00075000,,put,06/08/2018,06/07/2018,75,0,0,0.01,0,0,0.5405,0,0,0,0,MSFT180608P00075000
MSFT,100.88,*,MSFT180608C00080000,,call,06/08/2018,06/07/2018,80,21.81,19,23.2,0,4,0.5527,1,0,-1.869,0,MSFT180608C00080000
MSFT,100.88,*,MSFT180608P00080000,,put,06/08/2018,06/07/2018,80,0,0,0.01,0,72,0.5405,0,0,0,0,MSFT180608P00080000
MSFT,100.88,*,MSFT180608C00083000,,call,06/08/2018,06/07/2018,83,17.45,16,20.2,0,4,0.5527,1,0,-1.9391,0,MSFT180608C00083000
MSFT,100.88,*,MSFT180608P00083000,,put,06/08/2018,06/07/2018,83,0,0,0.02,0,0,0.5405,0,0,0,0,MSFT180608P00083000
MSFT,100.88,*,MSFT180608C00084000,,call,06/08/2018,06/07/2018,84,0,15,19.3,0,0,0.5527,1,0,-1.9625,0,MSFT180608C00084000
MSFT,100.88,*,MSFT180608P00084000,,put,06/08/2018,06/07/2018,84,0.01,0,0.02,0,6,0.5405,0,0,0,0,MSFT180608P00084000
MSFT,100.88,*,MSFT180608C00085000,,call,06/08/2018,06/07/2018,85,15.6,15.8,16,44,56,0.5527,1,0,-1.9858,0,MSFT180608C00085000
MSFT,100.88,*,MSFT180608P00085000,,put,06/08/2018,06/07/2018,85,0.01,0,0.02,0,89,0.5405,0,0,0,0,MSFT180608P00085000
MSFT,100.88,*,MSFT180608C00085500,,call,06/08/2018,06/07/2018,85.5,0,13.4,17.1,0,0,0.5527,1,0,-1.9975,0,MSFT180608C00085500
MSFT,100.88,*,MSFT180608P00085500,,put,06/08/2018,06/07/2018,85.5,0,0,0.02,0,152,0.5405,0,0,0,0,MSFT180608P00085500
MSFT,100.88,*,MSFT180608C00086000,,call,06/08/2018,06/07/2018,86,14.65,14.85,15,21,8,0.5527,1,0,-2.0092,0,MSFT180608C00086000
MSFT,100.88,*,MSFT180608P00086000,,put,06/08/2018,06/07/2018,86,0,0,0.02,0,750,0.5405,0,0,0,0,MSFT180608P00086000
MSFT,100.88,*,MSFT180608C00086500,,call,06/08/2018,06/07/2018,86.5,0,13.05,15.85,0,0,0.5527,1,0,-2.0209,0,MSFT180608C00086500
MSFT,100.88,*,MSFT180608P00086500,,put,06/08/2018,06/07/2018,86.5,0,0,0.02,0,45,0.5405,0,0,0,0,MSFT180608P00086500
MSFT,100.88,*,MSFT180608C00087000,,call,06/08/2018,06/07/2018,87,13.65,13.8,14,26,22,0.5527,1,0,-2.0325,0,MSFT180608C00087000
MSFT,100.88,*,MSFT180608P00087000,,put,06/08/2018,06/07/2018,87,0,0,0.02,0,99,0.5405,0,0,0,0,MSFT180608P00087000
MSFT,100.88,*,MSFT180608C00087500,,call,06/08/2018,06/07/2018,87.5,14.94,11.85,15,0,20,0.5527,1,0,-2.0442,0,MSFT180608C00087500
MSFT,100.88,*,MSFT180608P00087500,,put,06/08/2018,06/07/2018,87.5,0.01,0,0.02,10,51,0.5405,0,0,0,0,MSFT180608P00087500
MSFT,100.88,*,MSFT180608C00088000,,call,06/08/2018,06/07/2018,88,12.85,12.8,13,38,4,0.5527,1,0,-2.0559,0,MSFT180608C00088000
MSFT,100.88,*,MSFT180608P00088000,,put,06/08/2018,06/07/2018,88,0.01,0,0.02,0,66,0.5405,0,0,0,0,MSFT180608P00088000
MSFT,100.88,*,MSFT180608C00088500,,call,06/08/2018,06/07/2018,88.5,12.2,10.7,14.15,0,9,0.5527,1,0,-2.0676,0,MSFT180608C00088500
MSFT,100.88,*,MSFT180608P00088500,,put,06/08/2018,06/07/2018,88.5,0.05,0,0.02,0,104,0.5405,0,0,0,0,MSFT180608P00088500
MSFT,100.88,*,MSFT180608C00089000,,call,06/08/2018,06/07/2018,89,6.15,9.5,13.6,0,0,0.5527,1,0,-2.0793,0,MSFT180608C00089000
MSFT,100.88,*,MSFT180608P00089000,,put,06/08/2018,06/07/2018,89,0.01,0,0.02,0,41,0.5405,0,0,0,0,MSFT180608P00089000
MSFT,100.88,*,MSFT180608C00089500,,call,06/08/2018,06/07/2018,89.5,12.05,11.35,11.5,8,12,0.5527,1,0,-2.0909,0,MSFT180608C00089500
MSFT,100.88,*,MSFT180608P00089500,,put,06/08/2018,06/07/2018,89.5,0,0,0.02,5,74,0.5405,0,0,0,0,MSFT180608P00089500
MSFT,100.88,*,MSFT180608C00090000,,call,06/08/2018,06/07/2018,90,10.65,10.85,11,25,128,0.5527,1,0,-2.1026,0,MSFT180608C00090000
MSFT,100.88,*,MSFT180608P00090000,,put,06/08/2018,06/07/2018,90,0.01,0,0.02,0,338,0.5405,0,0,0,0,MSFT180608P00090000
MSFT,100.88,*,MSFT180608C00090500,,call,06/08/2018,06/07/2018,90.5,11.05,10.35,10.5,4,77,0.5527,1,0,-2.1143,0,MSFT180608C00090500
MSFT,100.88,*,MSFT180608P00090500,,put,06/08/2018,06/07/2018,90.5,0,0,0.02,0,63,0.5405,0,0,0,0,MSFT180608P00090500
MSFT,100.88,*,MSFT180608C00091000,,call,06/08/2018,06/07/2018,91,9.65,9.85,10,16,156,0.5527,1,0,-2.126,0,MSFT180608C00091000
MSFT,100.88,*,MSFT180608P00091000,,put,06/08/2018,06/07/2018,91,0,0,0.02,0,2443,0.5405,0,0,0,0,MSFT180608P00091000
MSFT,100.88,*,MSFT180608C00091500,,call,06/08/2018,06/07/2018,91.5,10.05,9.35,9.5,4,54,0.5527,1,0,-2.1377,0,MSFT180608C00091500
MSFT,100.88,*,MSFT180608P00091500,,put,06/08/2018,06/07/2018,91.5,0.01,0,0.02,1,1748,0.5405,0,0,0,0,MSFT180608P00091500
