UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
QCOM,63.4,*,QCOM180223C00035000,,call,02/23/2018,02/21/2018,35,0,26.35,30.6,0,0,0.3761,1,0,-0.6062,0,QCOM180223C00035000
QCOM,63.4,*,QCOM180223P00035000,,put,02/23/2018,02/21/2018,35,0,0,0.01,0,0,0.444,0,0,0,0,QCOM180223P00035000
QCOM,63.4,*,QCOM180223C00045000,,call,02/23/2018,02/21/2018,45,0,16,20.55,0,0,0.3761,1,0,-0.7794,0,QCOM180223C00045000
QCOM,63.4,*,QCOM180223P00045000,,put,02/23/2018,02/21/2018,45,0.05,0,0.04,0,262,0.444,0,0,0,0,QCOM180223P00045000
QCOM,63.4,*,QCOM180223C00046000,,call,02/23/2018,02/21/2018,46,0,15.35,19.6,0,0,0.3761,1,0,-0.7968,0,QCOM180223C00046000
QCOM,63.4,*,QCOM180223P00046000,,put,02/23/2018,02/21/2018,46,0.05,0,0.7,0,12,0.444,0,0,0,0,QCOM180223P00046000
QCOM,63.4,*,QCOM180223C00047000,,call,02/23/2018,02/21/2018,47,0,14.35,18.6,0,0,0.3761,1,0,-0.8141,0,QCOM180223C00047000
QCOM,63.4,*,QCOM180223P00047000,,put,02/23/2018,02/21/2018,47,0,0,0.72,0,0,0.444,0,0,0,0,QCOM180223P00047000
QCOM,63.4,*,QCOM180223C00048000,,call,02/23/2018,02/21/2018,48,0,13.05,17.6,0,0,0.3761,1,0,-0.8314,0,QCOM180223C00048000
QCOM,63.4,*,QCOM180223P00048000,,put,02/23/2018,02/21/2018,48,0.02,0,0.71,0,1,0.444,0,0,0,0,QCOM180223P00048000
QCOM,63.4,*,QCOM180223C00049000,,call,02/23/2018,02/21/2018,49,0,12.3,16.6,0,0,0.3761,1,0,-0.8487,0,QCOM180223C00049000
QCOM,63.4,*,QCOM180223P00049000,,put,02/23/2018,02/21/2018,49,0,0,0.71,0,0,0.444,0,0,0,0,QCOM180223P00049000
QCOM,63.4,*,QCOM180223C00050000,,call,02/23/2018,02/21/2018,50,0,11.3,15.6,0,0,0.3761,1,0,-0.866,0,QCOM180223C00050000
QCOM,63.4,*,QCOM180223P00050000,,put,02/23/2018,02/21/2018,50,0.08,0,0.14,0,161,0.444,0,0,0,0,QCOM180223P00050000
QCOM,63.4,*,QCOM180223C00051000,,call,02/23/2018,02/21/2018,51,0,10,14.6,0,0,0.3761,1,0,-0.8834,0,QCOM180223C00051000
QCOM,63.4,*,QCOM180223P00051000,,put,02/23/2018,02/21/2018,51,0.08,0,0.68,0,33,0.444,0,0,0,0,QCOM180223P00051000
QCOM,63.4,*,QCOM180223C00052000,,call,02/23/2018,02/21/2018,52,0,9,13.6,0,0,0.3761,1,0,-0.9007,0,QCOM180223C00052000
QCOM,63.4,*,QCOM180223P00052000,,put,02/23/2018,02/21/2018,52,0.02,0,0.7,0,8,0.444,0,0,0,0,QCOM180223P00052000
QCOM,63.4,*,QCOM180223C00053000,,call,02/23/2018,02/21/2018,53,0,8,12.55,0,0,0.3761,1,0,-0.918,0,QCOM180223C00053000
QCOM,63.4,*,QCOM180223P00053000,,put,02/23/2018,02/21/2018,53,0.01,0,0.14,0,90,0.444,0,0,0,0,QCOM180223P00053000
QCOM,63.4,*,QCOM180223C00054000,,call,02/23/2018,02/21/2018,54,0,7.45,11.4,0,0,0.3761,1,0,-0.9353,0,QCOM180223C00054000
QCOM,63.4,*,QCOM180223P00054000,,put,02/23/2018,02/21/2018,54,0,0,0.7,0,0,0.444,0,0,0,0,QCOM180223P00054000
QCOM,63.4,*,QCOM180223C00055000,,call,02/23/2018,02/21/2018,55,10.2,6.3,10.6,0,10,0.3761,1,0,-0.9526,0,QCOM180223C00055000
QCOM,63.4,*,QCOM180223P00055000,,put,02/23/2018,02/21/2018,55,0.04,0,0.08,0,116,0.444,0,0,-0.0001,0,QCOM180223P00055000
QCOM,63.4,*,QCOM180223C00055500,,call,02/23/2018,02/21/2018,55.5,0,5.5,9.7,0,0,0.3761,1,0,-0.9613,0,QCOM180223C00055500
QCOM,63.4,*,QCOM180223P00055500,,put,02/23/2018,02/21/2018,55.5,0,0,0.25,0,0,0.444,0,0,-0.0004,0,QCOM180223P00055500
QCOM,63.4,*,QCOM180223C00056000,,call,02/23/2018,02/21/2018,56,0,5.4,8.4,0,0,0.3761,1,0,-0.97,0,QCOM180223C00056000
QCOM,63.4,*,QCOM180223P00056000,,put,02/23/2018,02/21/2018,56,0.01,0,2.07,10,10,0.444,0,0,-0.002,0,QCOM180223P00056000
QCOM,63.4,*,QCOM180223C00056500,,call,02/23/2018,02/21/2018,56.5,0,4.5,7.9,0,0,0.3761,1,0,-0.9788,0,QCOM180223C00056500
QCOM,63.4,*,QCOM180223P00056500,,put,02/23/2018,02/21/2018,56.5,0.03,0,0.08,0,232,0.444,0,0,-0.0086,0.0001,QCOM180223P00056500
QCOM,63.4,*,QCOM180223C00057000,,call,02/23/2018,02/21/2018,57,0,3.9,8,0,0,0.3761,1,0,-0.9886,0,QCOM180223C00057000
QCOM,63.4,*,QCOM180223P00057000,,put,02/23/2018,02/21/2018,57,0.07,0,0.15,0,134,0.444,0,0.0001,-0.0336,0.0006,QCOM180223P00057000
QCOM,63.4,*,QCOM180223C00057500,,call,02/23/2018,02/21/2018,57.5,0,3.85,7.7,0,0,0.3761,1,0,-1.0032,0.0001,QCOM180223C00057500
QCOM,63.4,*,QCOM180223P00057500,,put,02/23/2018,02/21/2018,57.5,0.03,0,0.16,2,265,0.444,-0.0001,0.0003,-0.1163,0.0019,QCOM180223P00057500
QCOM,63.4,*,QCOM180223C00058000,,call,02/23/2018,02/21/2018,58,5.2,3.35,6.4,0,2,0.3761,1,0.0001,-1.0394,0.0007,QCOM180223C00058000
QCOM,63.4,*,QCOM180223P00058000,,put,02/23/2018,02/21/2018,58,0.04,0,0.05,15,109,0.444,-0.0004,0.0009,-0.359,0.0059,QCOM180223P00058000
QCOM,63.4,*,QCOM180223C00058500,,call,02/23/2018,02/21/2018,58.5,0,2.5,5.85,0,0,0.3761,0.9998,0.0005,-1.156,0.0028,QCOM180223C00058500
QCOM,63.4,*,QCOM180223P00058500,,put,02/23/2018,02/21/2018,58.5,0.11,0,0.13,0,93,0.444,-0.0013,0.0025,-0.9904,0.0163,QCOM180223P00058500
QCOM,63.4,*,QCOM180223C00059000,,call,02/23/2018,02/21/2018,59,5.25,2.43,6.2,0,1,0.3761,0.9993,0.0018,-1.525,0.0098,QCOM180223C00059000
QCOM,63.4,*,QCOM180223P00059000,,put,02/23/2018,02/21/2018,59,0.04,0.02,0.17,115,229,0.444,-0.0035,0.0062,-2.4487,0.0404,QCOM180223P00059000
QCOM,63.4,*,QCOM180223C00059500,,call,02/23/2018,02/21/2018,59.5,4.15,1.97,5.35,0,10,0.3761,0.9975,0.0054,-2.5585,0.0297,QCOM180223C00059500
QCOM,63.4,*,QCOM180223P00059500,,put,02/23/2018,02/21/2018,59.5,0.19,0.02,0.18,0,545,0.444,-0.0086,0.0138,-5.4401,0.0897,QCOM180223P00059500
QCOM,63.4,*,QCOM180223C00060000,,call,02/23/2018,02/21/2018,60,3.2,1.49,4.9,8,72,0.3761,0.9926,0.0141,-5.0513,0.0781,QCOM180223C00060000
QCOM,63.4,*,QCOM180223P00060000,,put,02/23/2018,02/21/2018,60,0.05,0.03,0.2,116,2047,0.444,-0.0192,0.0275,-10.8877,0.1795,QCOM180223P00060000
QCOM,63.4,*,QCOM180223C00060500,,call,02/23/2018,02/21/2018,60.5,2.45,1,4.4,0,3,0.3761,0.981,0.0322,-10.1892,0.178,QCOM180223C00060500
QCOM,63.4,*,QCOM180223P00060500,,put,02/23/2018,02/21/2018,60.5,0.15,0,0.2,218,1342,0.444,-0.0392,0.0498,-19.6808,0.3246,QCOM180223P00060500
QCOM,63.4,*,QCOM180223C00061000,,call,02/23/2018,02/21/2018,61,2.02,0.52,3.95,1,5,0.3761,0.9565,0.064,-19.1908,0.3532,QCOM180223C00061000
QCOM,63.4,*,QCOM180223P00061000,,put,02/23/2018,02/21/2018,61,0.06,0,0.23,472,1400,0.444,-0.073,0.0815,-32.2094,0.5313,QCOM180223P00061000
QCOM,63.4,*,QCOM180223C00061500,,call,02/23/2018,02/21/2018,61.5,2.24,0.83,3.45,10,10,0.3761,0.9119,0.1109,-32.4904,0.6123,QCOM180223C00061500
QCOM,63.4,*,QCOM180223P00061500,,put,02/23/2018,02/21/2018,61.5,0.1,0.05,0.18,868,755,0.444,-0.1252,0.1211,-47.8394,0.7895,QCOM180223P00061500
QCOM,63.4,*,QCOM180223C00062000,,call,02/23/2018,02/21/2018,62,1.55,1.18,2.01,108,302,0.3761,0.8405,0.1685,-48.7964,0.9305,QCOM180223C00062000
QCOM,63.4,*,QCOM180223P00062000,,put,02/23/2018,02/21/2018,62,0.2,0.07,0.2,2598,832,0.3839,-0.1644,0.1683,-49.6739,0.9488,QCOM180223P00062000
