UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
F,10.58,*,F180309C00005000,,call,03/09/2018,03/05/2018,5,0,5.15,5.85,0,0,0.5857,1,0,-0.0937,0,F180309C00005000
F,10.58,*,F180309P00005000,,put,03/09/2018,03/05/2018,5,0,0,0.01,0,0,0.8064,0,0,0,0,F180309P00005000
F,10.58,*,F180309C00006370,,call,03/09/2018,03/05/2018,6.37,0,4.15,4.4,0,0,0.5857,1,0,-0.1194,0,F180309C00006370
F,10.58,*,F180309P00006370,,put,03/09/2018,03/05/2018,6.37,0,0,0.01,0,0,0.8064,0,0,0,0,F180309P00006370
F,10.58,*,F180309C00006870,,call,03/09/2018,03/05/2018,6.87,0,3.45,3.8,0,0,0.5857,1,0,-0.1288,0,F180309C00006870
F,10.58,*,F180309P00006870,,put,03/09/2018,03/05/2018,6.87,0,0,0.02,0,0,0.8064,0,0,0,0,F180309P00006870
F,10.58,*,F180309C00007370,,call,03/09/2018,03/05/2018,7.37,0,2.92,3.25,0,0,0.5857,1,0,-0.1381,0,F180309C00007370
F,10.58,*,F180309P00007370,,put,03/09/2018,03/05/2018,7.37,0,0,0.02,0,0,0.8064,0,0,-0.0002,0,F180309P00007370
F,10.58,*,F180309C00007870,,call,03/09/2018,03/05/2018,7.87,0,2.33,2.8,0,0,0.5857,1,0,-0.1475,0,F180309C00007870
F,10.58,*,F180309P00007870,,put,03/09/2018,03/05/2018,7.87,0,0,0.01,0,0,0.8064,-0.0001,0.0003,-0.0096,0.0002,F180309P00007870
F,10.58,*,F180309C00008000,,call,03/09/2018,03/05/2018,8,2.29,2.57,2.63,0,4,0.5857,1,0,-0.15,0,F180309C00008000
F,10.58,*,F180309P00008000,,put,03/09/2018,03/05/2018,8,0,0,0.01,0,0,0.8064,-0.0001,0.0006,-0.0213,0.0005,F180309P00008000
F,10.58,*,F180309C00008370,,call,03/09/2018,03/05/2018,8.37,0,1.9,2.25,0,0,0.5857,1,0.0001,-0.1587,0.0001,F180309C00008370
F,10.58,*,F180309P00008370,,put,03/09/2018,03/05/2018,8.37,0.01,0,0.01,0,2,0.8064,-0.001,0.0042,-0.1543,0.0035,F180309P00008370
F,10.58,*,F180309C00008870,,call,03/09/2018,03/05/2018,8.87,1.76,1.47,1.8,0,59,0.5857,0.9993,0.0043,-0.2483,0.0026,F180309C00008870
F,10.58,*,F180309P00008870,,put,03/09/2018,03/05/2018,8.87,0.01,0,0.01,0,7,0.8064,-0.0099,0.0325,-1.1821,0.0268,F180309P00008870
F,10.58,*,F180309C00009370,,call,03/09/2018,03/05/2018,9.37,1.23,1.2,1.28,11,686,0.5857,0.9861,0.0598,-1.3206,0.0358,F180309C00009370
F,10.58,*,F180309P00009370,,put,03/09/2018,03/05/2018,9.37,0.01,0,0.01,140,125,0.8064,-0.053,0.1324,-4.8087,0.1092,F180309P00009370
F,10.58,*,F180309C00009870,,call,03/09/2018,03/05/2018,9.87,0.67,0.7,0.78,12,95,0.5857,0.8983,0.2999,-5.9231,0.1796,F180309C00009870
F,10.58,*,F180309P00009870,,put,03/09/2018,03/05/2018,9.87,0.02,0,0.02,196,490,0.6581,-0.1274,0.3135,-7.5736,0.2109,F180309P00009870
F,10.58,*,F180309C00010000,,call,03/09/2018,03/05/2018,10,0.6,0.58,0.62,324,337,0.5868,0.85,0.393,-7.7299,0.2357,F180309C00010000
F,10.58,*,F180309P00010000,,put,03/09/2018,03/05/2018,10,0.02,0,0.02,349,2259,0.6238,-0.1639,0.3919,-8.5019,0.2499,F180309P00010000
F,10.58,*,F180309C00010370,,call,03/09/2018,03/05/2018,10.37,0.28,0.24,0.27,1065,2192,0.3005,0.7638,1.0144,-5.2733,0.3116,F180309C00010370
F,10.58,*,F180309P00010370,,put,03/09/2018,03/05/2018,10.37,0.04,0.03,0.04,3290,8969,0.2751,-0.217,1.0562,-4.4302,0.297,F180309P00010370
F,10.58,*,F180309C00010870,,call,03/09/2018,03/05/2018,10.87,0.02,0.02,0.03,4067,8395,0.2845,0.1649,0.8625,-3.9393,0.2508,F180309C00010870
F,10.58,*,F180309P00010870,,put,03/09/2018,03/05/2018,10.87,0.3,0.3,0.33,146,1529,0.2863,-0.8336,0.8623,-3.7847,0.2524,F180309P00010870
F,10.58,*,F180309C00011370,,call,03/09/2018,03/05/2018,11.37,0.01,0,0.01,30,3353,0.6624,0.135,0.3241,-7.9854,0.2195,F180309C00011370
F,10.58,*,F180309P00011370,,put,03/09/2018,03/05/2018,11.37,0.96,0.78,0.94,1,267,0.2863,-0.9955,0.0455,0.0037,0.0133,F180309P00011370
F,10.58,*,F180309C00011870,,call,03/09/2018,03/05/2018,11.87,0.01,0,0.01,0,657,0.7195,0.0509,0.1438,-4.1751,0.1057,F180309C00011870
F,10.58,*,F180309P00011870,,put,03/09/2018,03/05/2018,11.87,1.7,1.07,1.45,0,28,0.2863,-1,0.0002,0.2215,0.0001,F180309P00011870
F,10.58,*,F180309C00012370,,call,03/09/2018,03/05/2018,12.37,0.02,0,0.02,0,188,0.7924,0.0215,0.0642,-2.2605,0.052,F180309C00012370
F,10.58,*,F180309P00012370,,put,03/09/2018,03/05/2018,12.37,1.78,1.76,1.93,5,104,0.2863,-1,0,0.2319,0,F180309P00012370
F,10.58,*,F180309C00012870,,call,03/09/2018,03/05/2018,12.87,0,0,0.02,0,0,0.881,0.0112,0.0331,-1.4382,0.0298,F180309C00012870
F,10.58,*,F180309P00012870,,put,03/09/2018,03/05/2018,12.87,0,2.12,2.42,0,0,0.2863,-1,0,0.2412,0,F180309P00012870
F,10.58,*,F180309C00013370,,call,03/09/2018,03/05/2018,13.37,0,0,0.02,0,0,0.9855,0.0074,0.0206,-1.1206,0.0207,F180309C00013370
F,10.58,*,F180309P00013370,,put,03/09/2018,03/05/2018,13.37,3,2.76,2.97,0,1,0.2863,-1,0,0.2506,0,F180309P00013370
F,10.58,*,F180309C00013870,,call,03/09/2018,03/05/2018,13.87,0,0,0.01,0,0,1.1056,0.0061,0.0154,-1.052,0.0174,F180309C00013870
F,10.58,*,F180309P00013870,,put,03/09/2018,03/05/2018,13.87,0,3.1,3.35,0,0,0.2863,-1,0,0.26,0,F180309P00013870
F,10.58,*,F180309C00014370,,call,03/09/2018,03/05/2018,14.37,0,0,0.01,0,0,1.1056,0.0022,0.0063,-0.429,0.0071,F180309C00014370
F,10.58,*,F180309P00014370,,put,03/09/2018,03/05/2018,14.37,0,3.65,3.85,0,0,0.2863,-1,0,0.2693,0,F180309P00014370
F,10.58,*,F180309C00014870,,call,03/09/2018,03/05/2018,14.87,0,0,0.01,0,0,1.1056,0.0008,0.0024,-0.1621,0.0027,F180309C00014870
F,10.58,*,F180309P00014870,,put,03/09/2018,03/05/2018,14.87,0,4.1,4.35,0,0,0.2863,-1,0,0.2787,0,F180309P00014870
F,10.58,*,F180309C00015370,,call,03/09/2018,03/05/2018,15.37,0,0,0.01,0,0,1.1056,0.0003,0.0008,-0.0573,0.0009,F180309C00015370
F,10.58,*,F180309P00015370,,put,03/09/2018,03/05/2018,15.37,0,4.6,4.85,0,0,0.2863,-1,0,0.2881,0,F180309P00015370
F,10.58,*,F180309C00015870,,call,03/09/2018,03/05/2018,15.87,0,0,0.02,0,0,1.1056,0.0001,0.0003,-0.0191,0.0003,F180309C00015870
F,10.58,*,F180309P00015870,,put,03/09/2018,03/05/2018,15.87,0,5.05,5.35,0,0,0.2863,-1,0,0.2975,0,F180309P00015870
F,10.58,*,F180309C00016370,,call,03/09/2018,03/05/2018,16.37,0,0,0.01,0,0,1.1056,0,0.0001,-0.006,0.0001,F180309C00016370
F,10.58,*,F180309P00016370,,put,03/09/2018,03/05/2018,16.37,0,5.6,5.85,0,0,0.2863,-1,0,0.3068,0,F180309P00016370
F,10.58,*,F180309C00016870,,call,03/09/2018,03/05/2018,16.87,0,0,0.02,0,0,1.1056,0,0,-0.0018,0,F180309C00016870
F,10.58,*,F180309P00016870,,put,03/09/2018,03/05/2018,16.87,0,5.35,7.15,0,0,0.2863,-1,0,0.3162,0,F180309P00016870
F,10.58,*,F180309C00017370,,call,03/09/2018,03/05/2018,17.37,0,0,0.02,0,0,1.1056,0,0,-0.0005,0,F180309C00017370
F,10.58,*,F180309P00017370,,put,03/09/2018,03/05/2018,17.37,0,6.55,7.35,0,0,0.2863,-1,0,0.3256,0,F180309P00017370
F,10.58,*,F180316C00002870,,call,03/16/2018,03/05/2018,2.87,0,7.3,7.95,0,0,0.3557,0.9996,0,0.1005,0,F180316C00002870
F,10.58,*,F180316P00002870,,put,03/16/2018,03/05/2018,2.87,0,0,0.01,0,0,0.3177,0,0,0,0,F180316P00002870
F,10.58,*,F180316C00003870,,call,03/16/2018,03/05/2018,3.87,0,6.45,6.85,0,0,0.3557,0.9996,0,0.0817,0,F180316C00003870
F,10.58,*,F180316P00003870,,put,03/16/2018,03/05/2018,3.87,0,0,0.01,0,0,0.3177,0,0,0,0,F180316P00003870
F,10.58,*,F180316C00004870,,call,03/16/2018,03/05/2018,4.87,5.78,5.55,5.8,0,543,0.3557,0.9996,0,0.063,0,F180316C00004870
F,10.58,*,F180316P00004870,,put,03/16/2018,03/05/2018,4.87,0,0,0.01,0,0,0.3177,0,0,0,0,F180316P00004870
F,10.58,*,F180316C00005500,,call,03/16/2018,03/05/2018,5.5,0,4.9,5.15,0,0,0.3557,0.9996,0,0.0512,0,F180316C00005500
F,10.58,*,F180316P00005500,,put,03/16/2018,03/05/2018,5.5,0,0,0.01,0,0,0.3177,0,0,0,0,F180316P00005500
F,10.58,*,F180316C00005870,,call,03/16/2018,03/05/2018,5.87,4.35,4.55,4.75,0,18,0.3557,0.9996,0,0.0442,0,F180316C00005870
