UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
FXI,40.99,*,FXI180817C00018000,,call,08/17/2018,08/16/2018,18,0,22.9,23.2,0,0,0.5944,1,0,-0.421,0,FXI180817C00018000
FXI,40.99,*,FXI180817P00018000,,put,08/17/2018,08/16/2018,18,0,0,0.02,0,0,0.6236,0,0,0,0,FXI180817P00018000
FXI,40.99,*,FXI180817C00019000,,call,08/17/2018,08/16/2018,19,0,21.9,23.4,0,0,0.5944,1,0,-0.4444,0,FXI180817C00019000
FXI,40.99,*,FXI180817P00019000,,put,08/17/2018,08/16/2018,19,0,0,0.02,0,0,0.6236,0,0,0,0,FXI180817P00019000
FXI,40.99,*,FXI180817C00020000,,call,08/17/2018,08/16/2018,20,22.95,20.9,21.1,0,20,0.5944,1,0,-0.4678,0,FXI180817C00020000
FXI,40.99,*,FXI180817P00020000,,put,08/17/2018,08/16/2018,20,0,0,0.02,0,0,0.6236,0,0,0,0,FXI180817P00020000
FXI,40.99,*,FXI180817C00021000,,call,08/17/2018,08/16/2018,21,0,19.7,20.55,0,0,0.5944,1,0,-0.4912,0,FXI180817C00021000
FXI,40.99,*,FXI180817P00021000,,put,08/17/2018,08/16/2018,21,0,0,0.02,0,0,0.6236,0,0,0,0,FXI180817P00021000
FXI,40.99,*,FXI180817C00022000,,call,08/17/2018,08/16/2018,22,0,18.8,19.05,0,0,0.5944,1,0,-0.5146,0,FXI180817C00022000
FXI,40.99,*,FXI180817P00022000,,put,08/17/2018,08/16/2018,22,0,0,0.02,0,0,0.6236,0,0,0,0,FXI180817P00022000
FXI,40.99,*,FXI180817C00023000,,call,08/17/2018,08/16/2018,23,0,17.7,18.3,0,0,0.5944,1,0,-0.538,0,FXI180817C00023000
FXI,40.99,*,FXI180817P00023000,,put,08/17/2018,08/16/2018,23,0,0,0.02,0,0,0.6236,0,0,0,0,FXI180817P00023000
FXI,40.99,*,FXI180817C00024000,,call,08/17/2018,08/16/2018,24,19.2,16.9,17.05,0,16,0.5944,1,0,-0.5614,0,FXI180817C00024000
FXI,40.99,*,FXI180817P00024000,,put,08/17/2018,08/16/2018,24,0,0,0.02,0,0,0.6236,0,0,0,0,FXI180817P00024000
FXI,40.99,*,FXI180817C00025000,,call,08/17/2018,08/16/2018,25,16.86,15.55,16.2,0,1,0.5944,1,0,-0.5848,0,FXI180817C00025000
FXI,40.99,*,FXI180817P00025000,,put,08/17/2018,08/16/2018,25,0,0,0.02,0,35,0.6236,0,0,0,0,FXI180817P00025000
FXI,40.99,*,FXI180817C00026000,,call,08/17/2018,08/16/2018,26,0,14.45,15.05,0,0,0.5944,1,0,-0.6082,0,FXI180817C00026000
FXI,40.99,*,FXI180817P00026000,,put,08/17/2018,08/16/2018,26,0,0,0.02,0,40,0.6236,0,0,0,0,FXI180817P00026000
FXI,40.99,*,FXI180817C00027000,,call,08/17/2018,08/16/2018,27,0,13.6,14.15,0,0,0.5944,1,0,-0.6315,0,FXI180817C00027000
FXI,40.99,*,FXI180817P00027000,,put,08/17/2018,08/16/2018,27,0,0,0.02,0,0,0.6236,0,0,0,0,FXI180817P00027000
FXI,40.99,*,FXI180817C00028000,,call,08/17/2018,08/16/2018,28,15,12.9,13.05,0,52,0.5944,1,0,-0.6549,0,FXI180817C00028000
FXI,40.99,*,FXI180817P00028000,,put,08/17/2018,08/16/2018,28,0.01,0,0.02,0,2,0.6236,0,0,0,0,FXI180817P00028000
FXI,40.99,*,FXI180817C00029000,,call,08/17/2018,08/16/2018,29,0,11.9,12.9,0,0,0.5944,1,0,-0.6783,0,FXI180817C00029000
FXI,40.99,*,FXI180817P00029000,,put,08/17/2018,08/16/2018,29,0,0,0.02,0,43,0.6236,0,0,0,0,FXI180817P00029000
FXI,40.99,*,FXI180817C00030000,,call,08/17/2018,08/16/2018,30,11.45,10.9,11.05,0,142,0.5944,1,0,-0.7017,0,FXI180817C00030000
FXI,40.99,*,FXI180817P00030000,,put,08/17/2018,08/16/2018,30,0.01,0,0.02,0,2332,0.6236,0,0,0,0,FXI180817P00030000
FXI,40.99,*,FXI180817C00031000,,call,08/17/2018,08/16/2018,31,10.5,9.9,10.1,0,30,0.5944,1,0,-0.7251,0,FXI180817C00031000
FXI,40.99,*,FXI180817P00031000,,put,08/17/2018,08/16/2018,31,0.01,0,0.01,0,47,0.6236,0,0,0,0,FXI180817P00031000
FXI,40.99,*,FXI180817C00032000,,call,08/17/2018,08/16/2018,32,9.5,8.9,9.05,0,73,0.5944,1,0,-0.7485,0,FXI180817C00032000
FXI,40.99,*,FXI180817P00032000,,put,08/17/2018,08/16/2018,32,0,0,0.01,0,433,0.6236,0,0,0,0,FXI180817P00032000
FXI,40.99,*,FXI180817C00033000,,call,08/17/2018,08/16/2018,33,0,7.85,8.15,0,0,0.5944,1,0,-0.7719,0,FXI180817C00033000
FXI,40.99,*,FXI180817P00033000,,put,08/17/2018,08/16/2018,33,0,0,0.01,0,727,0.6236,0,0,0,0,FXI180817P00033000
FXI,40.99,*,FXI180817C00034000,,call,08/17/2018,08/16/2018,34,0,6.9,7.05,0,0,0.5944,1,0,-0.7953,0,FXI180817C00034000
FXI,40.99,*,FXI180817P00034000,,put,08/17/2018,08/16/2018,34,0.03,0,0.02,0,44,0.6236,0,0,0,0,FXI180817P00034000
FXI,40.99,*,FXI180817C00035000,,call,08/17/2018,08/16/2018,35,7.95,5.9,6.05,0,3,0.5944,1,0,-0.8187,0,FXI180817C00035000
FXI,40.99,*,FXI180817P00035000,,put,08/17/2018,08/16/2018,35,0.01,0,0.01,0,1819,0.6236,0,0,0,0,FXI180817P00035000
FXI,40.99,*,FXI180817C00035500,,call,08/17/2018,08/16/2018,35.5,0,5.4,5.75,0,0,0.5944,1,0,-0.8304,0,FXI180817C00035500
FXI,40.99,*,FXI180817P00035500,,put,08/17/2018,08/16/2018,35.5,0,0,0.02,0,0,0.6236,0,0,0,0,FXI180817P00035500
FXI,40.99,*,FXI180817C00036000,,call,08/17/2018,08/16/2018,36,6.25,4.9,5.05,0,25,0.5944,1,0,-0.8421,0,FXI180817C00036000
FXI,40.99,*,FXI180817P00036000,,put,08/17/2018,08/16/2018,36,0,0,0.02,0,596,0.6236,0,0,0,0,FXI180817P00036000
FXI,40.99,*,FXI180817C00036500,,call,08/17/2018,08/16/2018,36.5,7.25,4.4,4.55,0,17,0.5944,1,0,-0.8538,0,FXI180817C00036500
FXI,40.99,*,FXI180817P00036500,,put,08/17/2018,08/16/2018,36.5,0.01,0,0.06,0,0,0.6236,0,0,0,0,FXI180817P00036500
FXI,40.99,*,FXI180817C00037000,,call,08/17/2018,08/16/2018,37,3.32,3.95,4.05,0,29,0.5944,1,0,-0.8655,0,FXI180817C00037000
FXI,40.99,*,FXI180817P00037000,,put,08/17/2018,08/16/2018,37,0.01,0,0.02,0,7235,0.6236,0,0,-0.0001,0,FXI180817P00037000
FXI,40.99,*,FXI180817C00037500,,call,08/17/2018,08/16/2018,37.5,5.35,3.4,3.55,0,13,0.5944,1,0,-0.8779,0,FXI180817C00037500
FXI,40.99,*,FXI180817P00037500,,put,08/17/2018,08/16/2018,37.5,0,0,0.09,0,0,0.6236,0,0,-0.0023,0,FXI180817P00037500
FXI,40.99,*,FXI180817C00038000,,call,08/17/2018,08/16/2018,38,3,2.97,3.05,5,78,0.5944,1,0.0001,-0.9101,0.0001,FXI180817C00038000
FXI,40.99,*,FXI180817P00038000,,put,08/17/2018,08/16/2018,38,0.01,0,0.01,10,12603,0.6236,0,0.0002,-0.0502,0.0001,FXI180817P00038000
FXI,40.99,*,FXI180817C00038500,,call,08/17/2018,08/16/2018,38.5,2.02,2.49,2.54,0,12,0.5944,0.9998,0.0012,-1.2533,0.0011,FXI180817C00038500
FXI,40.99,*,FXI180817P00038500,,put,08/17/2018,08/16/2018,38.5,0.04,0,0.02,0,0,0.6236,-0.0004,0.002,-0.6459,0.0019,FXI180817P00038500
FXI,40.99,*,FXI180817C00039000,,call,08/17/2018,08/16/2018,39,2.02,1.98,2.03,119,355,0.5944,0.9973,0.0113,-4.2769,0.0103,FXI180817C00039000
FXI,40.99,*,FXI180817P00039000,,put,08/17/2018,08/16/2018,39,0.01,0,0.02,7169,15574,0.6236,-0.004,0.0154,-5.0158,0.0147,FXI180817P00039000
FXI,40.99,*,FXI180817C00039500,,call,08/17/2018,08/16/2018,39.5,1.53,1.48,1.54,80,4006,0.5944,0.9808,0.0634,-19.7211,0.0578,FXI180817C00039500
FXI,40.99,*,FXI180817P00039500,,put,08/17/2018,08/16/2018,39.5,0.01,0,0.03,1100,1156,0.6236,-0.0241,0.0734,-23.9557,0.0702,FXI180817P00039500
FXI,40.99,*,FXI180817C00040000,,call,08/17/2018,08/16/2018,40,1.09,1,1.05,130,4485,0.5944,0.9149,0.2116,-63.6643,0.193,FXI180817C00040000
FXI,40.99,*,FXI180817P00040000,,put,08/17/2018,08/16/2018,40,0.04,0.03,0.04,1726,28514,0.6236,-0.0955,0.2196,-71.6402,0.2101,FXI180817P00040000
FXI,40.99,*,FXI180817C00040500,,call,08/17/2018,08/16/2018,40.5,0.56,0.57,0.61,640,15893,0.5657,0.7622,0.4414,-119.3967,0.3832,FXI180817C00040500
FXI,40.99,*,FXI180817P00040500,,put,08/17/2018,08/16/2018,40.5,0.1,0.08,0.11,13514,14508,0.5552,-0.2338,0.4456,-115.1515,0.3796,FXI180817P00040500
FXI,40.99,*,FXI180817C00041000,,call,08/17/2018,08/16/2018,41,0.22,0.23,0.26,2658,3047,0.5049,0.4972,0.6379,-137.0739,0.4942,FXI180817C00041000
FXI,40.99,*,FXI180817P00041000,,put,08/17/2018,08/16/2018,41,0.24,0.23,0.24,26767,41985,0.4662,-0.5035,0.6908,-125.6424,0.4942,FXI180817P00041000
FXI,40.99,*,FXI180817C00041500,,call,08/17/2018,08/16/2018,41.5,0.07,0.06,0.07,614,6306,0.4779,0.1984,0.4706,-90.4778,0.3451,FXI180817C00041500
FXI,40.99,*,FXI180817P00041500,,put,08/17/2018,08/16/2018,41.5,0.61,0.55,0.58,10246,7977,0.4492,-0.8166,0.4771,-80.0801,0.3288,FXI180817P00041500
FXI,40.99,*,FXI180817C00042000,,call,08/17/2018,08/16/2018,42,0.01,0.01,0.02,702,75449,0.5022,0.0554,0.1798,-38.14,0.1385,FXI180817C00042000
FXI,40.99,*,FXI180817P00042000,,put,08/17/2018,08/16/2018,42,0.98,0.98,1.04,126,69626,0.4492,-0.9629,0.1458,-23.77,0.1005,FXI180817P00042000
FXI,40.99,*,FXI180817C00042500,,call,08/17/2018,08/16/2018,42.5,0.01,0,0.01,203,16399,0.5944,0.0225,0.0728,-21.6224,0.0664,FXI180817C00042500
FXI,40.99,*,FXI180817P00042500,,put,08/17/2018,08/16/2018,42.5,1.54,1.48,1.53,49,11601,0.4492,-0.9961,0.021,-2.5759,0.0145,FXI180817P00042500
FXI,40.99,*,FXI180817C00043000,,call,08/17/2018,08/16/2018,43,0.01,0,0.01,173,48493,0.5944,0.004,0.016,-4.7438,0.0146,FXI180817C00043000
FXI,40.99,*,FXI180817P00043000,,put,08/17/2018,08/16/2018,43,1.92,1.98,2.03,233,24447,0.4492,-0.9998,0.0015,0.7562,0.001,FXI180817P00043000
FXI,40.99,*,FXI180817C00043500,,call,08/17/2018,08/16/2018,43.5,0.01,0,0.01,125,17916,0.5944,0.0005,0.0024,-0.6983,0.0021,FXI180817C00043500
FXI,40.99,*,FXI180817P00043500,,put,08/17/2018,08/16/2018,43.5,2.4,2.48,2.53,10,2292,0.4492,-1,0.0001,1.0088,0,FXI180817P00043500
FXI,40.99,*,FXI180817C00044000,,call,08/17/2018,08/16/2018,44,0.01,0,0.01,1,58539,0.5944,0,0.0002,-0.0699,0.0002,FXI180817C00044000
FXI,40.99,*,FXI180817P00044000,,put,08/17/2018,08/16/2018,44,2.93,2.98,3.05,50,15658,0.4492,-1,0,1.029,0,FXI180817P00044000
FXI,40.99,*,FXI180817C00044500,,call,08/17/2018,08/16/2018,44.5,0.01,0,0.02,0,1088,0.5944,0,0,-0.0048,0,FXI180817C00044500
FXI,40.99,*,FXI180817P00044500,,put,08/17/2018,08/16/2018,44.5,3.45,3.45,3.6,2,27,0.4492,-1,0,1.0409,0,FXI180817P00044500
FXI,40.99,*,FXI180817C00045000,,call,08/17/2018,08/16/2018,45,0.01,0,0.01,2,47927,0.5944,0,0,-0.0002,0,FXI180817C00045000
FXI,40.99,*,FXI180817P00045000,,put,08/17/2018,08/16/2018,45,4,3.95,4.1,42,28704,0.4492,-1,0,1.0526,0,FXI180817P00045000
FXI,40.99,*,FXI180817C00045500,,call,08/17/2018,08/16/2018,45.5,0,0,0.02,0,99,0.5944,0,0,0,0,FXI180817C00045500
FXI,40.99,*,FXI180817P00045500,,put,08/17/2018,08/16/2018,45.5,3.3,4.45,4.6,0,28,0.4492,-1,0,1.0643,0,FXI180817P00045500
FXI,40.99,*,FXI180817C00046000,,call,08/17/2018,08/16/2018,46,0.01,0,0.01,2,32866,0.5944,0,0,0,0,FXI180817C00046000
FXI,40.99,*,FXI180817P00046000,,put,08/17/2018,08/16/2018,46,5.02,4.95,5.1,30,8936,0.4492,-1,0,1.076,0,FXI180817P00046000
FXI,40.99,*,FXI180817C00046500,,call,08/17/2018,08/16/2018,46.5,0.03,0,0.02,0,164,0.5944,0,0,0,0,FXI180817C00046500
FXI,40.99,*,FXI180817P00046500,,put,08/17/2018,08/16/2018,46.5,2.97,5.35,5.65,0,0,0.4492,-1,0,1.0877,0,FXI180817P00046500
FXI,40.99,*,FXI180817C00047000,,call,08/17/2018,08/16/2018,47,0.02,0,0.01,0,26187,0.5944,0,0,0,0,FXI180817C00047000
FXI,40.99,*,FXI180817P00047000,,put,08/17/2018,08/16/2018,47,5.95,5.95,6.1,7,2790,0.4492,-1,0,1.0994,0,FXI180817P00047000
FXI,40.99,*,FXI180817C00047500,,call,08/17/2018,08/16/2018,47.5,0.02,0,0.02,0,110,0.5944,0,0,0,0,FXI180817C00047500
FXI,40.99,*,FXI180817P00047500,,put,08/17/2018,08/16/2018,47.5,0,6.25,6.85,0,0,0.4492,-1,0,1.111,0,FXI180817P00047500
FXI,40.99,*,FXI180817C00048000,,call,08/17/2018,08/16/2018,48,0.01,0,0.01,0,44566,0.5944,0,0,0,0,FXI180817C00048000
FXI,40.99,*,FXI180817P00048000,,put,08/17/2018,08/16/2018,48,5.91,6.95,7.1,0,2872,0.4492,-1,0,1.1227,0,FXI180817P00048000
FXI,40.99,*,FXI180817C00048500,,call,08/17/2018,08/16/2018,48.5,0,0,0.02,0,0,0.5944,0,0,0,0,FXI180817C00048500
FXI,40.99,*,FXI180817P00048500,,put,08/17/2018,08/16/2018,48.5,0,7.45,7.85,0,0,0.4492,-1,0,1.1344,0,FXI180817P00048500
FXI,40.99,*,FXI180817C00049000,,call,08/17/2018,08/16/2018,49,0,0,0.01,0,3958,0.5944,0,0,0,0,FXI180817C00049000
