UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
FXI,42.53,*,FXI180921C00021000,,call,09/21/2018,09/19/2018,21,20,21.45,21.6,0,26,0.4268,1,0,-0.4879,0,FXI180921C00021000
FXI,42.53,*,FXI180921P00021000,,put,09/21/2018,09/19/2018,21,0.01,0,0.02,0,1,0.3883,0,0,0,0,FXI180921P00021000
FXI,42.53,*,FXI180921C00022000,,call,09/21/2018,09/19/2018,22,0,20.4,20.75,0,0,0.4268,1,0,-0.5111,0,FXI180921C00022000
FXI,42.53,*,FXI180921P00022000,,put,09/21/2018,09/19/2018,22,0,0,0.02,0,0,0.3883,0,0,0,0,FXI180921P00022000
FXI,42.53,*,FXI180921C00023000,,call,09/21/2018,09/19/2018,23,20.1,19.4,19.6,0,31,0.4268,1,0,-0.5343,0,FXI180921C00023000
FXI,42.53,*,FXI180921P00023000,,put,09/21/2018,09/19/2018,23,0,0,0.02,0,0,0.3883,0,0,0,0,FXI180921P00023000
FXI,42.53,*,FXI180921C00024000,,call,09/21/2018,09/19/2018,24,0,18.25,18.95,0,0,0.4268,1,0,-0.5575,0,FXI180921C00024000
FXI,42.53,*,FXI180921P00024000,,put,09/21/2018,09/19/2018,24,0,0,0.02,0,0,0.3883,0,0,0,0,FXI180921P00024000
FXI,42.53,*,FXI180921C00025000,,call,09/21/2018,09/19/2018,25,0,17.25,17.8,0,0,0.4268,1,0,-0.5808,0,FXI180921C00025000
FXI,42.53,*,FXI180921P00025000,,put,09/21/2018,09/19/2018,25,0,0,0.02,0,0,0.3883,0,0,0,0,FXI180921P00025000
FXI,42.53,*,FXI180921C00026000,,call,09/21/2018,09/19/2018,26,0,16.45,16.8,0,0,0.4268,1,0,-0.604,0,FXI180921C00026000
FXI,42.53,*,FXI180921P00026000,,put,09/21/2018,09/19/2018,26,0,0,0.02,0,0,0.3883,0,0,0,0,FXI180921P00026000
FXI,42.53,*,FXI180921C00027000,,call,09/21/2018,09/19/2018,27,13.35,15.45,15.65,0,14,0.4268,1,0,-0.6272,0,FXI180921C00027000
FXI,42.53,*,FXI180921P00027000,,put,09/21/2018,09/19/2018,27,0.02,0,0.02,0,5,0.3883,0,0,0,0,FXI180921P00027000
FXI,42.53,*,FXI180921C00028000,,call,09/21/2018,09/19/2018,28,0,14.2,14.8,0,0,0.4268,1,0,-0.6505,0,FXI180921C00028000
FXI,42.53,*,FXI180921P00028000,,put,09/21/2018,09/19/2018,28,0,0,0.02,0,0,0.3883,0,0,0,0,FXI180921P00028000
FXI,42.53,*,FXI180921C00029000,,call,09/21/2018,09/19/2018,29,12.55,13.5,13.6,0,101,0.4268,1,0,-0.6737,0,FXI180921C00029000
FXI,42.53,*,FXI180921P00029000,,put,09/21/2018,09/19/2018,29,0.02,0,0.02,0,44,0.3883,0,0,0,0,FXI180921P00029000
FXI,42.53,*,FXI180921C00030000,,call,09/21/2018,09/19/2018,30,10.85,12.35,12.65,0,1,0.4268,1,0,-0.6969,0,FXI180921C00030000
FXI,42.53,*,FXI180921P00030000,,put,09/21/2018,09/19/2018,30,0.01,0,0.02,0,2182,0.3883,0,0,0,0,FXI180921P00030000
FXI,42.53,*,FXI180921C00031000,,call,09/21/2018,09/19/2018,31,10.05,11.45,11.6,0,79,0.4268,1,0,-0.7202,0,FXI180921C00031000
FXI,42.53,*,FXI180921P00031000,,put,09/21/2018,09/19/2018,31,0.12,0,0.02,0,9,0.3883,0,0,0,0,FXI180921P00031000
FXI,42.53,*,FXI180921C00032000,,call,09/21/2018,09/19/2018,32,0,10.45,10.95,0,0,0.4268,1,0,-0.7434,0,FXI180921C00032000
FXI,42.53,*,FXI180921P00032000,,put,09/21/2018,09/19/2018,32,0.04,0,0.02,0,20,0.3883,0,0,0,0,FXI180921P00032000
FXI,42.53,*,FXI180921C00033000,,call,09/21/2018,09/19/2018,33,7.1,9.45,9.6,0,10,0.4268,1,0,-0.7666,0,FXI180921C00033000
FXI,42.53,*,FXI180921P00033000,,put,09/21/2018,09/19/2018,33,0.01,0,0.01,0,22,0.3883,0,0,0,0,FXI180921P00033000
FXI,42.53,*,FXI180921C00034000,,call,09/21/2018,09/19/2018,34,0,8.35,8.65,0,0,0.4268,1,0,-0.7899,0,FXI180921C00034000
FXI,42.53,*,FXI180921P00034000,,put,09/21/2018,09/19/2018,34,0.01,0,0.01,1,1084,0.3883,0,0,0,0,FXI180921P00034000
FXI,42.53,*,FXI180921C00035000,,call,09/21/2018,09/19/2018,35,5.8,7.5,7.6,0,383,0.4268,1,0,-0.8131,0,FXI180921C00035000
FXI,42.53,*,FXI180921P00035000,,put,09/21/2018,09/19/2018,35,0.01,0,0.01,3,31565,0.3883,0,0,0,0,FXI180921P00035000
FXI,42.53,*,FXI180921C00035500,,call,09/21/2018,09/19/2018,35.5,6.5,7,7.1,0,4,0.4268,1,0,-0.8247,0,FXI180921C00035500
FXI,42.53,*,FXI180921P00035500,,put,09/21/2018,09/19/2018,35.5,0.02,0,0.02,0,20,0.3883,0,0,0,0,FXI180921P00035500
FXI,42.53,*,FXI180921C00036000,,call,09/21/2018,09/19/2018,36,4.55,6.45,6.6,0,15,0.4268,1,0,-0.8363,0,FXI180921C00036000
FXI,42.53,*,FXI180921P00036000,,put,09/21/2018,09/19/2018,36,0.01,0,0.02,2,1201,0.3883,0,0,0,0,FXI180921P00036000
FXI,42.53,*,FXI180921C00036500,,call,09/21/2018,09/19/2018,36.5,0,5.9,6.1,0,0,0.4268,1,0,-0.8479,0,FXI180921C00036500
FXI,42.53,*,FXI180921P00036500,,put,09/21/2018,09/19/2018,36.5,0.05,0,0.01,0,6,0.3883,0,0,0,0,FXI180921P00036500
FXI,42.53,*,FXI180921C00037000,,call,09/21/2018,09/19/2018,37,4.9,5.5,5.6,0,26,0.4268,1,0,-0.8596,0,FXI180921C00037000
