UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
MSFT,97.91,*,MSFT180511C00055000,,call,05/11/2018,05/10/2018,55,0,40.4,44.9,0,0,0.3278,1,0,-1.2912,0,MSFT180511C00055000
MSFT,97.91,*,MSFT180511P00055000,,put,05/11/2018,05/10/2018,55,0,0,0.02,0,0,0.6097,0,0,0,0,MSFT180511P00055000
MSFT,97.91,*,MSFT180511C00060000,,call,05/11/2018,05/10/2018,60,0,35.5,40,0,0,0.3278,1,0,-1.4085,0,MSFT180511C00060000
MSFT,97.91,*,MSFT180511P00060000,,put,05/11/2018,05/10/2018,60,0,0,0.02,0,0,0.6097,0,0,0,0,MSFT180511P00060000
MSFT,97.91,*,MSFT180511C00065000,,call,05/11/2018,05/10/2018,65,0,30.6,34.55,0,0,0.3278,1,0,-1.5259,0,MSFT180511C00065000
MSFT,97.91,*,MSFT180511P00065000,,put,05/11/2018,05/10/2018,65,0,0,0.02,0,0,0.6097,0,0,0,0,MSFT180511P00065000
MSFT,97.91,*,MSFT180511C00068000,,call,05/11/2018,05/10/2018,68,0,27.55,31.55,0,0,0.3278,1,0,-1.5963,0,MSFT180511C00068000
MSFT,97.91,*,MSFT180511P00068000,,put,05/11/2018,05/10/2018,68,0,0,0.02,0,0,0.6097,0,0,0,0,MSFT180511P00068000
MSFT,97.91,*,MSFT180511C00069000,,call,05/11/2018,05/10/2018,69,0,26.55,30.7,0,0,0.3278,1,0,-1.6198,0,MSFT180511C00069000
MSFT,97.91,*,MSFT180511P00069000,,put,05/11/2018,05/10/2018,69,0,0,0.02,0,0,0.6097,0,0,0,0,MSFT180511P00069000
MSFT,97.91,*,MSFT180511C00070000,,call,05/11/2018,05/10/2018,70,23.24,25.8,29.65,0,15,0.3278,1,0,-1.6433,0,MSFT180511C00070000
MSFT,97.91,*,MSFT180511P00070000,,put,05/11/2018,05/10/2018,70,0.03,0,0.02,0,0,0.6097,0,0,0,0,MSFT180511P00070000
MSFT,97.91,*,MSFT180511C00071000,,call,05/11/2018,05/10/2018,71,0,24.65,28.5,0,0,0.3278,1,0,-1.6668,0,MSFT180511C00071000
MSFT,97.91,*,MSFT180511P00071000,,put,05/11/2018,05/10/2018,71,0,0,0.02,0,0,0.6097,0,0,0,0,MSFT180511P00071000
MSFT,97.91,*,MSFT180511C00072000,,call,05/11/2018,05/10/2018,72,0,23.55,27.85,0,0,0.3278,1,0,-1.6902,0,MSFT180511C00072000
MSFT,97.91,*,MSFT180511P00072000,,put,05/11/2018,05/10/2018,72,0,0,0.02,0,0,0.6097,0,0,0,0,MSFT180511P00072000
MSFT,97.91,*,MSFT180511C00073000,,call,05/11/2018,05/10/2018,73,0,22.65,26.6,0,0,0.3278,1,0,-1.7137,0,MSFT180511C00073000
MSFT,97.91,*,MSFT180511P00073000,,put,05/11/2018,05/10/2018,73,0.03,0,0.02,0,0,0.6097,0,0,0,0,MSFT180511P00073000
MSFT,97.91,*,MSFT180511C00074000,,call,05/11/2018,05/10/2018,74,0,21.55,25.75,0,0,0.3278,1,0,-1.7372,0,MSFT180511C00074000
MSFT,97.91,*,MSFT180511P00074000,,put,05/11/2018,05/10/2018,74,0.44,0,0.02,0,0,0.6097,0,0,0,0,MSFT180511P00074000
MSFT,97.91,*,MSFT180511C00075000,,call,05/11/2018,05/10/2018,75,17.8,20.65,24.8,0,1,0.3278,1,0,-1.7607,0,MSFT180511C00075000
MSFT,97.91,*,MSFT180511P00075000,,put,05/11/2018,05/10/2018,75,0.01,0,0.02,0,0,0.6097,0,0,0,0,MSFT180511P00075000
MSFT,97.91,*,MSFT180511C00076000,,call,05/11/2018,05/10/2018,76,0,19.75,23.55,0,0,0.3278,1,0,-1.7841,0,MSFT180511C00076000
MSFT,97.91,*,MSFT180511P00076000,,put,05/11/2018,05/10/2018,76,0.26,0,0.02,0,17,0.6097,0,0,0,0,MSFT180511P00076000
MSFT,97.91,*,MSFT180511C00077000,,call,05/11/2018,05/10/2018,77,20.78,20.55,20.95,2,80,0.3278,1,0,-1.8076,0,MSFT180511C00077000
MSFT,97.91,*,MSFT180511P00077000,,put,05/11/2018,05/10/2018,77,0,0,0.02,0,0,0.6097,0,0,0,0,MSFT180511P00077000
MSFT,97.91,*,MSFT180511C00078000,,call,05/11/2018,05/10/2018,78,0,17.85,21.8,0,0,0.3278,1,0,-1.8311,0,MSFT180511C00078000
MSFT,97.91,*,MSFT180511P00078000,,put,05/11/2018,05/10/2018,78,0,0,0.01,0,0,0.6097,0,0,0,0,MSFT180511P00078000
