UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
NFLX,269.74,*,NFLX180126C00125000,,call,01/26/2018,01/25/2018,125,0,144,145.5,0,0,0.7232,1,0,-2.0122,0,NFLX180126C00125000
NFLX,269.74,*,NFLX180126P00125000,,put,01/26/2018,01/25/2018,125,0.05,0,0.06,0,60,1.1178,0,0,0,0,NFLX180126P00125000
NFLX,269.74,*,NFLX180126C00130000,,call,01/26/2018,01/25/2018,130,130.52,139,140.5,0,1,0.7232,1,0,-2.0927,0,NFLX180126C00130000
NFLX,269.74,*,NFLX180126P00130000,,put,01/26/2018,01/25/2018,130,0.01,0,0.04,0,15,1.1178,0,0,0,0,NFLX180126P00130000
NFLX,269.74,*,NFLX180126C00135000,,call,01/26/2018,01/25/2018,135,0,134,135.5,0,0,0.7232,1,0,-2.1732,0,NFLX180126C00135000
NFLX,269.74,*,NFLX180126P00135000,,put,01/26/2018,01/25/2018,135,0.05,0,0.06,0,37,1.1178,0,0,0,0,NFLX180126P00135000
NFLX,269.74,*,NFLX180126C00140000,,call,01/26/2018,01/25/2018,140,128.55,129.05,130.5,11,11,0.7232,1,0,-2.2537,0,NFLX180126C00140000
NFLX,269.74,*,NFLX180126P00140000,,put,01/26/2018,01/25/2018,140,0.05,0,0.06,0,89,1.1178,0,0,0,0,NFLX180126P00140000
NFLX,269.74,*,NFLX180126C00145000,,call,01/26/2018,01/25/2018,145,0,124.05,125.5,0,0,0.7232,1,0,-2.3342,0,NFLX180126C00145000
NFLX,269.74,*,NFLX180126P00145000,,put,01/26/2018,01/25/2018,145,0.01,0,0.04,0,160,1.1178,0,0,0,0,NFLX180126P00145000
NFLX,269.74,*,NFLX180126C00150000,,call,01/26/2018,01/25/2018,150,119.81,119.05,120.5,11,18,0.7232,1,0,-2.4147,0,NFLX180126C00150000
NFLX,269.74,*,NFLX180126P00150000,,put,01/26/2018,01/25/2018,150,0.01,0,0.05,0,763,1.1178,0,0,0,0,NFLX180126P00150000
NFLX,269.74,*,NFLX180126C00152500,,call,01/26/2018,01/25/2018,152.5,0,116.5,118,0,0,0.7232,1,0,-2.4549,0,NFLX180126C00152500
NFLX,269.74,*,NFLX180126P00152500,,put,01/26/2018,01/25/2018,152.5,0.03,0,0.06,0,87,1.1178,0,0,0,0,NFLX180126P00152500
NFLX,269.74,*,NFLX180126C00155000,,call,01/26/2018,01/25/2018,155,52.3,114.05,115.5,0,1,0.7232,1,0,-2.4952,0,NFLX180126C00155000
NFLX,269.74,*,NFLX180126P00155000,,put,01/26/2018,01/25/2018,155,0.01,0,0.01,0,450,1.1178,0,0,0,0,NFLX180126P00155000
NFLX,269.74,*,NFLX180126C00157500,,call,01/26/2018,01/25/2018,157.5,0,111.5,113,0,0,0.7232,1,0,-2.5354,0,NFLX180126C00157500
NFLX,269.74,*,NFLX180126P00157500,,put,01/26/2018,01/25/2018,157.5,0.03,0,0.02,0,150,1.1178,0,0,0,0,NFLX180126P00157500
NFLX,269.74,*,NFLX180126C00160000,,call,01/26/2018,01/25/2018,160,27.7,109.1,110.6,0,18,0.7232,1,0,-2.5756,0,NFLX180126C00160000
NFLX,269.74,*,NFLX180126P00160000,,put,01/26/2018,01/25/2018,160,0.01,0,0.06,5,763,1.1178,0,0,0,0,NFLX180126P00160000
NFLX,269.74,*,NFLX180126C00162500,,call,01/26/2018,01/25/2018,162.5,57.84,106.75,108.1,0,21,0.7232,1,0,-2.6159,0,NFLX180126C00162500
NFLX,269.74,*,NFLX180126P00162500,,put,01/26/2018,01/25/2018,162.5,0.01,0,0.01,20,803,1.1178,0,0,0,0,NFLX180126P00162500
NFLX,269.74,*,NFLX180126C00165000,,call,01/26/2018,01/25/2018,165,36,104.1,105.6,0,2,0.7232,1,0,-2.6561,0,NFLX180126C00165000
NFLX,269.74,*,NFLX180126P00165000,,put,01/26/2018,01/25/2018,165,0.01,0,0.01,4,563,1.1178,0,0,0,0,NFLX180126P00165000
NFLX,269.74,*,NFLX180126C00167500,,call,01/26/2018,01/25/2018,167.5,84.15,101.6,103.1,0,12,0.7232,1,0,-2.6964,0,NFLX180126C00167500
NFLX,269.74,*,NFLX180126P00167500,,put,01/26/2018,01/25/2018,167.5,0.03,0,0.01,1,1618,1.1178,0,0,0,0,NFLX180126P00167500
NFLX,269.74,*,NFLX180126C00170000,,call,01/26/2018,01/25/2018,170,97.55,99.4,100.5,21,39,0.7232,1,0,-2.7366,0,NFLX180126C00170000
NFLX,269.74,*,NFLX180126P00170000,,put,01/26/2018,01/25/2018,170,0.01,0,0.01,21,901,1.1178,0,0,0,0,NFLX180126P00170000
NFLX,269.74,*,NFLX180126C00172500,,call,01/26/2018,01/25/2018,172.5,98.89,96.75,98.1,40,2,0.7232,1,0,-2.7769,0,NFLX180126C00172500
NFLX,269.74,*,NFLX180126P00172500,,put,01/26/2018,01/25/2018,172.5,0.01,0,0.01,0,306,1.1178,0,0,0,0,NFLX180126P00172500
NFLX,269.74,*,NFLX180126C00175000,,call,01/26/2018,01/25/2018,175,96.46,94.45,95.55,20,110,0.7232,1,0,-2.8171,0,NFLX180126C00175000
NFLX,269.74,*,NFLX180126P00175000,,put,01/26/2018,01/25/2018,175,0.01,0,0.06,12,631,1.1178,0,0,0,0,NFLX180126P00175000
