UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
XLF,28.06,*,XLF180727C00019500,,call,07/27/2018,07/26/2018,19.5,0,7.75,9.35,0,0,0.286,1,0,-0.4544,0,XLF180727C00019500
XLF,28.06,*,XLF180727P00019500,,put,07/27/2018,07/26/2018,19.5,0,0,0.02,0,0,1.3461,0,0,0,0,XLF180727P00019500
XLF,28.06,*,XLF180727C00020000,,call,07/27/2018,07/26/2018,20,0,7.15,9.45,0,0,0.286,1,0,-0.4661,0,XLF180727C00020000
XLF,28.06,*,XLF180727P00020000,,put,07/27/2018,07/26/2018,20,0,0,0.02,0,0,1.3461,0,0,0,0,XLF180727P00020000
XLF,28.06,*,XLF180727C00021000,,call,07/27/2018,07/26/2018,21,0,7,7.6,0,0,0.286,1,0,-0.4894,0,XLF180727C00021000
XLF,28.06,*,XLF180727P00021000,,put,07/27/2018,07/26/2018,21,0,0,0.02,0,0,1.3461,0,0,0,0,XLF180727P00021000
XLF,28.06,*,XLF180727C00021500,,call,07/27/2018,07/26/2018,21.5,0,5.55,7.1,0,0,0.286,1,0,-0.501,0,XLF180727C00021500
XLF,28.06,*,XLF180727P00021500,,put,07/27/2018,07/26/2018,21.5,0,0,0.02,0,0,1.3461,0,0,0,0,XLF180727P00021500
XLF,28.06,*,XLF180727C00022000,,call,07/27/2018,07/26/2018,22,0,6,6.4,0,0,0.286,1,0,-0.5127,0,XLF180727C00022000
XLF,28.06,*,XLF180727P00022000,,put,07/27/2018,07/26/2018,22,0.01,0,0.02,0,4,1.3461,0,0,0,0,XLF180727P00022000
XLF,28.06,*,XLF180727C00022500,,call,07/27/2018,07/26/2018,22.5,0,5.35,5.95,0,0,0.286,1,0,-0.5243,0,XLF180727C00022500
XLF,28.06,*,XLF180727P00022500,,put,07/27/2018,07/26/2018,22.5,0,0,0.02,0,0,1.3461,0,0,-0.0001,0,XLF180727P00022500
XLF,28.06,*,XLF180727C00023000,,call,07/27/2018,07/26/2018,23,0,5,5.4,0,0,0.286,1,0,-0.536,0,XLF180727C00023000
XLF,28.06,*,XLF180727P00023000,,put,07/27/2018,07/26/2018,23,0,0,0.02,0,0,1.3461,0,0,-0.0015,0,XLF180727P00023000
XLF,28.06,*,XLF180727C00023500,,call,07/27/2018,07/26/2018,23.5,0,4.25,4.9,0,0,0.286,1,0,-0.5476,0,XLF180727C00023500
XLF,28.06,*,XLF180727P00023500,,put,07/27/2018,07/26/2018,23.5,0.07,0,0.02,0,14,1.3461,0,0,-0.017,0,XLF180727P00023500
XLF,28.06,*,XLF180727C00024000,,call,07/27/2018,07/26/2018,24,3.95,4,4.4,0,327,0.286,1,0,-0.5593,0,XLF180727C00024000
XLF,28.06,*,XLF180727P00024000,,put,07/27/2018,07/26/2018,24,0,0,0.02,0,67,1.3461,-0.0001,0.0002,-0.1433,0.0002,XLF180727P00024000
XLF,28.06,*,XLF180727C00024500,,call,07/27/2018,07/26/2018,24.5,3.45,3.5,3.9,0,45,0.286,1,0,-0.5709,0,XLF180727C00024500
XLF,28.06,*,XLF180727P00024500,,put,07/27/2018,07/26/2018,24.5,0,0,0.02,0,121,1.3461,-0.0004,0.0013,-0.8931,0.0012,XLF180727P00024500
XLF,28.06,*,XLF180727C00025000,,call,07/27/2018,07/26/2018,25,3.11,3,3.1,50,110,0.286,1,0,-0.5826,0,XLF180727C00025000
XLF,28.06,*,XLF180727P00025000,,put,07/27/2018,07/26/2018,25,0,0,0.02,0,121,1.3461,-0.0021,0.0059,-4.1799,0.0057,XLF180727P00025000
XLF,28.06,*,XLF180727C00025500,,call,07/27/2018,07/26/2018,25.5,2.39,2.52,2.57,0,315,0.286,1,0,-0.5942,0,XLF180727C00025500
XLF,28.06,*,XLF180727P00025500,,put,07/27/2018,07/26/2018,25.5,0.02,0,0.01,0,106,1.3461,-0.0088,0.0209,-14.9349,0.0203,XLF180727P00025500
XLF,28.06,*,XLF180727C00026000,,call,07/27/2018,07/26/2018,26,2.11,2.02,2.06,188,696,0.286,1,0,-0.6059,0,XLF180727C00026000
XLF,28.06,*,XLF180727P00026000,,put,07/27/2018,07/26/2018,26,0.01,0,0.01,0,484,1.3461,-0.029,0.058,-41.3577,0.0561,XLF180727P00026000
XLF,28.06,*,XLF180727C00026500,,call,07/27/2018,07/26/2018,26.5,1.71,1.52,1.57,171,434,0.286,1,0,-0.6175,0,XLF180727C00026500
XLF,28.06,*,XLF180727P00026500,,put,07/27/2018,07/26/2018,26.5,0.01,0,0.05,0,2553,1.1748,-0.0516,0.1062,-57.6475,0.0897,XLF180727P00026500
XLF,28.06,*,XLF180727C00027000,,call,07/27/2018,07/26/2018,27,1.08,1.02,1.06,185,5448,0.286,1,0.0001,-0.6317,0,XLF180727C00027000
XLF,28.06,*,XLF180727P00027000,,put,07/27/2018,07/26/2018,27,0.03,0,0.02,0,2796,1.022,-0.1033,0.2074,-85.1937,0.1524,XLF180727P00027000
XLF,28.06,*,XLF180727C00027500,,call,07/27/2018,07/26/2018,27.5,0.58,0.53,0.57,498,13579,0.286,0.9903,0.1066,-4.0686,0.0219,XLF180727C00027500
XLF,28.06,*,XLF180727P00027500,,put,07/27/2018,07/26/2018,27.5,0.01,0,0.01,30,7591,0.8878,-0.222,0.3953,-122.5154,0.2524,XLF180727P00027500
XLF,28.06,*,XLF180727C00028000,,call,07/27/2018,07/26/2018,28,0.15,0.12,0.14,3409,6973,0.286,0.6004,1.5926,-51.6735,0.3275,XLF180727C00028000
XLF,28.06,*,XLF180727P00028000,,put,07/27/2018,07/26/2018,28,0.09,0.07,0.1,1377,7049,0.3334,-0.4131,1.3775,-60.0072,0.3302,XLF180727P00028000
XLF,28.06,*,XLF180727C00028500,,call,07/27/2018,07/26/2018,28.5,0.01,0.01,0.02,619,1753,0.286,0.0365,0.3294,-10.6313,0.0677,XLF180727C00028500
XLF,28.06,*,XLF180727P00028500,,put,07/27/2018,07/26/2018,28.5,0.31,0.44,0.49,35,509,0.3989,-0.9002,0.5179,-31.8457,0.1486,XLF180727P00028500
XLF,28.06,*,XLF180727C00029000,,call,07/27/2018,07/26/2018,29,0.01,0,0.01,3,221,0.286,0.0001,0.0012,-0.038,0.0002,XLF180727C00029000
XLF,28.06,*,XLF180727P00029000,,put,07/27/2018,07/26/2018,29,1.09,0.85,1.02,0,93,0.3989,-0.9968,0.0287,-1.1265,0.0082,XLF180727P00029000
XLF,28.06,*,XLF180727C00029500,,call,07/27/2018,07/26/2018,29.5,0.02,0,0.02,0,251,0.286,0,0,0,0,XLF180727C00029500
XLF,28.06,*,XLF180727P00029500,,put,07/27/2018,07/26/2018,29.5,1.57,1.25,1.53,0,0,0.3989,-1,0.0002,0.6736,0.0001,XLF180727P00029500
XLF,28.06,*,XLF180727C00030000,,call,07/27/2018,07/26/2018,30,0.01,0,0.01,0,160,0.286,0,0,0,0,XLF180727C00030000
XLF,28.06,*,XLF180727P00030000,,put,07/27/2018,07/26/2018,30,2.05,1.93,1.99,0,10,0.3989,-1,0,0.6991,0,XLF180727P00030000
XLF,28.06,*,XLF180727C00030500,,call,07/27/2018,07/26/2018,30.5,0,0,0.02,0,0,0.286,0,0,0,0,XLF180727C00030500
XLF,28.06,*,XLF180727P00030500,,put,07/27/2018,07/26/2018,30.5,3.41,2.36,2.53,0,0,0.3989,-1,0,0.7107,0,XLF180727P00030500
XLF,28.06,*,XLF180727C00031000,,call,07/27/2018,07/26/2018,31,0,0,0.02,0,0,0.286,0,0,0,0,XLF180727C00031000
XLF,28.06,*,XLF180727P00031000,,put,07/27/2018,07/26/2018,31,0,2.7,3.15,0,0,0.3989,-1,0,0.7224,0,XLF180727P00031000
XLF,28.06,*,XLF180727C00031500,,call,07/27/2018,07/26/2018,31.5,0,0,0.02,0,0,0.286,0,0,0,0,XLF180727C00031500
XLF,28.06,*,XLF180727P00031500,,put,07/27/2018,07/26/2018,31.5,0,3.1,3.5,0,0,0.3989,-1,0,0.734,0,XLF180727P00031500
XLF,28.06,*,XLF180727C00032000,,call,07/27/2018,07/26/2018,32,0,0,0.01,0,0,0.286,0,0,0,0,XLF180727C00032000
XLF,28.06,*,XLF180727P00032000,,put,07/27/2018,07/26/2018,32,4.5,3.65,4,0,1,0.3989,-1,0,0.7457,0,XLF180727P00032000
XLF,28.06,*,XLF180727C00032500,,call,07/27/2018,07/26/2018,32.5,0,0,0.02,0,0,0.286,0,0,0,0,XLF180727C00032500
XLF,28.06,*,XLF180727P00032500,,put,07/27/2018,07/26/2018,32.5,0,4.05,4.5,0,0,0.3989,-1,0,0.7573,0,XLF180727P00032500
XLF,28.06,*,XLF180727C00033000,,call,07/27/2018,07/26/2018,33,0,0,0.02,0,0,0.286,0,0,0,0,XLF180727C00033000
XLF,28.06,*,XLF180727P00033000,,put,07/27/2018,07/26/2018,33,0,4.4,5,0,0,0.3989,-1,0,0.769,0,XLF180727P00033000
XLF,28.06,*,XLF180727C00033500,,call,07/27/2018,07/26/2018,33.5,0,0,0.02,0,0,0.286,0,0,0,0,XLF180727C00033500
XLF,28.06,*,XLF180727P00033500,,put,07/27/2018,07/26/2018,33.5,0,5,5.5,0,0,0.3989,-1,0,0.7806,0,XLF180727P00033500
XLF,28.06,*,XLF180727C00034000,,call,07/27/2018,07/26/2018,34,0,0,0.02,0,0,0.286,0,0,0,0,XLF180727C00034000
XLF,28.06,*,XLF180727P00034000,,put,07/27/2018,07/26/2018,34,0,5.65,6.25,0,0,0.3989,-1,0,0.7923,0,XLF180727P00034000
XLF,28.06,*,XLF180727C00034500,,call,07/27/2018,07/26/2018,34.5,0,0,0.02,0,0,0.286,0,0,0,0,XLF180727C00034500
XLF,28.06,*,XLF180727P00034500,,put,07/27/2018,07/26/2018,34.5,0,6,6.5,0,0,0.3989,-1,0,0.8039,0,XLF180727P00034500
XLF,28.06,*,XLF180727C00035000,,call,07/27/2018,07/26/2018,35,0,0,0.01,0,13,0.286,0,0,0,0,XLF180727C00035000
XLF,28.06,*,XLF180727P00035000,,put,07/27/2018,07/26/2018,35,0,6.4,7,0,0,0.3989,-1,0,0.8156,0,XLF180727P00035000
