UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
GE,14.38,*,GE180427C00008000,,call,04/27/2018,04/26/2018,8,6.65,6.2,6.45,0,74,2.5556,1,0,-0.1744,0,GE180427C00008000
GE,14.38,*,GE180427P00008000,,put,04/27/2018,04/26/2018,8,0.01,0,0.01,0,0,1.7917,0,0,0,0,GE180427P00008000
GE,14.38,*,GE180427C00009000,,call,04/27/2018,04/26/2018,9,0,5.35,5.5,0,0,2.5556,1,0,-0.1962,0,GE180427C00009000
GE,14.38,*,GE180427P00009000,,put,04/27/2018,04/26/2018,9,0.01,0,0.02,0,19,1.7917,0,0,0,0,GE180427P00009000
GE,14.38,*,GE180427C00009500,,call,04/27/2018,04/26/2018,9.5,0,4.75,5.1,0,0,2.5556,1,0,-0.2072,0,GE180427C00009500
GE,14.38,*,GE180427P00009500,,put,04/27/2018,04/26/2018,9.5,0.02,0,0.01,0,0,1.7917,0,0,0,0,GE180427P00009500
GE,14.38,*,GE180427C00010000,,call,04/27/2018,04/26/2018,10,4.4,4.35,4.45,2,31,2.5556,1,0,-0.2211,0,GE180427C00010000
GE,14.38,*,GE180427P00010000,,put,04/27/2018,04/26/2018,10,0.01,0,0.01,0,0,1.7917,0,0,0,0,GE180427P00010000
GE,14.38,*,GE180427C00010500,,call,04/27/2018,04/26/2018,10.5,3.8,3.85,3.95,2,91,2.5556,1,0.0001,-0.2808,0,GE180427C00010500
GE,14.38,*,GE180427P00010500,,put,04/27/2018,04/26/2018,10.5,0.02,0,0.01,0,265,1.7917,0,0,0,0,GE180427P00010500
GE,14.38,*,GE180427C00011000,,call,04/27/2018,04/26/2018,11,3.35,3.35,3.45,16,21,2.5556,0.9998,0.0008,-0.7551,0.0004,GE180427C00011000
GE,14.38,*,GE180427P00011000,,put,04/27/2018,04/26/2018,11,0.01,0,0.01,0,109,1.7917,0,0,-0.0007,0,GE180427P00011000
GE,14.38,*,GE180427C00011500,,call,04/27/2018,04/26/2018,11.5,3.1,2.86,2.91,0,38,2.5556,0.9983,0.0049,-3.5401,0.0024,GE180427C00011500
GE,14.38,*,GE180427P00011500,,put,04/27/2018,04/26/2018,11.5,0.01,0,0.01,0,658,1.7917,0,0.0001,-0.0303,0,GE180427P00011500
GE,14.38,*,GE180427C00012000,,call,04/27/2018,04/26/2018,12,2.34,2.39,2.41,4,589,3.3049,0.9687,0.0491,-55.6954,0.0306,GE180427C00012000
GE,14.38,*,GE180427P00012000,,put,04/27/2018,04/26/2018,12,0,0,0.01,0,3317,1.7917,-0.0004,0.0018,-0.5832,0.0006,GE180427P00012000
GE,14.38,*,GE180427C00012500,,call,04/27/2018,04/26/2018,12.5,1.82,1.89,1.9,31,574,2.5556,0.9681,0.0645,-43.8325,0.0311,GE180427C00012500
GE,14.38,*,GE180427P00012500,,put,04/27/2018,04/26/2018,12.5,0.01,0,0.01,4,0,1.7917,-0.0045,0.0168,-5.565,0.0057,GE180427P00012500
GE,14.38,*,GE180427C00013000,,call,04/27/2018,04/26/2018,13,1.4,1.39,1.41,348,9141,2.0471,0.9518,0.1127,-49.0884,0.0436,GE180427C00013000
GE,14.38,*,GE180427P00013000,,put,04/27/2018,04/26/2018,13,0.01,0,0.01,44,10682,1.7917,-0.0293,0.0858,-28.4563,0.029,GE180427P00013000
GE,14.38,*,GE180427C00013500,,call,04/27/2018,04/26/2018,13.5,0.89,0.89,0.91,1316,4942,1.4145,0.9331,0.211,-43.9174,0.0564,GE180427C00013500
