UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
NFLX,274.6,*,NFLX180126C00125000,,call,01/26/2018,01/26/2018,125,0,147.55,150.6,0,0,0.3,1,0,0,0,NFLX180126C00125000
NFLX,274.6,*,NFLX180126P00125000,,put,01/26/2018,01/26/2018,125,0.05,0,0.05,0,60,0.3,0,0,0,0,NFLX180126P00125000
NFLX,274.6,*,NFLX180126C00130000,,call,01/26/2018,01/26/2018,130,143.43,142.75,145.65,1,1,0.3,1,0,0,0,NFLX180126C00130000
NFLX,274.6,*,NFLX180126P00130000,,put,01/26/2018,01/26/2018,130,0.01,0,0.18,0,15,0.3,0,0,0,0,NFLX180126P00130000
NFLX,274.6,*,NFLX180126C00135000,,call,01/26/2018,01/26/2018,135,138.47,137.65,140.6,1,0,0.3,1,0,0,0,NFLX180126C00135000
NFLX,274.6,*,NFLX180126P00135000,,put,01/26/2018,01/26/2018,135,0.05,0,0.18,0,37,0.3,0,0,0,0,NFLX180126P00135000
NFLX,274.6,*,NFLX180126C00140000,,call,01/26/2018,01/26/2018,140,128.55,132.4,135.7,0,11,0.3,1,0,0,0,NFLX180126C00140000
NFLX,274.6,*,NFLX180126P00140000,,put,01/26/2018,01/26/2018,140,0.05,0,0.1,0,89,0.3,0,0,0,0,NFLX180126P00140000
NFLX,274.6,*,NFLX180126C00145000,,call,01/26/2018,01/26/2018,145,0,127.4,130.8,0,0,0.3,1,0,0,0,NFLX180126C00145000
NFLX,274.6,*,NFLX180126P00145000,,put,01/26/2018,01/26/2018,145,0.01,0,0.08,0,160,0.3,0,0,0,0,NFLX180126P00145000
NFLX,274.6,*,NFLX180126C00150000,,call,01/26/2018,01/26/2018,150,121.8,122.7,125.45,1,15,0.3,1,0,0,0,NFLX180126C00150000
NFLX,274.6,*,NFLX180126P00150000,,put,01/26/2018,01/26/2018,150,0.01,0,0.11,0,763,0.3,0,0,0,0,NFLX180126P00150000
NFLX,274.6,*,NFLX180126C00152500,,call,01/26/2018,01/26/2018,152.5,0,120.15,123.05,0,0,0.3,1,0,0,0,NFLX180126C00152500
NFLX,274.6,*,NFLX180126P00152500,,put,01/26/2018,01/26/2018,152.5,0.03,0,0.1,0,87,0.3,0,0,0,0,NFLX180126P00152500
NFLX,274.6,*,NFLX180126C00155000,,call,01/26/2018,01/26/2018,155,52.3,117.7,120.5,0,0,0.3,1,0,0,0,NFLX180126C00155000
NFLX,274.6,*,NFLX180126P00155000,,put,01/26/2018,01/26/2018,155,0.01,0,0.01,0,450,0.3,0,0,0,0,NFLX180126P00155000
NFLX,274.6,*,NFLX180126C00157500,,call,01/26/2018,01/26/2018,157.5,0,115.2,118.15,0,0,0.3,1,0,0,0,NFLX180126C00157500
NFLX,274.6,*,NFLX180126P00157500,,put,01/26/2018,01/26/2018,157.5,0.03,0,0.02,1,150,0.3,0,0,0,0,NFLX180126P00157500
NFLX,274.6,*,NFLX180126C00160000,,call,01/26/2018,01/26/2018,160,27.7,112.6,115.55,0,18,0.3,1,0,0,0,NFLX180126C00160000
NFLX,274.6,*,NFLX180126P00160000,,put,01/26/2018,01/26/2018,160,0.04,0,0.08,1,758,0.3,0,0,0,0,NFLX180126P00160000
NFLX,274.6,*,NFLX180126C00162500,,call,01/26/2018,01/26/2018,162.5,57.84,109.9,113.2,0,21,0.3,1,0,0,0,NFLX180126C00162500
NFLX,274.6,*,NFLX180126P00162500,,put,01/26/2018,01/26/2018,162.5,0.01,0,0.01,0,803,0.3,0,0,0,0,NFLX180126P00162500
NFLX,274.6,*,NFLX180126C00165000,,call,01/26/2018,01/26/2018,165,36,107.7,110.7,0,2,0.3,1,0,0,0,NFLX180126C00165000
