UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
F,10.99,*,F180323C00005500,,call,03/23/2018,03/20/2018,5.5,0,5.45,5.55,0,0,1.4647,1,0,-0.1031,0,F180323C00005500
F,10.99,*,F180323P00005500,,put,03/23/2018,03/20/2018,5.5,0,0,0.01,0,0,0.9856,0,0,0,0,F180323P00005500
F,10.99,*,F180323C00006000,,call,03/23/2018,03/20/2018,6,0,4.95,5.05,0,0,1.4647,1,0,-0.1125,0,F180323C00006000
F,10.99,*,F180323P00006000,,put,03/23/2018,03/20/2018,6,0,0,0.01,0,0,0.9856,0,0,0,0,F180323P00006000
F,10.99,*,F180323C00006500,,call,03/23/2018,03/20/2018,6.5,0,4.45,4.55,0,0,1.4647,1,0,-0.1232,0,F180323C00006500
F,10.99,*,F180323P00006500,,put,03/23/2018,03/20/2018,6.5,0,0,0.01,0,0,0.9856,0,0,0,0,F180323P00006500
F,10.99,*,F180323C00007000,,call,03/23/2018,03/20/2018,7,0,3.95,4.05,0,0,1.4647,1,0.0001,-0.1503,0.0002,F180323C00007000
F,10.99,*,F180323P00007000,,put,03/23/2018,03/20/2018,7,0,0,0.01,0,0,0.9856,0,0,0,0,F180323P00007000
F,10.99,*,F180323C00007500,,call,03/23/2018,03/20/2018,7.5,0,3.45,3.55,0,0,1.4647,0.9996,0.0012,-0.3016,0.0014,F180323C00007500
F,10.99,*,F180323P00007500,,put,03/23/2018,03/20/2018,7.5,0,0,0.01,0,0,0.9856,0,0,-0.0002,0,F180323P00007500
F,10.99,*,F180323C00008000,,call,03/23/2018,03/20/2018,8,2.91,2.97,3.05,0,8,1.4647,0.9972,0.0067,-1.013,0.0075,F180323C00008000
F,10.99,*,F180323P00008000,,put,03/23/2018,03/20/2018,8,0.01,0,0.01,1,0,0.9856,0,0.0001,-0.0068,0.0001,F180323P00008000
F,10.99,*,F180323C00008500,,call,03/23/2018,03/20/2018,8.5,0,2.47,2.54,0,0,1.4647,0.9879,0.0245,-3.3272,0.0277,F180323C00008500
F,10.99,*,F180323P00008500,,put,03/23/2018,03/20/2018,8.5,0,0,0.01,0,0,0.9856,-0.0005,0.002,-0.1161,0.0015,F180323P00008500
F,10.99,*,F180323C00009000,,call,03/23/2018,03/20/2018,9,1.94,2,2.03,0,451,1.4647,0.9612,0.0653,-8.6142,0.0738,F180323C00009000
F,10.99,*,F180323P00009000,,put,03/23/2018,03/20/2018,9,0.02,0,0.01,0,100,0.9856,-0.005,0.0167,-0.9783,0.0127,F180323P00009000
F,10.99,*,F180323C00009500,,call,03/23/2018,03/20/2018,9.5,1.6,1.49,1.53,0,195,1.1027,0.9552,0.0974,-7.3209,0.0829,F180323C00009500
F,10.99,*,F180323P00009500,,put,03/23/2018,03/20/2018,9.5,0.01,0,0.01,0,1139,0.9856,-0.0294,0.0772,-4.5255,0.0588,F180323P00009500
F,10.99,*,F180323C00010000,,call,03/23/2018,03/20/2018,10,1.05,0.99,1.03,58,384,0.9352,0.9035,0.2081,-11.16,0.1503,F180323C00010000
F,10.99,*,F180323P00010000,,put,03/23/2018,03/20/2018,10,0.01,0,0.01,10,1108,0.7908,-0.0634,0.1791,-6.7487,0.1093,F180323P00010000
F,10.99,*,F180323C00010500,,call,03/23/2018,03/20/2018,10.5,0.51,0.5,0.53,25,2869,0.4674,0.893,0.449,-6.0975,0.162,F180323C00010500
F,10.99,*,F180323P00010500,,put,03/23/2018,03/20/2018,10.5,0.01,0,0.01,321,2521,0.6215,-0.1723,0.4674,-10.8655,0.2243,F180323P00010500
F,10.99,*,F180323C00011000,,call,03/23/2018,03/20/2018,11,0.09,0.09,0.11,842,11824,0.2969,0.4915,1.5288,-8.2379,0.3505,F180323C00011000
F,10.99,*,F180323P00011000,,put,03/23/2018,03/20/2018,11,0.1,0.08,0.1,1521,3266,0.2441,-0.5122,1.8591,-6.5824,0.3504,F180323P00011000
F,10.99,*,F180323C00011500,,call,03/23/2018,03/20/2018,11.5,0.01,0,0.01,280,9149,0.6736,0.2081,0.4843,-13.3118,0.2519,F180323C00011500
F,10.99,*,F180323P00011500,,put,03/23/2018,03/20/2018,11.5,0.51,0.48,0.51,53,640,0.3589,-0.9409,0.3734,-2.7007,0.1035,F180323P00011500
F,10.99,*,F180323C00012000,,call,03/23/2018,03/20/2018,12,0.01,0,0.01,6,629,0.6668,0.0526,0.1832,-4.9309,0.0943,F180323C00012000
F,10.99,*,F180323P00012000,,put,03/23/2018,03/20/2018,12,1,0.98,1.01,0,142,0.3589,-0.9988,0.0123,0.1294,0.0034,F180323P00012000
F,10.99,*,F180323C00012500,,call,03/23/2018,03/20/2018,12.5,0.01,0,0.01,0,36,0.7001,0.0116,0.0493,-1.4626,0.0267,F180323C00012500
F,10.99,*,F180323P00012500,,put,03/23/2018,03/20/2018,12.5,1.41,1.48,1.51,0,200,0.3589,-1,0.0001,0.2339,0,F180323P00012500
F,10.99,*,F180323C00013000,,call,03/23/2018,03/20/2018,13,0.02,0,0.01,0,1,0.7001,0.0015,0.0079,-0.2332,0.0043,F180323C00013000
F,10.99,*,F180323P00013000,,put,03/23/2018,03/20/2018,13,1.81,1.96,2.02,0,6,0.3589,-1,0,0.2437,0,F180323P00013000
F,10.99,*,F180323C00013500,,call,03/23/2018,03/20/2018,13.5,0.01,0,0.01,0,20,0.7001,0.0001,0.0008,-0.0251,0.0005,F180323C00013500
F,10.99,*,F180323P00013500,,put,03/23/2018,03/20/2018,13.5,2.41,2.48,2.52,1,0,0.3589,-1,0,0.2531,0,F180323P00013500
