UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
MSFT,96.36,*,MSFT180518C00050000,,call,05/18/2018,05/18/2018,50,44.08,44.9,48.2,0,0,0.3,1,0,0,0,MSFT180518C00050000
MSFT,96.36,*,MSFT180518P00050000,,put,05/18/2018,05/18/2018,50,0.02,0,0.01,0,1891,0.3,0,0,0,0,MSFT180518P00050000
MSFT,96.36,*,MSFT180518C00055000,,call,05/18/2018,05/18/2018,55,0,39.7,43.75,0,0,0.3,1,0,0,0,MSFT180518C00055000
MSFT,96.36,*,MSFT180518P00055000,,put,05/18/2018,05/18/2018,55,0.01,0,0.01,0,1582,0.3,0,0,0,0,MSFT180518P00055000
MSFT,96.36,*,MSFT180518C00060000,,call,05/18/2018,05/18/2018,60,37.3,34.7,38.4,0,0,0.3,1,0,0,0,MSFT180518C00060000
MSFT,96.36,*,MSFT180518P00060000,,put,05/18/2018,05/18/2018,60,0.01,0,2.07,0,441,0.3,0,0,0,0,MSFT180518P00060000
MSFT,96.36,*,MSFT180518C00065000,,call,05/18/2018,05/18/2018,65,31.86,29.85,33.1,0,0,0.3,1,0,0,0,MSFT180518C00065000
MSFT,96.36,*,MSFT180518P00065000,,put,05/18/2018,05/18/2018,65,0.01,0,0.02,0,0,0.3,0,0,0,0,MSFT180518P00065000
MSFT,96.36,*,MSFT180518C00070000,,call,05/18/2018,05/18/2018,70,26.88,24.75,28.05,0,3,0.3,1,0,0,0,MSFT180518C00070000
MSFT,96.36,*,MSFT180518P00070000,,put,05/18/2018,05/18/2018,70,0.07,0,0.01,0,997,0.3,0,0,0,0,MSFT180518P00070000
MSFT,96.36,*,MSFT180518C00075000,,call,05/18/2018,05/18/2018,75,21.4,19.85,23,25,31,0.3,1,0,0,0,MSFT180518C00075000
MSFT,96.36,*,MSFT180518P00075000,,put,05/18/2018,05/18/2018,75,0,0,0.03,0,0,0.3,0,0,0,0,MSFT180518P00075000
MSFT,96.36,*,MSFT180518C00080000,,call,05/18/2018,05/18/2018,80,16.48,14.7,16.45,23,120,0.3,1,0,0,0,MSFT180518C00080000
MSFT,96.36,*,MSFT180518P00080000,,put,05/18/2018,05/18/2018,80,0,0,0.01,0,2244,0.3,0,0,0,0,MSFT180518P00080000
MSFT,96.36,*,MSFT180518C00082000,,call,05/18/2018,05/18/2018,82,0,12.8,16.1,0,0,0.3,1,0,0,0,MSFT180518C00082000
MSFT,96.36,*,MSFT180518P00082000,,put,05/18/2018,05/18/2018,82,0,0,2.05,0,0,0.3,0,0,0,0,MSFT180518P00082000
MSFT,96.36,*,MSFT180518C00082500,,call,05/18/2018,05/18/2018,82.5,13.8,12.35,13.95,0,4,0.3,1,0,0,0,MSFT180518C00082500
MSFT,96.36,*,MSFT180518P00082500,,put,05/18/2018,05/18/2018,82.5,0,0,0.01,0,0,0.3,0,0,0,0,MSFT180518P00082500
