UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
GE,12.83,*,GE180413C00008000,,call,04/13/2018,04/09/2018,8,0,4.8,4.9,0,0,0.7196,1,0,-0.1743,0,GE180413C00008000
GE,12.83,*,GE180413P00008000,,put,04/13/2018,04/09/2018,8,0,0,0.01,0,0,0.9403,0,0,0,0,GE180413P00008000
GE,12.83,*,GE180413C00009000,,call,04/13/2018,04/09/2018,9,5.5,3.8,3.9,0,13,0.7196,1,0,-0.1962,0,GE180413C00009000
GE,12.83,*,GE180413P00009000,,put,04/13/2018,04/09/2018,9,0.01,0,0.02,0,16,0.9403,0,0.0001,-0.0087,0.0002,GE180413P00009000
GE,12.83,*,GE180413C00009500,,call,04/13/2018,04/09/2018,9.5,3.3,3.3,3.4,0,49,0.7196,1,0,-0.2082,0,GE180413C00009500
GE,12.83,*,GE180413P00009500,,put,04/13/2018,04/09/2018,9.5,0.01,0,0.01,0,1,0.9403,-0.0003,0.0011,-0.08,0.0016,GE180413P00009500
GE,12.83,*,GE180413C00010000,,call,04/13/2018,04/09/2018,10,4.55,2.81,2.91,0,73,0.7196,0.9999,0.0006,-0.2416,0.0006,GE180413C00010000
GE,12.83,*,GE180413P00010000,,put,04/13/2018,04/09/2018,10,0.02,0,0.01,0,2,0.9403,-0.0024,0.0065,-0.4711,0.0092,GE180413P00010000
GE,12.83,*,GE180413C00010500,,call,04/13/2018,04/09/2018,10.5,2.48,2.33,2.36,5,72,0.7196,0.9984,0.0058,-0.4756,0.0063,GE180413C00010500
GE,12.83,*,GE180413P00010500,,put,04/13/2018,04/09/2018,10.5,0.03,0,0.01,0,0,0.9403,-0.0114,0.0259,-1.8795,0.0366,GE180413P00010500
GE,12.83,*,GE180413C00011000,,call,04/13/2018,04/09/2018,11,1.97,1.82,1.87,0,13,0.7196,0.9886,0.034,-1.6849,0.0368,GE180413C00011000
GE,12.83,*,GE180413P00011000,,put,04/13/2018,04/09/2018,11,0.01,0,0.01,8,253,0.9403,-0.0392,0.0736,-5.3422,0.104,GE180413P00011000
GE,12.83,*,GE180413C00011500,,call,04/13/2018,04/09/2018,11.5,1.59,1.34,1.37,75,431,0.7196,0.9483,0.12,-5.3511,0.1298,GE180413C00011500
GE,12.83,*,GE180413P00011500,,put,04/13/2018,04/09/2018,11.5,0.01,0.01,0.02,132,2704,0.6767,-0.042,0.1081,-4.0618,0.11,GE180413P00011500
GE,12.83,*,GE180413C00012000,,call,04/13/2018,04/09/2018,12,0.91,0.88,0.89,937,473,0.6405,0.87,0.2693,-9.3183,0.2593,GE180413C00012000
GE,12.83,*,GE180413P00012000,,put,04/13/2018,04/09/2018,12,0.04,0.03,0.05,1446,2122,0.5874,-0.1107,0.2622,-7.4144,0.2315,GE180413P00012000
GE,12.83,*,GE180413C00012500,,call,04/13/2018,04/09/2018,12.5,0.45,0.45,0.47,1674,673,0.5401,0.7035,0.5222,-12.7252,0.424,GE180413C00012500
GE,12.83,*,GE180413P00012500,,put,04/13/2018,04/09/2018,12.5,0.11,0.11,0.12,2745,18059,0.5103,-0.2868,0.5442,-11.5816,0.4175,GE180413P00012500
GE,12.83,*,GE180413C00013000,,call,04/13/2018,04/09/2018,13,0.16,0.16,0.17,17084,3792,0.4864,0.3991,0.6474,-12.7151,0.4734,GE180413C00013000
GE,12.83,*,GE180413P00013000,,put,04/13/2018,04/09/2018,13,0.32,0.31,0.32,5388,5333,0.4495,-0.6104,0.696,-11.3963,0.4703,GE180413P00013000
GE,12.83,*,GE180413C00013500,,call,04/13/2018,04/09/2018,13.5,0.05,0.04,0.05,8089,5768,0.4942,0.1469,0.3794,-7.6663,0.2819,GE180413C00013500
GE,12.83,*,GE180413P00013500,,put,04/13/2018,04/09/2018,13.5,0.7,0.69,0.71,1753,2642,0.4456,-0.8789,0.3685,-5.7618,0.2469,GE180413P00013500
GE,12.83,*,GE180413C00014000,,call,04/13/2018,04/09/2018,14,0.02,0.02,0.03,2705,13224,0.6191,0.0746,0.1858,-5.8812,0.1729,GE180413C00014000
GE,12.83,*,GE180413P00014000,,put,04/13/2018,04/09/2018,14,1.16,1.16,1.19,842,2337,0.4456,-0.9785,0.0943,-1.2414,0.0631,GE180413P00014000
GE,12.83,*,GE180413C00014500,,call,04/13/2018,04/09/2018,14.5,0.01,0,0.01,622,17778,0.6191,0.0209,0.0662,-2.0954,0.0617,GE180413C00014500
GE,12.83,*,GE180413P00014500,,put,04/13/2018,04/09/2018,14.5,1.42,1.65,1.68,132,506,0.4456,-0.9978,0.0127,0.1083,0.0085,GE180413P00014500
GE,12.83,*,GE180413C00015000,,call,04/13/2018,04/09/2018,15,0.01,0,0.01,15,11632,0.6191,0.0045,0.0175,-0.5537,0.0163,GE180413C00015000
GE,12.83,*,GE180413P00015000,,put,04/13/2018,04/09/2018,15,2.1,2.15,2.17,130,326,0.4456,-0.9999,0.001,0.3112,0.0006,GE180413P00015000
GE,12.83,*,GE180413C00015500,,call,04/13/2018,04/09/2018,15.5,0.01,0,0.01,12,1855,0.6191,0.0008,0.0035,-0.1118,0.0033,GE180413C00015500
GE,12.83,*,GE180413P00015500,,put,04/13/2018,04/09/2018,15.5,2.45,2.65,2.67,1,84,0.4456,-1,0,0.3371,0,GE180413P00015500
GE,12.83,*,GE180413C00016000,,call,04/13/2018,04/09/2018,16,0.01,0,0.01,0,899,0.6191,0.0001,0.0006,-0.0177,0.0005,GE180413C00016000
GE,12.83,*,GE180413P00016000,,put,04/13/2018,04/09/2018,16,3,3.1,3.2,114,151,0.4456,-1,0,0.3486,0,GE180413P00016000
GE,12.83,*,GE180413C00016500,,call,04/13/2018,04/09/2018,16.5,0.03,0,0.01,0,280,0.6191,0,0.0001,-0.0023,0.0001,GE180413C00016500
GE,12.83,*,GE180413P00016500,,put,04/13/2018,04/09/2018,16.5,3.4,3.6,3.7,0,689,0.4456,-1,0,0.3596,0,GE180413P00016500
GE,12.83,*,GE180413C00017000,,call,04/13/2018,04/09/2018,17,0.03,0,0.01,0,1113,0.6191,0,0,-0.0002,0,GE180413C00017000
GE,12.83,*,GE180413P00017000,,put,04/13/2018,04/09/2018,17,3.95,4.1,4.2,1,0,0.4456,-1,0,0.3705,0,GE180413P00017000
GE,12.83,*,GE180413C00017500,,call,04/13/2018,04/09/2018,17.5,0.03,0,0.01,0,66,0.6191,0,0,0,0,GE180413C00017500
GE,12.83,*,GE180413P00017500,,put,04/13/2018,04/09/2018,17.5,0,4.6,4.7,0,0,0.4456,-1,0,0.3814,0,GE180413P00017500
GE,12.83,*,GE180413C00018000,,call,04/13/2018,04/09/2018,18,0.01,0,0.01,0,21,0.6191,0,0,0,0,GE180413C00018000
GE,12.83,*,GE180413P00018000,,put,04/13/2018,04/09/2018,18,4.59,5.1,5.2,0,0,0.4456,-1,0,0.3922,0,GE180413P00018000
GE,12.83,*,GE180413C00018500,,call,04/13/2018,04/09/2018,18.5,0,0,0.01,0,0,0.6191,0,0,0,0,GE180413C00018500
GE,12.83,*,GE180413P00018500,,put,04/13/2018,04/09/2018,18.5,4,5.6,5.7,0,0,0.4456,-1,0,0.4031,0,GE180413P00018500
GE,12.83,*,GE180413C00019000,,call,04/13/2018,04/09/2018,19,0,0,0.01,0,0,0.6191,0,0,0,0,GE180413C00019000
GE,12.83,*,GE180413P00019000,,put,04/13/2018,04/09/2018,19,6.02,6.1,6.2,0,136,0.4456,-1,0,0.414,0,GE180413P00019000
GE,12.83,*,GE180413C00020000,,call,04/13/2018,04/09/2018,20,0.01,0,0.01,5,0,0.6191,0,0,0,0,GE180413C00020000
GE,12.83,*,GE180413P00020000,,put,04/13/2018,04/09/2018,20,6.55,7.1,7.2,0,13,0.4456,-1,0,0.4358,0,GE180413P00020000
GE,12.83,*,GE180420C00007000,,call,04/20/2018,04/09/2018,7,6,5.3,6.05,6,8,0.8503,1,0,-0.1537,0.0001,GE180420C00007000
GE,12.83,*,GE180420P00007000,,put,04/20/2018,04/09/2018,7,0.01,0,0.01,0,3,0.7966,0,0,-0.0003,0,GE180420P00007000
GE,12.83,*,GE180420C00008000,,call,04/20/2018,04/09/2018,8,5.45,4.7,5.05,0,207,0.8503,0.9996,0.0007,-0.2173,0.0029,GE180420C00008000
GE,12.83,*,GE180420P00008000,,put,04/20/2018,04/09/2018,8,0.01,0,0.01,5,996,0.7966,-0.0002,0.0004,-0.0188,0.0013,GE180420P00008000
GE,12.83,*,GE180420C00009000,,call,04/20/2018,04/09/2018,9,5.55,3.2,4.05,0,31,0.8503,0.9947,0.0083,-0.6901,0.033,GE180420C00009000
GE,12.83,*,GE180420P00009000,,put,04/20/2018,04/09/2018,9,0.01,0,0.02,2,769,0.7966,-0.0033,0.0058,-0.3013,0.0215,GE180420P00009000
GE,12.83,*,GE180420C00009500,,call,04/20/2018,04/09/2018,9.5,3.72,2.96,3.6,0,16,0.8503,0.9852,0.0204,-1.4141,0.0807,GE180420C00009500
GE,12.83,*,GE180420P00009500,,put,04/20/2018,04/09/2018,9.5,0.02,0,0.04,1,251,0.7966,-0.0103,0.016,-0.8308,0.0593,GE180420P00009500
GE,12.83,*,GE180420C00010000,,call,04/20/2018,04/09/2018,10,3.08,2.85,2.88,92,115,0.8503,0.9654,0.0417,-2.6865,0.1651,GE180420C00010000
GE,12.83,*,GE180420P00010000,,put,04/20/2018,04/09/2018,10,0.03,0.01,0.03,256,2433,0.7966,-0.0267,0.036,-1.8706,0.1335,GE180420P00010000
GE,12.83,*,GE180420C00010500,,call,04/20/2018,04/09/2018,10.5,2.53,2.36,2.39,15,17,0.7607,0.9489,0.0639,-3.2555,0.2264,GE180420C00010500
GE,12.83,*,GE180420P00010500,,put,04/20/2018,04/09/2018,10.5,0.03,0.02,0.05,501,521,0.7437,-0.0476,0.0617,-2.7953,0.2139,GE180420P00010500
GE,12.83,*,GE180420C00011000,,call,04/20/2018,04/09/2018,11,1.93,1.88,1.96,2,536,0.7478,0.9016,0.1074,-5.1542,0.3743,GE180420C00011000
GE,12.83,*,GE180420P00011000,,put,04/20/2018,04/09/2018,11,0.06,0.04,0.07,47,1712,0.6755,-0.0784,0.1004,-3.7458,0.3159,GE180420P00011000
GE,12.83,*,GE180420C00011500,,call,04/20/2018,04/09/2018,11.5,1.59,1.43,1.45,95,224,0.6366,0.8602,0.1618,-5.6071,0.4801,GE180420C00011500
GE,12.83,*,GE180420P00011500,,put,04/20/2018,04/09/2018,11.5,0.08,0.08,0.1,181,16554,0.609,-0.1302,0.1611,-4.8796,0.4572,GE180420P00011500
GE,12.83,*,GE180420C00012000,,call,04/20/2018,04/09/2018,12,1.01,1.01,1.03,1693,3302,0.5914,0.7667,0.2397,-7.0931,0.6607,GE180420C00012000
GE,12.83,*,GE180420P00012000,,put,04/20/2018,04/09/2018,12,0.17,0.16,0.18,1558,27893,0.5718,-0.2267,0.244,-6.4995,0.6502,GE180420P00012000
GE,12.83,*,GE180420C00012500,,call,04/20/2018,04/09/2018,12.5,0.67,0.66,0.67,816,1068,0.5618,0.6291,0.3116,-8.2551,0.8157,GE180420C00012500
GE,12.83,*,GE180420P00012500,,put,04/20/2018,04/09/2018,12.5,0.32,0.31,0.32,3094,23299,0.5467,-0.3684,0.3195,-7.7492,0.814,GE180420P00012500
GE,12.83,*,GE180420C00013000,,call,04/20/2018,04/09/2018,13,0.39,0.39,0.4,3069,19778,0.5444,0.4637,0.3381,-8.3671,0.8576,GE180420C00013000
GE,12.83,*,GE180420P00013000,,put,04/20/2018,04/09/2018,13,0.55,0.54,0.56,4764,28738,0.5362,-0.5374,0.3431,-7.9575,0.8574,GE180420P00013000
GE,12.83,*,GE180420C00013500,,call,04/20/2018,04/09/2018,13.5,0.22,0.21,0.22,2568,13393,0.5372,0.3046,0.3019,-7.2508,0.7557,GE180420C00013500
GE,12.83,*,GE180420P00013500,,put,04/20/2018,04/09/2018,13.5,0.85,0.86,0.87,722,9097,0.5215,-0.7017,0.3081,-6.6805,0.7487,GE180420P00013500
GE,12.83,*,GE180420C00014000,,call,04/20/2018,04/09/2018,14,0.12,0.11,0.12,2949,74122,0.5476,0.1855,0.2262,-5.6326,0.5773,GE180420C00014000
GE,12.83,*,GE180420P00014000,,put,04/20/2018,04/09/2018,14,1.24,1.24,1.27,512,83824,0.5086,-0.8339,0.227,-4.5731,0.5381,GE180420P00014000
GE,12.83,*,GE180420C00014500,,call,04/20/2018,04/09/2018,14.5,0.05,0.05,0.06,398,8927,0.5486,0.1015,0.1499,-3.7393,0.3831,GE180420C00014500
GE,12.83,*,GE180420P00014500,,put,04/20/2018,04/09/2018,14.5,1.68,1.69,1.72,162,768,0.5146,-0.9135,0.1419,-2.8,0.3403,GE180420P00014500
GE,12.83,*,GE180420C00015000,,call,04/20/2018,04/09/2018,15,0.04,0.03,0.04,806,126178,0.5916,0.065,0.0993,-2.8783,0.2738,GE180420C00015000
