UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
XLF,26.67,*,XLF180706C00019500,,call,07/06/2018,07/06/2018,19.5,0,6.65,7.5,0,0,0.3,1,0,0,0,XLF180706C00019500
XLF,26.67,*,XLF180706P00019500,,put,07/06/2018,07/06/2018,19.5,0,0,0.02,0,0,0.3,0,0,0,0,XLF180706P00019500
XLF,26.67,*,XLF180706C00020000,,call,07/06/2018,07/06/2018,20,0,6.6,6.95,0,0,0.3,1,0,0,0,XLF180706C00020000
XLF,26.67,*,XLF180706P00020000,,put,07/06/2018,07/06/2018,20,0,0,0.03,0,0,0.3,0,0,0,0,XLF180706P00020000
XLF,26.67,*,XLF180706C00021000,,call,07/06/2018,07/06/2018,21,5.68,5.6,5.7,3,3,0.3,1,0,0,0,XLF180706C00021000
XLF,26.67,*,XLF180706P00021000,,put,07/06/2018,07/06/2018,21,0,0,0.02,0,0,0.3,0,0,0,0,XLF180706P00021000
XLF,26.67,*,XLF180706C00021500,,call,07/06/2018,07/06/2018,21.5,0,4.55,5.45,0,0,0.3,1,0,0,0,XLF180706C00021500
XLF,26.67,*,XLF180706P00021500,,put,07/06/2018,07/06/2018,21.5,0,0,0.02,0,0,0.3,0,0,0,0,XLF180706P00021500
XLF,26.67,*,XLF180706C00022000,,call,07/06/2018,07/06/2018,22,4.7,4.6,4.7,0,16,0.3,1,0,0,0,XLF180706C00022000
XLF,26.67,*,XLF180706P00022000,,put,07/06/2018,07/06/2018,22,0.01,0,0.02,0,3,0.3,0,0,0,0,XLF180706P00022000
XLF,26.67,*,XLF180706C00022500,,call,07/06/2018,07/06/2018,22.5,0,3.6,4.4,0,0,0.3,1,0,0,0,XLF180706C00022500
XLF,26.67,*,XLF180706P00022500,,put,07/06/2018,07/06/2018,22.5,0,0,0.02,0,0,0.3,0,0,0,0,XLF180706P00022500
XLF,26.67,*,XLF180706C00023000,,call,07/06/2018,07/06/2018,23,3.55,3.6,3.7,0,547,0.3,1,0,0,0,XLF180706C00023000
XLF,26.67,*,XLF180706P00023000,,put,07/06/2018,07/06/2018,23,0,0,0.02,0,0,0.3,0,0,0,0,XLF180706P00023000
XLF,26.67,*,XLF180706C00023500,,call,07/06/2018,07/06/2018,23.5,0,2.53,4.05,0,0,0.3,1,0,0,0,XLF180706C00023500
XLF,26.67,*,XLF180706P00023500,,put,07/06/2018,07/06/2018,23.5,0,0,0.02,0,0,0.3,0,0,0,0,XLF180706P00023500
XLF,26.67,*,XLF180706C00024000,,call,07/06/2018,07/06/2018,24,0,2.12,2.82,0,0,0.3,1,0,0,0,XLF180706C00024000
XLF,26.67,*,XLF180706P00024000,,put,07/06/2018,07/06/2018,24,0.01,0,0.02,0,86,0.3,0,0,0,0,XLF180706P00024000
XLF,26.67,*,XLF180706C00024500,,call,07/06/2018,07/06/2018,24.5,1.98,2.09,2.19,0,46,0.3,1,0,0,0,XLF180706C00024500
XLF,26.67,*,XLF180706P00024500,,put,07/06/2018,07/06/2018,24.5,0.02,0,0.02,0,146,0.3,0,0,0,0,XLF180706P00024500
XLF,26.67,*,XLF180706C00025000,,call,07/06/2018,07/06/2018,25,1.58,1.64,1.66,0,79,0.3,1,0,0,0,XLF180706C00025000
XLF,26.67,*,XLF180706P00025000,,put,07/06/2018,07/06/2018,25,0.01,0,0.01,0,34,0.3,0,0,0,0,XLF180706P00025000
