UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
F,10.73,*,F180309C00005000,,call,03/09/2018,03/09/2018,5,5.6,5.65,5.75,0,1,0.3,1,0,0,0,F180309C00005000
F,10.73,*,F180309P00005000,,put,03/09/2018,03/09/2018,5,0.01,0,0.02,0,1,0.3,0,0,0,0,F180309P00005000
F,10.73,*,F180309C00006370,,call,03/09/2018,03/09/2018,6.37,0,4.3,4.4,0,0,0.3,1,0,0,0,F180309C00006370
F,10.73,*,F180309P00006370,,put,03/09/2018,03/09/2018,6.37,0,0,0.02,0,0,0.3,0,0,0,0,F180309P00006370
F,10.73,*,F180309C00006870,,call,03/09/2018,03/09/2018,6.87,0,3.75,3.9,0,0,0.3,1,0,0,0,F180309C00006870
F,10.73,*,F180309P00006870,,put,03/09/2018,03/09/2018,6.87,0,0,0.02,0,0,0.3,0,0,0,0,F180309P00006870
F,10.73,*,F180309C00007370,,call,03/09/2018,03/09/2018,7.37,0,3.3,3.4,0,0,0.3,1,0,0,0,F180309C00007370
F,10.73,*,F180309P00007370,,put,03/09/2018,03/09/2018,7.37,0,0,0.02,0,0,0.3,0,0,0,0,F180309P00007370
F,10.73,*,F180309C00007870,,call,03/09/2018,03/09/2018,7.87,0,2.72,2.88,0,0,0.3,1,0,0,0,F180309C00007870
F,10.73,*,F180309P00007870,,put,03/09/2018,03/09/2018,7.87,0,0,0.02,0,0,0.3,0,0,0,0,F180309P00007870
F,10.73,*,F180309C00008000,,call,03/09/2018,03/09/2018,8,2.65,2.71,2.74,1,4,0.3,1,0,0,0,F180309C00008000
F,10.73,*,F180309P00008000,,put,03/09/2018,03/09/2018,8,0,0,0.02,0,0,0.3,0,0,0,0,F180309P00008000
F,10.73,*,F180309C00008370,,call,03/09/2018,03/09/2018,8.37,2.2,2.3,2.37,1,0,0.3,1,0,0,0,F180309C00008370
F,10.73,*,F180309P00008370,,put,03/09/2018,03/09/2018,8.37,0.01,0,0.02,0,2,0.3,0,0,0,0,F180309P00008370
F,10.73,*,F180309C00008870,,call,03/09/2018,03/09/2018,8.87,1.76,1.83,1.87,0,59,0.3,1,0,0,0,F180309C00008870
F,10.73,*,F180309P00008870,,put,03/09/2018,03/09/2018,8.87,0.01,0,0.02,0,0,0.3,0,0,0,0,F180309P00008870
F,10.73,*,F180309C00009370,,call,03/09/2018,03/09/2018,9.37,1.31,1.34,1.36,12,683,0.3,1,0,0,0,F180309C00009370
F,10.73,*,F180309P00009370,,put,03/09/2018,03/09/2018,9.37,0.01,0,0.01,0,227,0.3,0,0,0,0,F180309P00009370
F,10.73,*,F180309C00009870,,call,03/09/2018,03/09/2018,9.87,0.8,0.84,0.86,24,239,0.3,1,0,0,0,F180309C00009870
F,10.73,*,F180309P00009870,,put,03/09/2018,03/09/2018,9.87,0.01,0,0.01,0,672,0.3,0,0,0,0,F180309P00009870
F,10.73,*,F180309C00010000,,call,03/09/2018,03/09/2018,10,0.71,0.71,0.73,460,834,0.3,1,0,0,0,F180309C00010000
F,10.73,*,F180309P00010000,,put,03/09/2018,03/09/2018,10,0.01,0,0.01,0,2468,0.3,0,0,0,0,F180309P00010000
F,10.73,*,F180309C00010370,,call,03/09/2018,03/09/2018,10.37,0.35,0.34,0.37,676,2058,0.3,1,0,0,0,F180309C00010370
F,10.73,*,F180309P00010370,,put,03/09/2018,03/09/2018,10.37,0.01,0,0.01,15,7970,0.3,0,0,0,0,F180309P00010370
F,10.73,*,F180309C00010870,,call,03/09/2018,03/09/2018,10.87,0.01,0,0.01,64,9931,0.3,0,0,0,0,F180309C00010870
F,10.73,*,F180309P00010870,,put,03/09/2018,03/09/2018,10.87,0.15,0.13,0.16,183,1555,0.3,-1,0,0,0,F180309P00010870
F,10.73,*,F180309C00011370,,call,03/09/2018,03/09/2018,11.37,0.01,0,0.01,0,3372,0.3,0,0,0,0,F180309C00011370
F,10.73,*,F180309P00011370,,put,03/09/2018,03/09/2018,11.37,0.69,0.63,0.66,14,241,0.3,-1,0,0,0,F180309P00011370
F,10.73,*,F180309C00011870,,call,03/09/2018,03/09/2018,11.87,0.01,0,0.01,0,657,0.3,0,0,0,0,F180309C00011870
F,10.73,*,F180309P00011870,,put,03/09/2018,03/09/2018,11.87,1.27,1.13,1.18,8,28,0.3,-1,0,0,0,F180309P00011870
F,10.73,*,F180309C00012370,,call,03/09/2018,03/09/2018,12.37,0.02,0,0.02,0,188,0.3,0,0,0,0,F180309C00012370
F,10.73,*,F180309P00012370,,put,03/09/2018,03/09/2018,12.37,1.9,1.63,1.67,0,99,0.3,-1,0,0,0,F180309P00012370
F,10.73,*,F180309C00012870,,call,03/09/2018,03/09/2018,12.87,0,0,0.02,0,0,0.3,0,0,0,0,F180309C00012870
F,10.73,*,F180309P00012870,,put,03/09/2018,03/09/2018,12.87,0,2.12,2.17,0,0,0.3,-1,0,0,0,F180309P00012870
F,10.73,*,F180309C00013370,,call,03/09/2018,03/09/2018,13.37,0.01,0,0.02,0,4,0.3,0,0,0,0,F180309C00013370
F,10.73,*,F180309P00013370,,put,03/09/2018,03/09/2018,13.37,2.66,2.63,2.66,1,3,0.3,-1,0,0,0,F180309P00013370
F,10.73,*,F180309C00013870,,call,03/09/2018,03/09/2018,13.87,0,0,0.02,0,0,0.3,0,0,0,0,F180309C00013870
F,10.73,*,F180309P00013870,,put,03/09/2018,03/09/2018,13.87,0,3.1,3.2,0,0,0.3,-1,0,0,0,F180309P00013870
F,10.73,*,F180309C00014370,,call,03/09/2018,03/09/2018,14.37,0,0,0.02,0,0,0.3,0,0,0,0,F180309C00014370
F,10.73,*,F180309P00014370,,put,03/09/2018,03/09/2018,14.37,0,3.5,3.7,0,0,0.3,-1,0,0,0,F180309P00014370
F,10.73,*,F180309C00014870,,call,03/09/2018,03/09/2018,14.87,0,0,0.02,0,0,0.3,0,0,0,0,F180309C00014870
F,10.73,*,F180309P00014870,,put,03/09/2018,03/09/2018,14.87,0,4.05,4.2,0,0,0.3,-1,0,0,0,F180309P00014870
F,10.73,*,F180309C00015370,,call,03/09/2018,03/09/2018,15.37,0,0,0.02,0,0,0.3,0,0,0,0,F180309C00015370
F,10.73,*,F180309P00015370,,put,03/09/2018,03/09/2018,15.37,0,4.55,4.85,0,0,0.3,-1,0,0,0,F180309P00015370
F,10.73,*,F180309C00015870,,call,03/09/2018,03/09/2018,15.87,0,0,0.02,0,0,0.3,0,0,0,0,F180309C00015870
F,10.73,*,F180309P00015870,,put,03/09/2018,03/09/2018,15.87,0,5,5.2,0,0,0.3,-1,0,0,0,F180309P00015870
