UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
F,10.86,*,F180329C00005000,,call,03/29/2018,03/28/2018,5,5.85,5.85,5.9,1,2,0.9268,1,0,-0.0937,0,F180329C00005000
F,10.86,*,F180329P00005000,,put,03/29/2018,03/28/2018,5,0.01,0,0.01,0,1,2.5667,0,0,0,0,F180329P00005000
F,10.86,*,F180329C00005500,,call,03/29/2018,03/28/2018,5.5,0,5.25,5.4,0,0,0.9268,1,0,-0.1031,0,F180329C00005500
F,10.86,*,F180329P00005500,,put,03/29/2018,03/28/2018,5.5,0.01,0,0.01,0,4,2.5667,0,0,0,0,F180329P00005500
F,10.86,*,F180329C00006000,,call,03/29/2018,03/28/2018,6,0,4.75,4.9,0,0,0.9268,1,0,-0.1125,0,F180329C00006000
F,10.86,*,F180329P00006000,,put,03/29/2018,03/28/2018,6,0,0,0.01,0,0,2.5667,0,0,0,0,F180329P00006000
F,10.86,*,F180329C00006500,,call,03/29/2018,03/28/2018,6.5,3.75,4.35,4.4,0,2,0.9268,1,0,-0.1219,0,F180329C00006500
F,10.86,*,F180329P00006500,,put,03/29/2018,03/28/2018,6.5,0,0,0.01,0,0,2.5667,0,0,0,0,F180329P00006500
F,10.86,*,F180329C00007000,,call,03/29/2018,03/28/2018,7,3.9,3.8,3.9,0,20,0.9268,1,0,-0.1312,0,F180329C00007000
F,10.86,*,F180329P00007000,,put,03/29/2018,03/28/2018,7,0,0,0.01,0,0,2.5667,0,0,0,0,F180329P00007000
F,10.86,*,F180329C00007500,,call,03/29/2018,03/28/2018,7.5,3.35,3.3,3.4,4,0,0.9268,1,0,-0.1406,0,F180329C00007500
F,10.86,*,F180329P00007500,,put,03/29/2018,03/28/2018,7.5,0,0,0.01,0,0,2.5667,0,0,-0.0017,0,F180329P00007500
F,10.86,*,F180329C00008000,,call,03/29/2018,03/28/2018,8,2.99,2.8,2.88,0,155,0.9268,1,0,-0.15,0,F180329C00008000
F,10.86,*,F180329P00008000,,put,03/29/2018,03/28/2018,8,0,0,0.01,0,0,2.5667,0,0.0002,-0.067,0,F180329P00008000
