UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
UVXY,86.38,*,UVXY181228C00030000,,call,12/28/2018,12/27/2018,30,54.09,55.2,58.4,0,4,3.0861,1,0,-0.7048,0,UVXY181228C00030000
UVXY,86.38,*,UVXY181228P00030000,,put,12/28/2018,12/27/2018,30,0,0,0.5,0,0,2.4991,0,0,0,0,UVXY181228P00030000
UVXY,86.38,*,UVXY181228C00035000,,call,12/28/2018,12/27/2018,35,48.15,49.7,53.4,0,2,3.0861,1,0,-0.8223,0,UVXY181228C00035000
UVXY,86.38,*,UVXY181228P00035000,,put,12/28/2018,12/27/2018,35,0.03,0,0.5,0,118,2.4991,0,0,0,0,UVXY181228P00035000
UVXY,86.38,*,UVXY181228C00040000,,call,12/28/2018,12/27/2018,40,50.36,45.2,48.4,2,11,3.0861,1,0,-0.9397,0,UVXY181228C00040000
UVXY,86.38,*,UVXY181228P00040000,,put,12/28/2018,12/27/2018,40,0.02,0,0.25,0,324,2.4991,0,0,0,0,UVXY181228P00040000
UVXY,86.38,*,UVXY181228C00043000,,call,12/28/2018,12/27/2018,43,11.9,41.7,45.45,0,0,3.0861,1,0,-1.0102,0,UVXY181228C00043000
UVXY,86.38,*,UVXY181228P00043000,,put,12/28/2018,12/27/2018,43,0.02,0,1.08,0,61,2.4991,0,0,0,0,UVXY181228P00043000
UVXY,86.38,*,UVXY181228C00043500,,call,12/28/2018,12/27/2018,43.5,23.04,41.3,45,0,0,3.0861,1,0,-1.022,0,UVXY181228C00043500
UVXY,86.38,*,UVXY181228P00043500,,put,12/28/2018,12/27/2018,43.5,0.06,0,0.5,0,159,2.4991,0,0,0,0,UVXY181228P00043500
UVXY,86.38,*,UVXY181228C00044000,,call,12/28/2018,12/27/2018,44,21.3,40.7,44.45,0,0,3.0861,1,0,-1.0337,0,UVXY181228C00044000
UVXY,86.38,*,UVXY181228P00044000,,put,12/28/2018,12/27/2018,44,0.03,0,0.25,0,372,2.4991,0,0,0,0,UVXY181228P00044000
UVXY,86.38,*,UVXY181228C00044500,,call,12/28/2018,12/27/2018,44.5,0,40.3,44.1,0,0,3.0861,1,0,-1.0455,0,UVXY181228C00044500
UVXY,86.38,*,UVXY181228P00044500,,put,12/28/2018,12/27/2018,44.5,0.05,0,1.08,0,4,2.4991,0,0,0,0,UVXY181228P00044500
UVXY,86.38,*,UVXY181228C00045000,,call,12/28/2018,12/27/2018,45,40.83,40.3,43.4,0,141,3.0861,1,0,-1.0572,0,UVXY181228C00045000
UVXY,86.38,*,UVXY181228P00045000,,put,12/28/2018,12/27/2018,45,0.03,0,0.5,0,261,2.4991,0,0,0,0,UVXY181228P00045000
UVXY,86.38,*,UVXY181228C00045500,,call,12/28/2018,12/27/2018,45.5,0,39.3,43,0,0,3.0861,1,0,-1.069,0,UVXY181228C00045500
UVXY,86.38,*,UVXY181228P00045500,,put,12/28/2018,12/27/2018,45.5,0.04,0,0.5,0,11,2.4991,0,0,0,0,UVXY181228P00045500
UVXY,86.38,*,UVXY181228C00046000,,call,12/28/2018,12/27/2018,46,18.45,38.7,42.55,0,0,3.0861,1,0,-1.0807,0,UVXY181228C00046000
UVXY,86.38,*,UVXY181228P00046000,,put,12/28/2018,12/27/2018,46,0.08,0,1.08,0,18,2.4991,0,0,0,0,UVXY181228P00046000
UVXY,86.38,*,UVXY181228C00046500,,call,12/28/2018,12/27/2018,46.5,0,38.3,42.1,0,0,3.0861,1,0,-1.0924,0,UVXY181228C00046500
UVXY,86.38,*,UVXY181228P00046500,,put,12/28/2018,12/27/2018,46.5,0.23,0,1.08,0,11,2.4991,0,0,0,0,UVXY181228P00046500
UVXY,86.38,*,UVXY181228C00047000,,call,12/28/2018,12/27/2018,47,20.38,38.2,41.4,0,10,3.0861,1,0,-1.1042,0,UVXY181228C00047000
UVXY,86.38,*,UVXY181228P00047000,,put,12/28/2018,12/27/2018,47,0.17,0,0.05,0,138,2.4991,0,0,0,0,UVXY181228P00047000
UVXY,86.38,*,UVXY181228C00047500,,call,12/28/2018,12/27/2018,47.5,0,37.3,41,0,0,3.0861,1,0,-1.1159,0,UVXY181228C00047500
UVXY,86.38,*,UVXY181228P00047500,,put,12/28/2018,12/27/2018,47.5,0.71,0,1.08,0,2,2.4991,0,0,0,0,UVXY181228P00047500
UVXY,86.38,*,UVXY181228C00048000,,call,12/28/2018,12/27/2018,48,16.53,36.7,40.55,0,0,3.0861,1,0,-1.1277,0,UVXY181228C00048000
UVXY,86.38,*,UVXY181228P00048000,,put,12/28/2018,12/27/2018,48,0.02,0,0.01,0,117,2.4991,0,0,0,0,UVXY181228P00048000
UVXY,86.38,*,UVXY181228C00048500,,call,12/28/2018,12/27/2018,48.5,4.36,36.1,40.45,0,1,3.0861,1,0,-1.1394,0,UVXY181228C00048500
UVXY,86.38,*,UVXY181228P00048500,,put,12/28/2018,12/27/2018,48.5,0.25,0,2,0,6,2.4991,0,0,0,0,UVXY181228P00048500
UVXY,86.38,*,UVXY181228C00049000,,call,12/28/2018,12/27/2018,49,31.81,35.6,39.65,0,1,3.0861,1,0,-1.1512,0,UVXY181228C00049000
UVXY,86.38,*,UVXY181228P00049000,,put,12/28/2018,12/27/2018,49,0,0,0.01,0,201,2.4991,0,0,0,0,UVXY181228P00049000
UVXY,86.38,*,UVXY181228C00049500,,call,12/28/2018,12/27/2018,49.5,16.58,35.3,39,0,5,3.0861,1,0,-1.163,0,UVXY181228C00049500
UVXY,86.38,*,UVXY181228P00049500,,put,12/28/2018,12/27/2018,49.5,0.36,0,1.02,0,12,2.4991,0,0,0,0,UVXY181228P00049500
UVXY,86.38,*,UVXY181228C00050000,,call,12/28/2018,12/27/2018,50,38.55,35.4,38.4,0,10,3.0861,1,0,-1.1747,0,UVXY181228C00050000
UVXY,86.38,*,UVXY181228P00050000,,put,12/28/2018,12/27/2018,50,0.05,0,0.1,0,615,2.4991,0,0,0,0,UVXY181228P00050000
UVXY,86.38,*,UVXY181228C00050500,,call,12/28/2018,12/27/2018,50.5,0,34.3,38,0,0,3.0861,1,0,-1.1865,0,UVXY181228C00050500
UVXY,86.38,*,UVXY181228P00050500,,put,12/28/2018,12/27/2018,50.5,0,0,0.05,0,152,2.4991,0,0,0,0,UVXY181228P00050500
UVXY,86.38,*,UVXY181228C00051000,,call,12/28/2018,12/27/2018,51,18,33.7,37.55,0,0,3.0861,1,0,-1.1983,0,UVXY181228C00051000
UVXY,86.38,*,UVXY181228P00051000,,put,12/28/2018,12/27/2018,51,0.87,0,1.54,0,55,2.4991,0,0,0,0,UVXY181228P00051000
UVXY,86.38,*,UVXY181228C00051500,,call,12/28/2018,12/27/2018,51.5,13.75,33.3,37,0,5,3.0861,1,0,-1.2102,0,UVXY181228C00051500
UVXY,86.38,*,UVXY181228P00051500,,put,12/28/2018,12/27/2018,51.5,0.18,0,0.34,0,888,2.4991,0,0,0,0,UVXY181228P00051500
UVXY,86.38,*,UVXY181228C00052000,,call,12/28/2018,12/27/2018,52,23.91,32.6,36.45,0,0,3.0861,1,0,-1.2222,0,UVXY181228C00052000
UVXY,86.38,*,UVXY181228P00052000,,put,12/28/2018,12/27/2018,52,0.01,0,0.03,1,143,2.4991,0,0,0,0,UVXY181228P00052000
UVXY,86.38,*,UVXY181228C00052500,,call,12/28/2018,12/27/2018,52.5,17.78,32.1,36.15,0,1,3.0861,1,0,-1.2343,0,UVXY181228C00052500
UVXY,86.38,*,UVXY181228P00052500,,put,12/28/2018,12/27/2018,52.5,0,0,1,0,54,2.4991,0,0,0,0,UVXY181228P00052500
UVXY,86.38,*,UVXY181228C00053000,,call,12/28/2018,12/27/2018,53,17.4,31.6,35.45,0,0,3.0861,1,0,-1.2467,0,UVXY181228C00053000
UVXY,86.38,*,UVXY181228P00053000,,put,12/28/2018,12/27/2018,53,0.55,0,0.05,0,135,2.4991,0,0,0,0,UVXY181228P00053000
UVXY,86.38,*,UVXY181228C00053500,,call,12/28/2018,12/27/2018,53.5,23.5,31.1,35.2,0,1,3.0861,1,0,-1.2595,0,UVXY181228C00053500
UVXY,86.38,*,UVXY181228P00053500,,put,12/28/2018,12/27/2018,53.5,0.27,0,2.13,0,26,2.4991,0,0,0,0,UVXY181228P00053500
UVXY,86.38,*,UVXY181228C00054000,,call,12/28/2018,12/27/2018,54,22.52,30.7,34.4,0,2,3.0861,1,0,-1.2729,0,UVXY181228C00054000
UVXY,86.38,*,UVXY181228P00054000,,put,12/28/2018,12/27/2018,54,0.11,0,0.34,0,166,2.4991,0,0,0,0,UVXY181228P00054000
UVXY,86.38,*,UVXY181228C00054500,,call,12/28/2018,12/27/2018,54.5,30.55,30.1,34,0,0,3.0861,1,0,-1.2875,0,UVXY181228C00054500
UVXY,86.38,*,UVXY181228P00054500,,put,12/28/2018,12/27/2018,54.5,0.04,0,2.13,0,18,2.4991,0,0,0,0,UVXY181228P00054500
UVXY,86.38,*,UVXY181228C00055000,,call,12/28/2018,12/27/2018,55,33.84,30.35,33.4,3,148,3.0861,1,0,-1.3036,0,UVXY181228C00055000
UVXY,86.38,*,UVXY181228P00055000,,put,12/28/2018,12/27/2018,55,0.02,0,0.01,0,440,2.4991,0,0,0,0,UVXY181228P00055000
UVXY,86.38,*,UVXY181228C00055500,,call,12/28/2018,12/27/2018,55.5,21.18,29.1,33.1,0,1,3.0861,1,0,-1.3222,0,UVXY181228C00055500
UVXY,86.38,*,UVXY181228P00055500,,put,12/28/2018,12/27/2018,55.5,0.03,0,0.05,0,35,2.4991,0,0,0,0,UVXY181228P00055500
