UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
GE,13.18,*,GE180413C00008000,,call,04/13/2018,04/12/2018,8,0,5.15,5.3,0,0,3.6081,1,0,-0.1812,0,GE180413C00008000
GE,13.18,*,GE180413P00008000,,put,04/13/2018,04/12/2018,8,0,0,0.02,0,0,1.194,0,0,0,0,GE180413P00008000
GE,13.18,*,GE180413C00009000,,call,04/13/2018,04/12/2018,9,5.5,4.15,4.25,0,13,3.6081,0.9998,0.0005,-0.7651,0.0003,GE180413C00009000
GE,13.18,*,GE180413P00009000,,put,04/13/2018,04/12/2018,9,0.01,0,0.01,0,16,1.194,0,0,0,0,GE180413P00009000
GE,13.18,*,GE180413C00009500,,call,04/13/2018,04/12/2018,9.5,3.3,3.65,3.75,0,49,3.6081,0.9989,0.0026,-3.1369,0.0015,GE180413C00009500
GE,13.18,*,GE180413P00009500,,put,04/13/2018,04/12/2018,9.5,0.01,0,0.01,0,0,1.194,0,0,0,0,GE180413P00009500
GE,13.18,*,GE180413C00010000,,call,04/13/2018,04/12/2018,10,3.1,3.15,3.3,2,73,3.6081,0.9952,0.0098,-11.2695,0.0056,GE180413C00010000
GE,13.18,*,GE180413P00010000,,put,04/13/2018,04/12/2018,10,0.01,0,0.02,1,2,1.194,0,0,0,0,GE180413P00010000
GE,13.18,*,GE180413C00010500,,call,04/13/2018,04/12/2018,10.5,2.59,2.67,2.76,0,73,3.6081,0.9838,0.0281,-32.0473,0.0161,GE180413C00010500
GE,13.18,*,GE180413P00010500,,put,04/13/2018,04/12/2018,10.5,0.03,0,0.02,0,0,1.194,0,0,0,0,GE180413P00010500
GE,13.18,*,GE180413C00011000,,call,04/13/2018,04/12/2018,11,2.02,2.17,2.23,5,18,3.6081,0.9566,0.064,-72.6132,0.0366,GE180413C00011000
GE,13.18,*,GE180413P00011000,,put,04/13/2018,04/12/2018,11,0.01,0,0.01,0,253,1.194,0,0,-0.0003,0,GE180413P00011000
GE,13.18,*,GE180413C00011500,,call,04/13/2018,04/12/2018,11.5,1.6,1.67,1.73,24,485,3.0781,0.9348,0.1037,-85.5364,0.0506,GE180413C00011500
GE,13.18,*,GE180413P00011500,,put,04/13/2018,04/12/2018,11.5,0.01,0,0.01,0,0,1.194,-0.0001,0.0006,-0.0767,0.0001,GE180413P00011500
GE,13.18,*,GE180413C00012000,,call,04/13/2018,04/12/2018,12,1.2,1.17,1.21,275,766,2.6346,0.8884,0.181,-109.3753,0.0757,GE180413C00012000
GE,13.18,*,GE180413P00012000,,put,04/13/2018,04/12/2018,12,0.01,0,0.01,21,0,1.194,-0.0044,0.0273,-3.373,0.0052,GE180413P00012000
GE,13.18,*,GE180413C00012500,,call,04/13/2018,04/12/2018,12.5,0.74,0.68,0.75,1237,1097,2.2775,0.7894,0.3182,-143.5834,0.115,GE180413C00012500
GE,13.18,*,GE180413P00012500,,put,04/13/2018,04/12/2018,12.5,0.01,0.01,0.02,2827,19829,1.194,-0.0686,0.2778,-34.3811,0.0526,GE180413P00012500
GE,13.18,*,GE180413C00013000,,call,04/13/2018,04/12/2018,13,0.28,0.26,0.29,6891,17188,1.0756,0.67,0.8453,-85.1298,0.1442,GE180413C00013000
GE,13.18,*,GE180413P00013000,,put,04/13/2018,04/12/2018,13,0.09,0.08,0.1,16401,11662,1.0431,-0.3254,0.8667,-81.8153,0.1434,GE180413P00013000
GE,13.18,*,GE180413C00013500,,call,04/13/2018,04/12/2018,13.5,0.06,0.06,0.07,18401,11926,1.1308,0.2469,0.7008,-77.9084,0.1257,GE180413C00013500
GE,13.18,*,GE180413P00013500,,put,04/13/2018,04/12/2018,13.5,0.34,0.34,0.39,3157,3687,0.9487,-0.7944,0.7533,-58.6496,0.1134,GE180413P00013500
GE,13.18,*,GE180413C00014000,,call,04/13/2018,04/12/2018,14,0.01,0,0.02,1292,14542,1.7256,0.129,0.3062,-79.2299,0.0838,GE180413C00014000
GE,13.18,*,GE180413P00014000,,put,04/13/2018,04/12/2018,14,0.79,0.8,0.85,231,2697,0.9487,-0.9817,0.1188,-8.9877,0.0179,GE180413P00014000
GE,13.18,*,GE180413C00014500,,call,04/13/2018,04/12/2018,14.5,0.01,0,0.01,37,0,1.7146,0.0347,0.1124,-28.6978,0.0306,GE180413C00014500
GE,13.18,*,GE180413P00014500,,put,04/13/2018,04/12/2018,14.5,1.34,1.3,1.34,58,926,0.9487,-0.9995,0.0043,-0.0241,0.0007,GE180413P00014500
GE,13.18,*,GE180413C00015000,,call,04/13/2018,04/12/2018,15,0.02,0,0.01,51,11636,1.7901,0.009,0.0342,-9.5347,0.0097,GE180413C00015000
GE,13.18,*,GE180413P00015000,,put,04/13/2018,04/12/2018,15,1.93,1.78,1.84,6,292,0.9487,-1,0,0.3236,0,GE180413P00015000
GE,13.18,*,GE180413C00015500,,call,04/13/2018,04/12/2018,15.5,0.01,0,0.01,0,0,1.7901,0.0015,0.0068,-1.8936,0.0019,GE180413C00015500
GE,13.18,*,GE180413P00015500,,put,04/13/2018,04/12/2018,15.5,2.48,2.27,2.34,0,56,0.9487,-1,0,0.3378,0,GE180413P00015500
GE,13.18,*,GE180413C00016000,,call,04/13/2018,04/12/2018,16,0.01,0,0.01,0,899,1.7901,0.0002,0.001,-0.279,0.0003,GE180413C00016000
GE,13.18,*,GE180413P00016000,,put,04/13/2018,04/12/2018,16,2.97,2.77,2.84,6,220,0.9487,-1,0,0.3487,0,GE180413P00016000
GE,13.18,*,GE180413C00016500,,call,04/13/2018,04/12/2018,16.5,0.03,0,0.02,0,280,1.7901,0,0.0001,-0.0314,0,GE180413C00016500
GE,13.18,*,GE180413P00016500,,put,04/13/2018,04/12/2018,16.5,3.56,3.25,3.35,0,670,0.9487,-1,0,0.3596,0,GE180413P00016500
GE,13.18,*,GE180413C00017000,,call,04/13/2018,04/12/2018,17,0.01,0,0.02,1,1113,1.7901,0,0,-0.0028,0,GE180413C00017000
GE,13.18,*,GE180413P00017000,,put,04/13/2018,04/12/2018,17,3.95,3.7,3.85,0,1,0.9487,-1,0,0.3705,0,GE180413P00017000
GE,13.18,*,GE180413C00017500,,call,04/13/2018,04/12/2018,17.5,0.03,0,0.02,0,66,1.7901,0,0,-0.0002,0,GE180413C00017500
GE,13.18,*,GE180413P00017500,,put,04/13/2018,04/12/2018,17.5,0,4.25,4.35,0,0,0.9487,-1,0,0.3814,0,GE180413P00017500
GE,13.18,*,GE180413C00018000,,call,04/13/2018,04/12/2018,18,0.01,0,0.02,0,0,1.7901,0,0,0,0,GE180413C00018000
GE,13.18,*,GE180413P00018000,,put,04/13/2018,04/12/2018,18,4.59,4.7,4.85,0,0,0.9487,-1,0,0.3923,0,GE180413P00018000
GE,13.18,*,GE180413C00018500,,call,04/13/2018,04/12/2018,18.5,0,0,0.02,0,0,1.7901,0,0,0,0,GE180413C00018500
GE,13.18,*,GE180413P00018500,,put,04/13/2018,04/12/2018,18.5,4,5.2,5.35,0,0,0.9487,-1,0,0.4032,0,GE180413P00018500
GE,13.18,*,GE180413C00019000,,call,04/13/2018,04/12/2018,19,0,0,0.02,0,0,1.7901,0,0,0,0,GE180413C00019000
GE,13.18,*,GE180413P00019000,,put,04/13/2018,04/12/2018,19,6.02,5.75,5.85,0,136,0.9487,-1,0,0.4141,0,GE180413P00019000
GE,13.18,*,GE180413C00020000,,call,04/13/2018,04/12/2018,20,0.01,0,0.01,0,5,1.7901,0,0,0,0,GE180413C00020000
GE,13.18,*,GE180413P00020000,,put,04/13/2018,04/12/2018,20,6.55,6.75,6.85,0,13,0.9487,-1,0,0.4359,0,GE180413P00020000
GE,13.18,*,GE180420C00007000,,call,04/20/2018,04/12/2018,7,6,6,6.3,3,7,0.8021,1,0,-0.1525,0,GE180420C00007000
