UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
MSFT,101.05,*,MSFT180615C00032500,,call,06/15/2018,06/11/2018,32.5,64.3,67.1,70.1,0,6,0.3127,1,0,-0.7591,0,MSFT180615C00032500
MSFT,101.05,*,MSFT180615P00032500,,put,06/15/2018,06/11/2018,32.5,0.02,0,0.02,0,228,0.3404,0,0,0,0,MSFT180615P00032500
MSFT,101.05,*,MSFT180615C00035000,,call,06/15/2018,06/11/2018,35,49.27,64.4,67.8,0,0,0.3127,1,0,-0.8175,0,MSFT180615C00035000
MSFT,101.05,*,MSFT180615P00035000,,put,06/15/2018,06/11/2018,35,0,0,0.02,0,1030,0.3404,0,0,0,0,MSFT180615P00035000
MSFT,101.05,*,MSFT180615C00037500,,call,06/15/2018,06/11/2018,37.5,35.87,61.8,65.3,0,0,0.3127,1,0,-0.8759,0,MSFT180615C00037500
MSFT,101.05,*,MSFT180615P00037500,,put,06/15/2018,06/11/2018,37.5,0.01,0,0.02,0,1695,0.3404,0,0,0,0,MSFT180615P00037500
MSFT,101.05,*,MSFT180615C00040000,,call,06/15/2018,06/11/2018,40,61.86,59.5,62.75,0,20,0.3127,1,0,-0.9343,0,MSFT180615C00040000
MSFT,101.05,*,MSFT180615P00040000,,put,06/15/2018,06/11/2018,40,0.02,0,0.02,0,2536,0.3404,0,0,0,0,MSFT180615P00040000
MSFT,101.05,*,MSFT180615C00042500,,call,06/15/2018,06/11/2018,42.5,47.35,56.95,60.35,0,0,0.3127,1,0,-0.9927,0,MSFT180615C00042500
MSFT,101.05,*,MSFT180615P00042500,,put,06/15/2018,06/11/2018,42.5,0,0,0.02,0,6457,0.3404,0,0,0,0,MSFT180615P00042500
MSFT,101.05,*,MSFT180615C00045000,,call,06/15/2018,06/11/2018,45,55.7,54.65,57.7,0,1,0.3127,1,0,-1.0511,0,MSFT180615C00045000
MSFT,101.05,*,MSFT180615P00045000,,put,06/15/2018,06/11/2018,45,0,0,0.02,0,8673,0.3404,0,0,0,0,MSFT180615P00045000
MSFT,101.05,*,MSFT180615C00047500,,call,06/15/2018,06/11/2018,47.5,53.19,52,55.3,0,1,0.3127,1,0,-1.1095,0,MSFT180615C00047500
MSFT,101.05,*,MSFT180615P00047500,,put,06/15/2018,06/11/2018,47.5,0,0,0.02,0,775,0.3404,0,0,0,0,MSFT180615P00047500
MSFT,101.05,*,MSFT180615C00050000,,call,06/15/2018,06/11/2018,50,47.51,49.5,52.8,0,47,0.3127,1,0,-1.1679,0,MSFT180615C00050000
MSFT,101.05,*,MSFT180615P00050000,,put,06/15/2018,06/11/2018,50,0.01,0,0.02,0,1153,0.3404,0,0,0,0,MSFT180615P00050000
MSFT,101.05,*,MSFT180615C00055000,,call,06/15/2018,06/11/2018,55,43.89,44.55,47.75,0,3,0.3127,1,0,-1.2847,0,MSFT180615C00055000
MSFT,101.05,*,MSFT180615P00055000,,put,06/15/2018,06/11/2018,55,0,0,0.02,0,4186,0.3404,0,0,0,0,MSFT180615P00055000
MSFT,101.05,*,MSFT180615C00057500,,call,06/15/2018,06/11/2018,57.5,39.4,42.15,45.15,0,0,0.3127,1,0,-1.3431,0,MSFT180615C00057500
MSFT,101.05,*,MSFT180615P00057500,,put,06/15/2018,06/11/2018,57.5,0.01,0,0.02,0,8750,0.3404,0,0,0,0,MSFT180615P00057500
MSFT,101.05,*,MSFT180615C00060000,,call,06/15/2018,06/11/2018,60,41.5,40.9,41.15,0,73,0.3127,1,0,-1.4015,0,MSFT180615C00060000
MSFT,101.05,*,MSFT180615P00060000,,put,06/15/2018,06/11/2018,60,0.01,0,0.02,0,5089,0.3404,0,0,0,0,MSFT180615P00060000
MSFT,101.05,*,MSFT180615C00062500,,call,06/15/2018,06/11/2018,62.5,38.85,38.5,38.65,1,24,0.3127,1,0,-1.4599,0,MSFT180615C00062500
MSFT,101.05,*,MSFT180615P00062500,,put,06/15/2018,06/11/2018,62.5,0.02,0,0.02,0,10368,0.3404,0,0,0,0,MSFT180615P00062500
MSFT,101.05,*,MSFT180615C00065000,,call,06/15/2018,06/11/2018,65,36.5,36,36.15,8,251,0.3127,1,0,-1.5183,0,MSFT180615C00065000
MSFT,101.05,*,MSFT180615P00065000,,put,06/15/2018,06/11/2018,65,0,0,0.01,0,8766,0.3404,0,0,0,0,MSFT180615P00065000
MSFT,101.05,*,MSFT180615C00067500,,call,06/15/2018,06/11/2018,67.5,33.5,31.95,35.35,0,75,0.3127,1,0,-1.5767,0,MSFT180615C00067500
MSFT,101.05,*,MSFT180615P00067500,,put,06/15/2018,06/11/2018,67.5,0.01,0,0.02,0,13488,0.3404,0,0,0,0,MSFT180615P00067500
MSFT,101.05,*,MSFT180615C00070000,,call,06/15/2018,06/11/2018,70,31.26,31,31.15,27,505,0.3127,1,0,-1.6351,0,MSFT180615C00070000
MSFT,101.05,*,MSFT180615P00070000,,put,06/15/2018,06/11/2018,70,0,0,0.02,0,11215,0.3404,0,0,0,0,MSFT180615P00070000
