UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
GE,14.52,*,GE180427C00008000,,call,04/27/2018,04/23/2018,8,5.85,6.45,6.55,0,73,0.5059,1,0,-0.1743,0,GE180427C00008000
GE,14.52,*,GE180427P00008000,,put,04/27/2018,04/23/2018,8,0,0,0.01,0,0,0.5356,0,0,0,0,GE180427P00008000
GE,14.52,*,GE180427C00009000,,call,04/27/2018,04/23/2018,9,0,5.45,5.55,0,0,0.5059,1,0,-0.1961,0,GE180427C00009000
GE,14.52,*,GE180427P00009000,,put,04/27/2018,04/23/2018,9,0.01,0,0.01,0,0,0.5356,0,0,0,0,GE180427P00009000
GE,14.52,*,GE180427C00009500,,call,04/27/2018,04/23/2018,9.5,0,4.95,5.05,0,0,0.5059,1,0,-0.207,0,GE180427C00009500
GE,14.52,*,GE180427P00009500,,put,04/27/2018,04/23/2018,9.5,0.02,0,0.01,0,25,0.5356,0,0,0,0,GE180427P00009500
GE,14.52,*,GE180427C00010000,,call,04/27/2018,04/23/2018,10,3.85,4.45,4.55,0,31,0.5059,1,0,-0.2179,0,GE180427C00010000
GE,14.52,*,GE180427P00010000,,put,04/27/2018,04/23/2018,10,0.01,0,0.01,6,0,0.5356,0,0,0,0,GE180427P00010000
GE,14.52,*,GE180427C00010500,,call,04/27/2018,04/23/2018,10.5,4,3.95,4.05,14,105,0.5059,1,0,-0.2288,0,GE180427C00010500
GE,14.52,*,GE180427P00010500,,put,04/27/2018,04/23/2018,10.5,0.02,0,0.01,0,265,0.5356,0,0,0,0,GE180427P00010500
GE,14.52,*,GE180427C00011000,,call,04/27/2018,04/23/2018,11,3.62,3.4,3.55,0,23,0.5059,1,0,-0.2397,0,GE180427C00011000
GE,14.52,*,GE180427P00011000,,put,04/27/2018,04/23/2018,11,0.01,0,0.01,0,0,0.5356,0,0,0,0,GE180427P00011000
GE,14.52,*,GE180427C00011500,,call,04/27/2018,04/23/2018,11.5,3.1,2.97,3.05,2,63,0.5059,1,0,-0.2507,0,GE180427C00011500
GE,14.52,*,GE180427P00011500,,put,04/27/2018,04/23/2018,11.5,0.01,0,0.01,5,653,0.5356,0,0,-0.0004,0,GE180427P00011500
GE,14.52,*,GE180427C00012000,,call,04/27/2018,04/23/2018,12,2.54,2.49,2.54,102,1109,0.5059,1,0.0002,-0.2673,0.0002,GE180427C00012000
GE,14.52,*,GE180427P00012000,,put,04/27/2018,04/23/2018,12,0.01,0,0.01,158,3248,0.5356,-0.0001,0.0005,-0.0141,0.0005,GE180427P00012000
GE,14.52,*,GE180427C00012500,,call,04/27/2018,04/23/2018,12.5,2.09,2,2.04,5,692,0.5059,0.9991,0.0043,-0.3876,0.0042,GE180427C00012500
GE,14.52,*,GE180427P00012500,,put,04/27/2018,04/23/2018,12.5,0.01,0,0.01,236,43744,0.5356,-0.0016,0.0068,-0.205,0.007,GE180427P00012500
GE,14.52,*,GE180427C00013000,,call,04/27/2018,04/23/2018,13,1.52,1.51,1.54,139,9594,0.5059,0.9897,0.0389,-1.3304,0.0379,GE180427C00013000
GE,14.52,*,GE180427P00013000,,put,04/27/2018,04/23/2018,13,0.01,0,0.01,2763,11225,0.5356,-0.0143,0.0488,-1.4713,0.0503,GE180427P00013000
GE,14.52,*,GE180427C00013500,,call,04/27/2018,04/23/2018,13.5,1.06,1.03,1.06,573,5640,0.5059,0.9376,0.175,-4.9952,0.1705,GE180427C00013500
GE,14.52,*,GE180427P00013500,,put,04/27/2018,04/23/2018,13.5,0.03,0.02,0.03,2144,10288,0.5356,-0.0732,0.1869,-5.6289,0.1928,GE180427P00013500
GE,14.52,*,GE180427C00014000,,call,04/27/2018,04/23/2018,14,0.57,0.58,0.59,5220,10357,0.4368,0.8158,0.4393,-9.0805,0.3694,GE180427C00014000
GE,14.52,*,GE180427P00014000,,put,04/27/2018,04/23/2018,14,0.06,0.05,0.06,3728,11635,0.4169,-0.1735,0.4432,-8.0645,0.3558,GE180427P00014000
GE,14.52,*,GE180427C00014500,,call,04/27/2018,04/23/2018,14.5,0.21,0.21,0.22,5054,11270,0.3671,0.5249,0.7817,-11.2657,0.5525,GE180427C00014500
GE,14.52,*,GE180427P00014500,,put,04/27/2018,04/23/2018,14.5,0.2,0.19,0.21,6736,7792,0.3819,-0.4755,0.7514,-11.3978,0.5525,GE180427P00014500
GE,14.52,*,GE180427C00015000,,call,04/27/2018,04/23/2018,15,0.06,0.05,0.06,7867,15856,0.3804,0.1919,0.5172,-7.9491,0.3788,GE180427C00015000
GE,14.52,*,GE180427P00015000,,put,04/27/2018,04/23/2018,15,0.53,0.52,0.54,1238,1962,0.3744,-0.8121,0.5188,-7.3981,0.374,GE180427P00015000
GE,14.52,*,GE180427C00015500,,call,04/27/2018,04/23/2018,15.5,0.02,0.01,0.02,3003,8530,0.4282,0.0581,0.1955,-3.7975,0.1612,GE180427C00015500
GE,14.52,*,GE180427P00015500,,put,04/27/2018,04/23/2018,15.5,0.98,0.98,1,104,869,0.4002,-0.9539,0.1742,-2.6172,0.1342,GE180427P00015500
GE,14.52,*,GE180427C00016000,,call,04/27/2018,04/23/2018,16,0.01,0,0.01,959,3397,0.6285,0.0567,0.1307,-5.4616,0.1582,GE180427C00016000
GE,14.52,*,GE180427P00016000,,put,04/27/2018,04/23/2018,16,1.49,1.47,1.5,316,337,0.4002,-0.994,0.0305,-0.1683,0.0235,GE180427P00016000
GE,14.52,*,GE180427C00016500,,call,04/27/2018,04/23/2018,16.5,0.01,0,0.01,10,0,0.691,0.0287,0.0685,-3.4545,0.0911,GE180427C00016500
GE,14.52,*,GE180427P00016500,,put,04/27/2018,04/23/2018,16.5,2.73,1.97,2.01,0,72,0.4002,-0.9995,0.0029,0.3101,0.0023,GE180427P00016500
GE,14.52,*,GE180427C00017000,,call,04/27/2018,04/23/2018,17,0.01,0,0.01,20,615,0.761,0.0166,0.0392,-2.3958,0.0574,GE180427C00017000
GE,14.52,*,GE180427P00017000,,put,04/27/2018,04/23/2018,17,2.12,2.42,2.51,0,159,0.4002,-1,0.0002,0.3677,0.0001,GE180427P00017000
GE,14.52,*,GE180427C00017500,,call,04/27/2018,04/23/2018,17.5,0.02,0,0.01,0,2006,0.8387,0.0111,0.0251,-1.865,0.0405,GE180427C00017500
GE,14.52,*,GE180427P00017500,,put,04/27/2018,04/23/2018,17.5,2.88,2.96,3,3,5,0.4002,-1,0,0.3813,0,GE180427P00017500
GE,14.52,*,GE180427C00018000,,call,04/27/2018,04/23/2018,18,0.02,0,0.01,0,426,0.9239,0.0085,0.018,-1.6243,0.0321,GE180427C00018000
GE,14.52,*,GE180427P00018000,,put,04/27/2018,04/23/2018,18,5.02,3.45,3.55,0,17,0.4002,-1,0,0.3922,0,GE180427P00018000
GE,14.52,*,GE180427C00018500,,call,04/27/2018,04/23/2018,18.5,0.01,0,0.01,0,204,1.0168,0.0073,0.0143,-1.5634,0.028,GE180427C00018500
GE,14.52,*,GE180427P00018500,,put,04/27/2018,04/23/2018,18.5,0,3.95,4.05,0,0,0.4002,-1,0,0.4031,0,GE180427P00018500
GE,14.52,*,GE180427C00019000,,call,04/27/2018,04/23/2018,19,0.01,0,0.01,2,10,1.0168,0.0033,0.0071,-0.7701,0.0138,GE180427C00019000
GE,14.52,*,GE180427P00019000,,put,04/27/2018,04/23/2018,19,5.55,4.45,4.55,0,0,0.4002,-1,0,0.414,0,GE180427P00019000
GE,14.52,*,GE180427C00019500,,call,04/27/2018,04/23/2018,19.5,0,0,0.01,0,0,1.0168,0.0014,0.0033,-0.3594,0.0064,GE180427C00019500
GE,14.52,*,GE180427P00019500,,put,04/27/2018,04/23/2018,19.5,4.9,4.95,5.05,0,1,0.4002,-1,0,0.4249,0,GE180427P00019500
GE,14.52,*,GE180427C00020000,,call,04/27/2018,04/23/2018,20,0.01,0,0.01,0,257,1.0168,0.0006,0.0015,-0.1596,0.0029,GE180427C00020000
GE,14.52,*,GE180427P00020000,,put,04/27/2018,04/23/2018,20,4.35,5.45,5.55,0,1,0.4002,-1,0,0.4358,0,GE180427P00020000
GE,14.52,*,GE180504C00008000,,call,05/04/2018,04/23/2018,8,0,6.5,6.55,0,0,0.4712,1,0,-0.1743,0,GE180504C00008000
GE,14.52,*,GE180504P00008000,,put,05/04/2018,04/23/2018,8,0.01,0,0.01,0,1,0.4228,0,0,0,0,GE180504P00008000
GE,14.52,*,GE180504C00009000,,call,05/04/2018,04/23/2018,9,5.4,5.5,5.55,1,1,0.4712,1,0,-0.196,0,GE180504C00009000
GE,14.52,*,GE180504P00009000,,put,05/04/2018,04/23/2018,9,0.02,0,0.01,0,31,0.4228,0,0,0,0,GE180504P00009000
GE,14.52,*,GE180504C00009500,,call,05/04/2018,04/23/2018,9.5,4.05,4.9,5.05,0,10,0.4712,1,0,-0.2069,0,GE180504C00009500
GE,14.52,*,GE180504P00009500,,put,05/04/2018,04/23/2018,9.5,0.02,0,0.01,0,0,0.4228,0,0,0,0,GE180504P00009500
GE,14.52,*,GE180504C00010000,,call,05/04/2018,04/23/2018,10,3.9,4.5,4.55,0,52,0.4712,1,0,-0.2179,0,GE180504C00010000
GE,14.52,*,GE180504P00010000,,put,05/04/2018,04/23/2018,10,0.05,0,0.01,0,29,0.4228,0,0,0,0,GE180504P00010000
GE,14.52,*,GE180504C00010500,,call,05/04/2018,04/23/2018,10.5,2.68,3.9,4.35,0,2,0.4712,1,0.0001,-0.2303,0.0002,GE180504C00010500
GE,14.52,*,GE180504P00010500,,put,05/04/2018,04/23/2018,10.5,0.05,0,0.01,0,13,0.4228,0,0,-0.0002,0,GE180504P00010500
GE,14.52,*,GE180504C00011000,,call,05/04/2018,04/23/2018,11,2.74,3.35,3.6,0,297,0.4712,0.9998,0.0006,-0.2545,0.0018,GE180504C00011000
GE,14.52,*,GE180504P00011000,,put,05/04/2018,04/23/2018,11,0.03,0,0.02,0,0,0.4228,0,0.0002,-0.003,0.0004,GE180504P00011000
GE,14.52,*,GE180504C00011500,,call,05/04/2018,04/23/2018,11.5,2.08,3,3.05,0,42,0.4712,0.9986,0.004,-0.3433,0.0112,GE180504C00011500
GE,14.52,*,GE180504P00011500,,put,05/04/2018,04/23/2018,11.5,0.01,0,0.02,1,15087,0.4228,-0.0004,0.0016,-0.0291,0.0039,GE180504P00011500
GE,14.52,*,GE180504C00012000,,call,05/04/2018,04/23/2018,12,2.5,2.53,2.55,56,484,0.5573,0.9815,0.0332,-1.3437,0.1106,GE180504C00012000
GE,14.52,*,GE180504P00012000,,put,05/04/2018,04/23/2018,12,0.02,0,0.01,0,533,0.4228,-0.0032,0.0095,-0.1772,0.0239,GE180504P00012000
GE,14.52,*,GE180504C00012500,,call,05/04/2018,04/23/2018,12.5,2.06,2.03,2.06,20,478,0.4712,0.9736,0.0531,-1.5067,0.1494,GE180504C00012500
GE,14.52,*,GE180504P00012500,,put,05/04/2018,04/23/2018,12.5,0.02,0,0.03,35,16140,0.4228,-0.0158,0.0383,-0.7165,0.0966,GE180504P00012500
GE,14.52,*,GE180504C00013000,,call,05/04/2018,04/23/2018,13,1.58,1.55,1.57,61,794,0.4454,0.9359,0.1153,-2.6728,0.3064,GE180504C00013000
GE,14.52,*,GE180504P00013000,,put,05/04/2018,04/23/2018,13,0.03,0.02,0.03,1143,1159,0.4228,-0.055,0.1076,-2.01,0.2716,GE180504P00013000
GE,14.52,*,GE180504C00013500,,call,05/04/2018,04/23/2018,13.5,1.09,1.08,1.1,81,804,0.3916,0.8745,0.2158,-3.7417,0.5044,GE180504C00013500
GE,14.52,*,GE180504P00013500,,put,05/04/2018,04/23/2018,13.5,0.05,0.05,0.07,1330,2554,0.3881,-0.1235,0.2153,-3.3784,0.4988,GE180504P00013500
GE,14.52,*,GE180504C00014000,,call,05/04/2018,04/23/2018,14,0.67,0.65,0.67,3478,8170,0.346,0.7473,0.378,-4.9929,0.7807,GE180504C00014000
GE,14.52,*,GE180504P00014000,,put,05/04/2018,04/23/2018,14,0.12,0.12,0.14,729,1773,0.3437,-0.2514,0.3795,-4.6438,0.7786,GE180504P00014000
GE,14.52,*,GE180504C00014500,,call,05/04/2018,04/23/2018,14.5,0.33,0.32,0.34,1111,3662,0.3239,0.5255,0.5031,-5.7232,0.9727,GE180504C00014500
GE,14.52,*,GE180504P00014500,,put,05/04/2018,04/23/2018,14.5,0.31,0.29,0.31,920,1384,0.3228,-0.4745,0.5048,-5.3885,0.9727,GE180504P00014500
GE,14.52,*,GE180504C00015000,,call,05/04/2018,04/23/2018,15,0.13,0.12,0.14,2956,6602,0.3136,0.2815,0.4405,-4.6532,0.8246,GE180504C00015000
GE,14.52,*,GE180504P00015000,,put,05/04/2018,04/23/2018,15,0.61,0.59,0.6,447,512,0.3062,-0.7236,0.4472,-4.1776,0.8172,GE180504P00015000
GE,14.52,*,GE180504C00015500,,call,05/04/2018,04/23/2018,15.5,0.05,0.04,0.05,656,1596,0.3198,0.1199,0.2559,-2.7959,0.4885,GE180504C00015500
GE,14.52,*,GE180504P00015500,,put,05/04/2018,04/23/2018,15.5,0.99,1,1.02,166,122,0.3071,-0.8899,0.2507,-2.1889,0.4596,GE180504P00015500
GE,14.52,*,GE180504C00016000,,call,05/04/2018,04/23/2018,16,0.03,0.02,0.04,22,349,0.3839,0.072,0.1463,-2.2958,0.3353,GE180504C00016000
