UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
AMZN,1599.01,*,AMZN181116C00740000,,call,11/16/2018,11/14/2018,740,1000.3,857.9,861.85,0,215,0.7977,1,0,-17.3841,0,AMZN181116C00740000
AMZN,1599.01,*,AMZN181116P00740000,,put,11/16/2018,11/14/2018,740,0.02,0,0.01,0,302,0.8279,0,0,0,0,AMZN181116P00740000
AMZN,1599.01,*,AMZN181116C00760000,,call,11/16/2018,11/14/2018,760,755.75,838,841.85,0,110,0.7977,1,0,-17.8539,0,AMZN181116C00760000
AMZN,1599.01,*,AMZN181116P00760000,,put,11/16/2018,11/14/2018,760,0.04,0,0.03,0,149,0.8279,0,0,0,0,AMZN181116P00760000
AMZN,1599.01,*,AMZN181116C00780000,,call,11/16/2018,11/14/2018,780,944.59,818.1,821.55,0,51,0.7977,1,0,-18.3237,0,AMZN181116C00780000
AMZN,1599.01,*,AMZN181116P00780000,,put,11/16/2018,11/14/2018,780,0.13,0,2.13,0,17,0.8279,0,0,0,0,AMZN181116P00780000
AMZN,1599.01,*,AMZN181116C00800000,,call,11/16/2018,11/14/2018,800,940.53,797.8,801.85,0,33,0.7977,1,0,-18.7936,0,AMZN181116C00800000
AMZN,1599.01,*,AMZN181116P00800000,,put,11/16/2018,11/14/2018,800,0.18,0,0.09,0,71,0.8279,0,0,0,0,AMZN181116P00800000
AMZN,1599.01,*,AMZN181116C00820000,,call,11/16/2018,11/14/2018,820,1209.5,777.8,781.85,0,21,0.7977,1,0,-19.2634,0,AMZN181116C00820000
AMZN,1599.01,*,AMZN181116P00820000,,put,11/16/2018,11/14/2018,820,0.15,0,0.15,0,26,0.8279,0,0,0,0,AMZN181116P00820000
AMZN,1599.01,*,AMZN181116C00840000,,call,11/16/2018,11/14/2018,840,1190.4,757.9,761.85,0,15,0.7977,1,0,-19.7333,0,AMZN181116C00840000
AMZN,1599.01,*,AMZN181116P00840000,,put,11/16/2018,11/14/2018,840,0.1,0,0.15,0,22,0.8279,0,0,0,0,AMZN181116P00840000
AMZN,1599.01,*,AMZN181116C00860000,,call,11/16/2018,11/14/2018,860,1009.68,737.95,741.9,0,15,0.7977,1,0,-20.2031,0,AMZN181116C00860000
AMZN,1599.01,*,AMZN181116P00860000,,put,11/16/2018,11/14/2018,860,0.02,0,0.05,1,23,0.8279,0,0,0,0,AMZN181116P00860000
AMZN,1599.01,*,AMZN181116C00880000,,call,11/16/2018,11/14/2018,880,1063.5,717.8,721.9,0,9,0.7977,1,0,-20.6729,0,AMZN181116C00880000
