UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
F,10.83,*,F180329C00005000,,call,03/29/2018,03/27/2018,5,5.85,5.8,5.85,1,2,0.5177,1,0,-0.0937,0,F180329C00005000
F,10.83,*,F180329P00005000,,put,03/29/2018,03/27/2018,5,0.01,0,0.01,0,1,1.2722,0,0,0,0,F180329P00005000
F,10.83,*,F180329C00005500,,call,03/29/2018,03/27/2018,5.5,0,5.3,5.5,0,0,0.5177,1,0,-0.1031,0,F180329C00005500
F,10.83,*,F180329P00005500,,put,03/29/2018,03/27/2018,5.5,0.01,0,0.01,4,0,1.2722,0,0,0,0,F180329P00005500
F,10.83,*,F180329C00006000,,call,03/29/2018,03/27/2018,6,0,4.8,4.9,0,0,0.5177,1,0,-0.1125,0,F180329C00006000
F,10.83,*,F180329P00006000,,put,03/29/2018,03/27/2018,6,0,0,0.02,0,0,1.2722,0,0,0,0,F180329P00006000
F,10.83,*,F180329C00006500,,call,03/29/2018,03/27/2018,6.5,3.75,4.3,4.35,0,2,0.5177,1,0,-0.1218,0,F180329C00006500
F,10.83,*,F180329P00006500,,put,03/29/2018,03/27/2018,6.5,0,0,0.02,0,0,1.2722,0,0,0,0,F180329P00006500
F,10.83,*,F180329C00007000,,call,03/29/2018,03/27/2018,7,3.9,3.8,3.85,0,20,0.5177,1,0,-0.1312,0,F180329C00007000
F,10.83,*,F180329P00007000,,put,03/29/2018,03/27/2018,7,0,0,0.02,0,0,1.2722,0,0,0,0,F180329P00007000
F,10.83,*,F180329C00007500,,call,03/29/2018,03/27/2018,7.5,0,3.25,3.35,0,0,0.5177,1,0,-0.1406,0,F180329C00007500
F,10.83,*,F180329P00007500,,put,03/29/2018,03/27/2018,7.5,0,0,0.01,0,0,1.2722,0,0,-0.0004,0,F180329P00007500
F,10.83,*,F180329C00008000,,call,03/29/2018,03/27/2018,8,2.99,2.81,2.86,0,155,0.5177,1,0,-0.15,0,F180329C00008000
F,10.83,*,F180329P00008000,,put,03/29/2018,03/27/2018,8,0,0,0.02,0,0,1.2722,0,0.0002,-0.0166,0.0001,F180329P00008000
F,10.83,*,F180329C00008500,,call,03/29/2018,03/27/2018,8.5,1.81,2.31,2.34,0,13,0.5177,1,0,-0.1593,0,F180329C00008500
F,10.83,*,F180329P00008500,,put,03/29/2018,03/27/2018,8.5,0,0,0.02,0,0,1.2722,-0.0007,0.003,-0.2805,0.0016,F180329P00008500
F,10.83,*,F180329C00009000,,call,03/29/2018,03/27/2018,9,1.84,1.82,1.84,2,36,0.5177,1,0,-0.1687,0,F180329C00009000
F,10.83,*,F180329P00009000,,put,03/29/2018,03/27/2018,9,0.05,0,0.02,0,5,1.2722,-0.0072,0.024,-2.2787,0.0131,F180329P00009000
