UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
UVXY,65.16,*,UVXY181214C00035000,,call,12/14/2018,12/10/2018,35,13.45,27.55,31.95,0,1,0.9856,0.999,0,6.1346,0,UVXY181214C00035000
UVXY,65.16,*,UVXY181214P00035000,,put,12/14/2018,12/10/2018,35,0.05,0,0.17,1,549,1.2496,0,0,-0.0002,0,UVXY181214P00035000
UVXY,65.16,*,UVXY181214C00036000,,call,12/14/2018,12/10/2018,36,0,26.4,31,0,0,0.9856,0.999,0,6.1081,0,UVXY181214C00036000
UVXY,65.16,*,UVXY181214P00036000,,put,12/14/2018,12/10/2018,36,0.03,0,0.12,0,14,1.2496,0,0,-0.0006,0,UVXY181214P00036000
UVXY,65.16,*,UVXY181214C00037000,,call,12/14/2018,12/10/2018,37,0,25.4,30,0,0,0.9856,0.999,0,6.0816,0,UVXY181214C00037000
UVXY,65.16,*,UVXY181214P00037000,,put,12/14/2018,12/10/2018,37,0.02,0,2.09,0,20,1.2496,0,0,-0.0018,0,UVXY181214P00037000
UVXY,65.16,*,UVXY181214C00038000,,call,12/14/2018,12/10/2018,38,10.07,24.4,29,0,2,0.9856,0.999,0,6.0551,0,UVXY181214C00038000
UVXY,65.16,*,UVXY181214P00038000,,put,12/14/2018,12/10/2018,38,0.06,0,2.09,0,57,1.2496,0,0,-0.005,0.0001,UVXY181214P00038000
UVXY,65.16,*,UVXY181214C00039000,,call,12/14/2018,12/10/2018,39,0,23.4,28,0,0,0.9856,0.999,0,6.0286,0,UVXY181214C00039000
UVXY,65.16,*,UVXY181214P00039000,,put,12/14/2018,12/10/2018,39,0.11,0,2.09,0,14,1.2496,0,0,-0.0131,0.0002,UVXY181214P00039000
UVXY,65.16,*,UVXY181214C00040000,,call,12/14/2018,12/10/2018,40,30,23.65,25.55,7,122,0.9856,0.999,0,6.002,0,UVXY181214C00040000
UVXY,65.16,*,UVXY181214P00040000,,put,12/14/2018,12/10/2018,40,0,0,0.03,40,742,1.2496,0,0,-0.0323,0.0005,UVXY181214P00040000
UVXY,65.16,*,UVXY181214C00040500,,call,12/14/2018,12/10/2018,40.5,0,21.9,26.5,0,0,0.9856,0.999,0,5.9886,0,UVXY181214C00040500
UVXY,65.16,*,UVXY181214P00040500,,put,12/14/2018,12/10/2018,40.5,0,0,2.09,0,0,1.2496,0,0,-0.0495,0.0007,UVXY181214P00040500
UVXY,65.16,*,UVXY181214C00041000,,call,12/14/2018,12/10/2018,41,0,21.4,26,0,0,0.9856,0.999,0,5.9751,0,UVXY181214C00041000
UVXY,65.16,*,UVXY181214P00041000,,put,12/14/2018,12/10/2018,41,0.04,0,0.09,0,337,1.2496,0,0,-0.0745,0.0011,UVXY181214P00041000
UVXY,65.16,*,UVXY181214C00041500,,call,12/14/2018,12/10/2018,41.5,0,20.9,25.5,0,0,0.9856,0.999,0,5.9613,0,UVXY181214C00041500
UVXY,65.16,*,UVXY181214P00041500,,put,12/14/2018,12/10/2018,41.5,0,0,0.58,0,0,1.2496,-0.0001,0,-0.1106,0.0016,UVXY181214P00041500
UVXY,65.16,*,UVXY181214C00042000,,call,12/14/2018,12/10/2018,42,6.1,20.35,25,0,2,0.9856,0.999,0,5.9471,0,UVXY181214C00042000
UVXY,65.16,*,UVXY181214P00042000,,put,12/14/2018,12/10/2018,42,0.03,0,0.57,0,46,1.2496,-0.0001,0,-0.1615,0.0024,UVXY181214P00042000
UVXY,65.16,*,UVXY181214C00042500,,call,12/14/2018,12/10/2018,42.5,0,19.9,24.5,0,0,0.9856,0.999,0,5.9321,0.0001,UVXY181214C00042500
UVXY,65.16,*,UVXY181214P00042500,,put,12/14/2018,12/10/2018,42.5,0.03,0,0.2,3,0,1.2496,-0.0001,0.0001,-0.2327,0.0034,UVXY181214P00042500
UVXY,65.16,*,UVXY181214C00043000,,call,12/14/2018,12/10/2018,43,6.11,19.65,23.95,0,16,0.9856,0.999,0,5.916,0.0001,UVXY181214C00043000
UVXY,65.16,*,UVXY181214P00043000,,put,12/14/2018,12/10/2018,43,0.04,0,0.57,2,344,1.2496,-0.0002,0.0001,-0.3305,0.0048,UVXY181214P00043000
UVXY,65.16,*,UVXY181214C00043500,,call,12/14/2018,12/10/2018,43.5,5.25,18.85,23.45,0,2,0.9856,0.999,0,5.898,0.0002,UVXY181214C00043500
UVXY,65.16,*,UVXY181214P00043500,,put,12/14/2018,12/10/2018,43.5,0.03,0,0.07,10,258,1.2496,-0.0003,0.0001,-0.4632,0.0067,UVXY181214P00043500
UVXY,65.16,*,UVXY181214C00044000,,call,12/14/2018,12/10/2018,44,15.1,18.3,22.95,0,4,0.9856,0.999,0,5.877,0.0004,UVXY181214C00044000
UVXY,65.16,*,UVXY181214P00044000,,put,12/14/2018,12/10/2018,44,0.01,0,0.57,11,333,1.2496,-0.0004,0.0002,-0.6408,0.0093,UVXY181214P00044000
UVXY,65.16,*,UVXY181214C00044500,,call,12/14/2018,12/10/2018,44.5,25,18.1,22.4,2,5,0.9856,0.999,0,5.8514,0.0006,UVXY181214C00044500
UVXY,65.16,*,UVXY181214P00044500,,put,12/14/2018,12/10/2018,44.5,0.25,0.01,0.27,0,6,1.2496,-0.0006,0.0003,-0.8753,0.0127,UVXY181214P00044500
UVXY,65.16,*,UVXY181214C00045000,,call,12/14/2018,12/10/2018,45,18.34,17.5,21.95,0,90,0.9856,0.999,0,5.8188,0.0009,UVXY181214C00045000
UVXY,65.16,*,UVXY181214P00045000,,put,12/14/2018,12/10/2018,45,0.02,0.01,0.57,85,317,1.2496,-0.0008,0.0004,-1.1809,0.0172,UVXY181214P00045000
UVXY,65.16,*,UVXY181214C00045500,,call,12/14/2018,12/10/2018,45.5,19,16.8,21.45,0,24,0.9856,0.999,0,5.7759,0.0015,UVXY181214C00045500
UVXY,65.16,*,UVXY181214P00045500,,put,12/14/2018,12/10/2018,45.5,0.05,0,0.59,0,206,1.2496,-0.0011,0.0005,-1.5744,0.0229,UVXY181214P00045500
UVXY,65.16,*,UVXY181214C00046000,,call,12/14/2018,12/10/2018,46,23.09,16.65,20.95,10,16,0.9856,0.9989,0.0001,5.7181,0.0023,UVXY181214C00046000
UVXY,65.16,*,UVXY181214P00046000,,put,12/14/2018,12/10/2018,46,0.04,0,0.27,12,188,1.2496,-0.0015,0.0006,-2.0749,0.0302,UVXY181214P00046000
UVXY,65.16,*,UVXY181214C00046500,,call,12/14/2018,12/10/2018,46.5,22.74,15.85,20.45,6,8,0.9856,0.9989,0.0001,5.639,0.0035,UVXY181214C00046500
UVXY,65.16,*,UVXY181214P00046500,,put,12/14/2018,12/10/2018,46.5,0.08,0,0.37,26,65,1.2496,-0.002,0.0008,-2.704,0.0394,UVXY181214P00046500
UVXY,65.16,*,UVXY181214C00047000,,call,12/14/2018,12/10/2018,47,18.07,15.5,19.9,0,43,0.9856,0.9988,0.0001,5.5305,0.0053,UVXY181214C00047000
UVXY,65.16,*,UVXY181214P00047000,,put,12/14/2018,12/10/2018,47,0.03,0,0.25,16,222,1.2496,-0.0026,0.001,-3.4857,0.0507,UVXY181214P00047000
UVXY,65.16,*,UVXY181214C00047500,,call,12/14/2018,12/10/2018,47.5,9,14.9,19.45,0,26,0.9856,0.9987,0.0002,5.3815,0.0078,UVXY181214C00047500
UVXY,65.16,*,UVXY181214P00047500,,put,12/14/2018,12/10/2018,47.5,0.12,0.01,0.59,0,255,1.2496,-0.0035,0.0013,-4.446,0.0647,UVXY181214P00047500
UVXY,65.16,*,UVXY181214C00048000,,call,12/14/2018,12/10/2018,48,17.85,14.5,18.95,0,84,0.9856,0.9985,0.0003,5.1785,0.0113,UVXY181214C00048000
UVXY,65.16,*,UVXY181214P00048000,,put,12/14/2018,12/10/2018,48,0.06,0,0.28,17,451,1.2496,-0.0045,0.0017,-5.613,0.0817,UVXY181214P00048000
UVXY,65.16,*,UVXY181214C00048500,,call,12/14/2018,12/10/2018,48.5,18.38,14,18.4,2,40,0.9856,0.9983,0.0004,4.9041,0.0161,UVXY181214C00048500
UVXY,65.16,*,UVXY181214P00048500,,put,12/14/2018,12/10/2018,48.5,0.05,0,0.14,11,63,1.2496,-0.0058,0.0021,-7.0159,0.1021,UVXY181214P00048500
UVXY,65.16,*,UVXY181214C00049000,,call,12/14/2018,12/10/2018,49,20.21,14.8,16.6,46,104,0.9856,0.9979,0.0006,4.5376,0.0226,UVXY181214C00049000
UVXY,65.16,*,UVXY181214P00049000,,put,12/14/2018,12/10/2018,49,0.05,0,0.3,1,129,1.2496,-0.0073,0.0026,-8.6849,0.1264,UVXY181214P00049000
UVXY,65.16,*,UVXY181214C00049500,,call,12/14/2018,12/10/2018,49.5,17.5,13.2,17.4,0,88,0.9856,0.9975,0.0008,4.0539,0.0313,UVXY181214C00049500
UVXY,65.16,*,UVXY181214P00049500,,put,12/14/2018,12/10/2018,49.5,0.07,0,0.6,11,41,1.2496,-0.0092,0.0032,-10.65,0.155,UVXY181214P00049500
UVXY,65.16,*,UVXY181214C00050000,,call,12/14/2018,12/10/2018,50,14.7,13.8,15.75,21,450,0.9856,0.9968,0.0011,3.4239,0.0427,UVXY181214C00050000
UVXY,65.16,*,UVXY181214P00050000,,put,12/14/2018,12/10/2018,50,0.06,0.05,0.15,401,905,1.2496,-0.0116,0.0039,-12.9406,0.1883,UVXY181214P00050000
UVXY,65.16,*,UVXY181214C00050500,,call,12/14/2018,12/10/2018,50.5,16,13.25,15.05,19,48,0.9856,0.996,0.0015,2.6146,0.0573,UVXY181214C00050500
UVXY,65.16,*,UVXY181214P00050500,,put,12/14/2018,12/10/2018,50.5,0.06,0.05,0.15,93,64,1.2496,-0.0143,0.0047,-15.5844,0.2267,UVXY181214P00050500
UVXY,65.16,*,UVXY181214C00051000,,call,12/14/2018,12/10/2018,51,14.58,11.5,15.95,2,56,0.9856,0.9949,0.002,1.589,0.076,UVXY181214C00051000
UVXY,65.16,*,UVXY181214P00051000,,put,12/14/2018,12/10/2018,51,0.08,0,0.15,68,153,1.2496,-0.0176,0.0056,-18.6065,0.2706,UVXY181214P00051000
UVXY,65.16,*,UVXY181214C00051500,,call,12/14/2018,12/10/2018,51.5,13.34,10.85,15.45,0,20,0.9856,0.9934,0.0026,0.3072,0.0993,UVXY181214C00051500
UVXY,65.16,*,UVXY181214P00051500,,put,12/14/2018,12/10/2018,51.5,0.1,0,0.4,202,30,1.2496,-0.0215,0.0066,-22.0281,0.3203,UVXY181214P00051500
UVXY,65.16,*,UVXY181214C00052000,,call,12/14/2018,12/10/2018,52,13.5,11.5,14.35,2,199,0.9856,0.9916,0.0034,-1.2729,0.1282,UVXY181214C00052000
UVXY,65.16,*,UVXY181214P00052000,,put,12/14/2018,12/10/2018,52,0.09,0.08,0.36,269,154,1.2496,-0.026,0.0078,-25.8659,0.3761,UVXY181214P00052000
UVXY,65.16,*,UVXY181214C00052500,,call,12/14/2018,12/10/2018,52.5,6.85,10.25,14.45,0,69,0.9856,0.9892,0.0043,-3.1943,0.1633,UVXY181214C00052500
UVXY,65.16,*,UVXY181214P00052500,,put,12/14/2018,12/10/2018,52.5,0.1,0.05,0.37,4,84,1.2496,-0.0312,0.009,-30.131,0.438,UVXY181214P00052500
