UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
FXI,42.67,*,FXI180810C00030000,,call,08/10/2018,08/08/2018,30,0,12.6,12.9,0,0,0.4035,1,0,-0.7017,0,FXI180810C00030000
FXI,42.67,*,FXI180810P00030000,,put,08/10/2018,08/08/2018,30,0,0,0.02,0,0,0.3915,0,0,0,0,FXI180810P00030000
FXI,42.67,*,FXI180810C00035000,,call,08/10/2018,08/08/2018,35,0,7.6,7.9,0,0,0.4035,1,0,-0.8186,0,FXI180810C00035000
FXI,42.67,*,FXI180810P00035000,,put,08/10/2018,08/08/2018,35,0,0,0.02,0,6,0.3915,0,0,0,0,FXI180810P00035000
FXI,42.67,*,FXI180810C00035500,,call,08/10/2018,08/08/2018,35.5,0,7.15,7.25,0,0,0.4035,1,0,-0.8303,0,FXI180810C00035500
FXI,42.67,*,FXI180810P00035500,,put,08/10/2018,08/08/2018,35.5,0,0,0.02,0,0,0.3915,0,0,0,0,FXI180810P00035500
FXI,42.67,*,FXI180810C00036000,,call,08/10/2018,08/08/2018,36,0,6.65,6.75,0,0,0.4035,1,0,-0.842,0,FXI180810C00036000
FXI,42.67,*,FXI180810P00036000,,put,08/10/2018,08/08/2018,36,0,0,0.02,0,1,0.3915,0,0,0,0,FXI180810P00036000
FXI,42.67,*,FXI180810C00036500,,call,08/10/2018,08/08/2018,36.5,0,6.15,6.25,0,0,0.4035,1,0,-0.8537,0,FXI180810C00036500
FXI,42.67,*,FXI180810P00036500,,put,08/10/2018,08/08/2018,36.5,0,0,0.02,0,0,0.3915,0,0,0,0,FXI180810P00036500
FXI,42.67,*,FXI180810C00037000,,call,08/10/2018,08/08/2018,37,0,5.65,5.75,0,0,0.4035,1,0,-0.8654,0,FXI180810C00037000
FXI,42.67,*,FXI180810P00037000,,put,08/10/2018,08/08/2018,37,0,0,0.02,0,0,0.3915,0,0,0,0,FXI180810P00037000
FXI,42.67,*,FXI180810C00037500,,call,08/10/2018,08/08/2018,37.5,0,5.15,5.25,0,0,0.4035,1,0,-0.8771,0,FXI180810C00037500
FXI,42.67,*,FXI180810P00037500,,put,08/10/2018,08/08/2018,37.5,0,0,0.02,0,0,0.3915,0,0,0,0,FXI180810P00037500
FXI,42.67,*,FXI180810C00038000,,call,08/10/2018,08/08/2018,38,3.95,4.65,4.75,0,16,0.4035,1,0,-0.8894,0,FXI180810C00038000
FXI,42.67,*,FXI180810P00038000,,put,08/10/2018,08/08/2018,38,0,0,0.02,0,14,0.3915,0,0,-0.0003,0,FXI180810P00038000
FXI,42.67,*,FXI180810C00038500,,call,08/10/2018,08/08/2018,38.5,3.47,4.15,4.25,0,2,0.4035,1,0,-0.9078,0.0001,FXI180810C00038500
FXI,42.67,*,FXI180810P00038500,,put,08/10/2018,08/08/2018,38.5,0.03,0,0.02,0,50,0.3915,0,0,-0.0041,0.0001,FXI180810P00038500
FXI,42.67,*,FXI180810C00039000,,call,08/10/2018,08/08/2018,39,3.9,3.5,3.85,0,1,0.4035,0.9999,0.0004,-0.9718,0.0011,FXI180810C00039000
FXI,42.67,*,FXI180810P00039000,,put,08/10/2018,08/08/2018,39,0.03,0,0.02,0,897,0.3915,-0.0001,0.0003,-0.0379,0.0007,FXI180810P00039000
FXI,42.67,*,FXI180810C00039500,,call,08/10/2018,08/08/2018,39.5,0,3.15,3.25,0,0,0.4035,0.9993,0.0024,-1.2838,0.0065,FXI180810C00039500
FXI,42.67,*,FXI180810P00039500,,put,08/10/2018,08/08/2018,39.5,0.01,0,0.02,0,152,0.3915,-0.0005,0.0018,-0.2555,0.0048,FXI180810P00039500
FXI,42.67,*,FXI180810C00040000,,call,08/10/2018,08/08/2018,40,1.92,2.63,2.74,0,1,0.4035,0.9962,0.011,-2.5609,0.0295,FXI180810C00040000
FXI,42.67,*,FXI180810P00040000,,put,08/10/2018,08/08/2018,40,0,0,0.02,0,257,0.3915,-0.003,0.0091,-1.2667,0.0237,FXI180810P00040000
FXI,42.67,*,FXI180810C00040500,,call,08/10/2018,08/08/2018,40.5,2.48,2.17,2.22,0,20,0.4035,0.9845,0.0375,-6.4937,0.1007,FXI180810C00040500
FXI,42.67,*,FXI180810P00040500,,put,08/10/2018,08/08/2018,40.5,0,0,0.02,0,867,0.3915,-0.0132,0.0335,-4.6643,0.0873,FXI180810P00040500
FXI,42.67,*,FXI180810C00041000,,call,08/10/2018,08/08/2018,41,2,1.68,1.72,0,163,0.4035,0.9508,0.0978,-15.4089,0.2625,FXI180810C00041000
FXI,42.67,*,FXI180810P00041000,,put,08/10/2018,08/08/2018,41,0.03,0.01,0.03,22,2169,0.3915,-0.0443,0.0927,-12.8933,0.2414,FXI180810P00041000
FXI,42.67,*,FXI180810C00041500,,call,08/10/2018,08/08/2018,41.5,1.02,1.2,1.23,49,197,0.353,0.9062,0.1839,-21.738,0.4318,FXI180810C00041500
FXI,42.67,*,FXI180810P00041500,,put,08/10/2018,08/08/2018,41.5,0.03,0.03,0.05,39,413,0.3511,-0.0926,0.1832,-20.4648,0.4278,FXI180810P00041500
FXI,42.67,*,FXI180810C00042000,,call,08/10/2018,08/08/2018,42,0.67,0.75,0.77,491,3079,0.3085,0.8059,0.3456,-30.7313,0.7092,FXI180810C00042000
FXI,42.67,*,FXI180810P00042000,,put,08/10/2018,08/08/2018,42,0.08,0.07,0.09,260,1355,0.2993,-0.1871,0.3482,-28.2103,0.6932,FXI180810P00042000
FXI,42.67,*,FXI180810C00042500,,call,08/10/2018,08/08/2018,42.5,0.39,0.37,0.39,933,3735,0.2774,0.5993,0.5403,-38.4372,0.9968,FXI180810C00042500
FXI,42.67,*,FXI180810P00042500,,put,08/10/2018,08/08/2018,42.5,0.2,0.2,0.21,385,3359,0.276,-0.4002,0.5429,-37.2414,0.9965,FXI180810P00042500
FXI,42.67,*,FXI180810C00043000,,call,08/10/2018,08/08/2018,43,0.16,0.13,0.17,1145,2679,0.2747,0.3261,0.5088,-35.2726,0.9295,FXI180810C00043000
FXI,42.67,*,FXI180810P00043000,,put,08/10/2018,08/08/2018,43,0.49,0.44,0.47,2561,3026,0.2515,-0.6892,0.5445,-30.6568,0.9109,FXI180810P00043000
FXI,42.67,*,FXI180810C00043500,,call,08/10/2018,08/08/2018,43.5,0.04,0.04,0.07,67,829,0.2934,0.1417,0.2966,-23.3822,0.5787,FXI180810C00043500
FXI,42.67,*,FXI180810P00043500,,put,08/10/2018,08/08/2018,43.5,0.87,0.83,0.87,2500,2505,0.2172,-0.9271,0.2473,-9.6764,0.3573,FXI180810P00043500
FXI,42.67,*,FXI180810C00044000,,call,08/10/2018,08/08/2018,44,0,0,0.02,0,2934,0.4035,0.107,0.1771,-26.3528,0.4752,FXI180810C00044000
FXI,42.67,*,FXI180810P00044000,,put,08/10/2018,08/08/2018,44,1.65,1.3,1.35,10,35,0.3199,-0.9422,0.1402,-12.0937,0.2984,FXI180810P00044000
FXI,42.67,*,FXI180810C00044500,,call,08/10/2018,08/08/2018,44.5,0,0,0.02,0,110,0.4035,0.044,0.0894,-13.2982,0.24,FXI180810C00044500
FXI,42.67,*,FXI180810P00044500,,put,08/10/2018,08/08/2018,44.5,1.19,1.77,1.87,0,0,0.3199,-0.9845,0.0471,-3.3661,0.1003,FXI180810P00044500
FXI,42.67,*,FXI180810C00045000,,call,08/10/2018,08/08/2018,45,0,0,0.02,0,635,0.4035,0.0152,0.0368,-5.4763,0.0989,FXI180810C00045000
FXI,42.67,*,FXI180810P00045000,,put,08/10/2018,08/08/2018,45,2.22,2.28,2.37,0,4,0.3199,-0.9969,0.0115,-0.0185,0.0244,FXI180810P00045000
FXI,42.67,*,FXI180810C00045500,,call,08/10/2018,08/08/2018,45.5,0,0,0.02,0,269,0.4035,0.0044,0.0125,-1.8529,0.0335,FXI180810C00045500
FXI,42.67,*,FXI180810P00045500,,put,08/10/2018,08/08/2018,45.5,1.98,2.76,2.85,0,2,0.3199,-0.9995,0.002,0.8738,0.0043,FXI180810P00045500
FXI,42.67,*,FXI180810C00046000,,call,08/10/2018,08/08/2018,46,0,0,0.02,0,32,0.4035,0.0011,0.0035,-0.5184,0.0094,FXI180810C00046000
FXI,42.67,*,FXI180810P00046000,,put,08/10/2018,08/08/2018,46,3.8,3.25,3.55,0,0,0.3199,-0.9999,0.0003,1.0509,0.0006,FXI180810P00046000
FXI,42.67,*,FXI180810C00046500,,call,08/10/2018,08/08/2018,46.5,0,0,0.02,0,0,0.4035,0.0002,0.0008,-0.1207,0.0022,FXI180810C00046500
FXI,42.67,*,FXI180810P00046500,,put,08/10/2018,08/08/2018,46.5,0,3.75,3.85,0,0,0.3199,-1,0,1.0851,0.0001,FXI180810P00046500
FXI,42.67,*,FXI180810C00047000,,call,08/10/2018,08/08/2018,47,0,0,0.02,0,17,0.4035,0,0.0002,-0.0235,0.0004,FXI180810C00047000
FXI,42.67,*,FXI180810P00047000,,put,08/10/2018,08/08/2018,47,0,4.25,4.4,0,0,0.3199,-1,0,1.0991,0,FXI180810P00047000
FXI,42.67,*,FXI180810C00047500,,call,08/10/2018,08/08/2018,47.5,0,0,0.02,0,0,0.4035,0,0,-0.0039,0.0001,FXI180810C00047500
FXI,42.67,*,FXI180810P00047500,,put,08/10/2018,08/08/2018,47.5,0,4.75,4.85,0,0,0.3199,-1,0,1.111,0,FXI180810P00047500
FXI,42.67,*,FXI180810C00048000,,call,08/10/2018,08/08/2018,48,0.01,0,0.02,0,624,0.4035,0,0,-0.0005,0,FXI180810C00048000
FXI,42.67,*,FXI180810P00048000,,put,08/10/2018,08/08/2018,48,0,5.25,5.4,0,0,0.3199,-1,0,1.1227,0,FXI180810P00048000
FXI,42.67,*,FXI180810C00048500,,call,08/10/2018,08/08/2018,48.5,0,0,0.02,0,1,0.4035,0,0,-0.0001,0,FXI180810C00048500
FXI,42.67,*,FXI180810P00048500,,put,08/10/2018,08/08/2018,48.5,0,5.75,5.9,0,0,0.3199,-1,0,1.1344,0,FXI180810P00048500
FXI,42.67,*,FXI180810C00049000,,call,08/10/2018,08/08/2018,49,0,0,0.02,0,3,0.4035,0,0,0,0,FXI180810C00049000
FXI,42.67,*,FXI180810P00049000,,put,08/10/2018,08/08/2018,49,0,6.25,6.5,0,0,0.3199,-1,0,1.1461,0,FXI180810P00049000
FXI,42.67,*,FXI180810C00050000,,call,08/10/2018,08/08/2018,50,0,0,0.02,0,0,0.4035,0,0,0,0,FXI180810C00050000
FXI,42.67,*,FXI180810P00050000,,put,08/10/2018,08/08/2018,50,0,7.25,7.35,0,0,0.3199,-1,0,1.1695,0,FXI180810P00050000
FXI,42.67,*,FXI180810C00050500,,call,08/10/2018,08/08/2018,50.5,0,0,0.02,0,0,0.4035,0,0,0,0,FXI180810C00050500
FXI,42.67,*,FXI180810P00050500,,put,08/10/2018,08/08/2018,50.5,0,7.65,8.1,0,0,0.3199,-1,0,1.1811,0,FXI180810P00050500
FXI,42.67,*,FXI180810C00051000,,call,08/10/2018,08/08/2018,51,0,0,0.02,0,0,0.4035,0,0,0,0,FXI180810C00051000
FXI,42.67,*,FXI180810P00051000,,put,08/10/2018,08/08/2018,51,0,8.1,8.6,0,0,0.3199,-1,0,1.1928,0,FXI180810P00051000
FXI,42.67,*,FXI180810C00055000,,call,08/10/2018,08/08/2018,55,0,0,0.02,0,0,0.4035,0,0,0,0,FXI180810C00055000
FXI,42.67,*,FXI180810P00055000,,put,08/10/2018,08/08/2018,55,0,12.25,13.05,0,0,0.3199,-1,0,1.2864,0,FXI180810P00055000
FXI,42.67,*,FXI180810C00060000,,call,08/10/2018,08/08/2018,60,0,0,0.01,1,0,0.4035,0,0,0,0,FXI180810C00060000
FXI,42.67,*,FXI180810P00060000,,put,08/10/2018,08/08/2018,60,0,17.25,18.15,0,0,0.3199,-1,0,1.4033,0,FXI180810P00060000
FXI,42.67,*,FXI180817C00018000,,call,08/17/2018,08/08/2018,18,0,24.65,24.9,0,0,0.2875,1,0,-0.4208,0,FXI180817C00018000
FXI,42.67,*,FXI180817P00018000,,put,08/17/2018,08/08/2018,18,0,0,0.02,0,0,0.3228,0,0,0,0,FXI180817P00018000
FXI,42.67,*,FXI180817C00019000,,call,08/17/2018,08/08/2018,19,0,23.65,24.6,0,0,0.2875,1,0,-0.4442,0,FXI180817C00019000
FXI,42.67,*,FXI180817P00019000,,put,08/17/2018,08/08/2018,19,0,0,0.02,0,0,0.3228,0,0,0,0,FXI180817P00019000
FXI,42.67,*,FXI180817C00020000,,call,08/17/2018,08/08/2018,20,22.95,22.65,22.75,0,20,0.2875,1,0,-0.4676,0,FXI180817C00020000
FXI,42.67,*,FXI180817P00020000,,put,08/17/2018,08/08/2018,20,0,0,0.02,0,0,0.3228,0,0,0,0,FXI180817P00020000
