UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
VIX,14.01,*,VIX181010C00010000,,call,10/10/2018,10/04/2018,10,4.8,4.4,5.4,78,293,4.1127,0.8232,0.0373,-61.9988,0.4394,VIX181010C00010000
VIX,14.01,*,VIX181010P00010000,,put,10/10/2018,10/04/2018,10,0.04,0,0.05,30,72,1.0295,-0.0028,0.0049,-0.5061,0.0144,VIX181010P00010000
VIX,14.01,*,VIX181010C00010500,,call,10/10/2018,10/04/2018,10.5,4.51,3.9,4.9,6,6,3.7448,0.8063,0.0433,-59.7593,0.4651,VIX181010C00010500
VIX,14.01,*,VIX181010P00010500,,put,10/10/2018,10/04/2018,10.5,0,0,0.05,0,0,1.0295,-0.0086,0.0134,-1.3904,0.0396,VIX181010P00010500
VIX,14.01,*,VIX181010C00011000,,call,10/10/2018,10/04/2018,11,4.35,3.4,4.4,124,37,3.3898,0.787,0.0506,-57.2565,0.4922,VIX181010C00011000
VIX,14.01,*,VIX181010P00011000,,put,10/10/2018,10/04/2018,11,0.05,0,0.05,0,1,1.0295,-0.0223,0.0304,-3.1583,0.0899,VIX181010P00011000
VIX,14.01,*,VIX181010C00011500,,call,10/10/2018,10/04/2018,11.5,3.5,2.9,3.9,134,40,3.0441,0.7647,0.0597,-54.4229,0.5208,VIX181010C00011500
VIX,14.01,*,VIX181010P00011500,,put,10/10/2018,10/04/2018,11.5,0.01,0,0.05,1,183,1.0295,-0.0493,0.0585,-6.0698,0.1728,VIX181010P00011500
VIX,14.01,*,VIX181010C00012000,,call,10/10/2018,10/04/2018,12,2.85,2.4,3,173,367,2.3532,0.7542,0.079,-43.1268,0.5333,VIX181010C00012000
VIX,14.01,*,VIX181010P00012000,,put,10/10/2018,10/04/2018,12,0.05,0,0.1,190,198,1.0096,-0.0913,0.096,-9.5707,0.278,VIX181010P00012000
VIX,14.01,*,VIX181010C00012500,,call,10/10/2018,10/04/2018,12.5,2.5,1.95,2.95,196,1623,2.4604,0.7031,0.0831,-49.5154,0.5861,VIX181010C00012500
VIX,14.01,*,VIX181010P00012500,,put,10/10/2018,10/04/2018,12.5,0.15,0.05,0.15,3055,138,0.8618,-0.125,0.1411,-10.24,0.3487,VIX181010P00012500
VIX,14.01,*,VIX181010C00013000,,call,10/10/2018,10/04/2018,13,2,2,2.15,266,735,2.3341,0.6582,0.0929,-49.8305,0.6218,VIX181010C00013000
VIX,14.01,*,VIX181010P00013000,,put,10/10/2018,10/04/2018,13,0.25,0.2,0.3,1914,49,0.9695,-0.242,0.1902,-17.4581,0.5288,VIX181010P00013000
VIX,14.01,*,VIX181010C00013500,,call,10/10/2018,10/04/2018,13.5,2,1.3,2.1,51,91,2.1589,0.6079,0.1051,-48.2339,0.6507,VIX181010C00013500
VIX,14.01,*,VIX181010P00013500,,put,10/10/2018,10/04/2018,13.5,0.25,0.3,0.4,151,38,0.8606,-0.3403,0.2515,-18.1586,0.6207,VIX181010P00013500
VIX,14.01,*,VIX181010C00014000,,call,10/10/2018,10/04/2018,14,1.4,1.05,1.4,585,252,1.8068,0.5454,0.1295,-41.651,0.6712,VIX181010C00014000
VIX,14.01,*,VIX181010P00014000,,put,10/10/2018,10/04/2018,14,0.6,0.5,0.75,1159,76,0.937,-0.4737,0.2509,-21.4446,0.6741,VIX181010P00014000
VIX,14.01,*,VIX181010C00014500,,call,10/10/2018,10/04/2018,14.5,1.15,0.85,1.5,122,1513,2.0481,0.4945,0.115,-47.4804,0.6756,VIX181010C00014500
VIX,14.01,*,VIX181010P00014500,,put,10/10/2018,10/04/2018,14.5,0.8,0.7,1.05,417,4,0.8712,-0.6066,0.2607,-19.1973,0.6513,VIX181010P00014500
VIX,14.01,*,VIX181010C00015000,,call,10/10/2018,10/04/2018,15,0.9,0.8,1,796,373,1.9135,0.4293,0.1212,-43.6623,0.665,VIX181010C00015000
VIX,14.01,*,VIX181010P00015000,,put,10/10/2018,10/04/2018,15,1.2,1,1.35,297,401,0.7203,-0.7694,0.2493,-12.4147,0.515,VIX181010P00015000
VIX,14.01,*,VIX181010C00016000,,call,10/10/2018,10/04/2018,16,0.7,0.6,0.8,520,297,2.061,0.3419,0.1052,-43.9535,0.6219,VIX181010C00016000
VIX,14.01,*,VIX181010P00016000,,put,10/10/2018,10/04/2018,16,1.85,1.45,2.15,53,3,0.8687,-0.8867,0.1306,-9.3292,0.3253,VIX181010P00016000
VIX,14.01,*,VIX181010C00017000,,call,10/10/2018,10/04/2018,17,0.54,0.35,0.7,479,120,2.1284,0.267,0.0912,-40.6298,0.5568,VIX181010C00017000
VIX,14.01,*,VIX181010P00017000,,put,10/10/2018,10/04/2018,17,2.7,2.25,3,5,6,0.8687,-0.963,0.055,-3.6851,0.137,VIX181010P00017000
VIX,14.01,*,VIX181010C00018000,,call,10/10/2018,10/04/2018,18,0.35,0.25,0.45,97,148,2.1042,0.1958,0.0776,-33.7599,0.4681,VIX181010C00018000
VIX,14.01,*,VIX181010P00018000,,put,10/10/2018,10/04/2018,18,3.3,3.1,4,5,10,0.8687,-0.9901,0.0179,-0.9085,0.0447,VIX181010P00018000
VIX,14.01,*,VIX181010C00019000,,call,10/10/2018,10/04/2018,19,0.4,0.2,0.4,69,325,2.2548,0.1635,0.0646,-32.2882,0.4179,VIX181010C00019000
VIX,14.01,*,VIX181010P00019000,,put,10/10/2018,10/04/2018,19,4.49,4,4.9,1,2,0.8687,-0.9978,0.0047,0.0952,0.0118,VIX181010P00019000
VIX,14.01,*,VIX181010C00020000,,call,10/10/2018,10/04/2018,20,0.24,0.25,0.3,826,367,2.4475,0.1459,0.0552,-32.5068,0.3876,VIX181010C00020000
VIX,14.01,*,VIX181010P00020000,,put,10/10/2018,10/04/2018,20,5.5,4.9,5.8,3,5,0.8687,-0.9996,0.001,0.3921,0.0026,VIX181010P00020000
VIX,14.01,*,VIX181010C00021000,,call,10/10/2018,10/04/2018,21,0.2,0.1,0.4,116,355,2.5341,0.1216,0.047,-29.6853,0.3419,VIX181010C00021000
VIX,14.01,*,VIX181010P00021000,,put,10/10/2018,10/04/2018,21,0,5.8,6.8,0,0,0.8687,-0.9999,0.0002,0.4784,0.0005,VIX181010P00021000
VIX,14.01,*,VIX181010C00022000,,call,10/10/2018,10/04/2018,22,0.22,0.05,0.35,71,61,2.5316,0.0933,0.0389,-24.5008,0.2825,VIX181010C00022000
VIX,14.01,*,VIX181010P00022000,,put,10/10/2018,10/04/2018,22,0,6.8,7.8,0,0,0.8687,-1,0,0.5142,0.0001,VIX181010P00022000
VIX,14.01,*,VIX181010C00023000,,call,10/10/2018,10/04/2018,23,0.19,0.1,0.3,37,56,2.5316,0.0714,0.0318,-20.0109,0.2308,VIX181010C00023000
VIX,14.01,*,VIX181010P00023000,,put,10/10/2018,10/04/2018,23,7.77,7.7,8.8,0,2,0.8687,-1,0,0.5398,0,VIX181010P00023000
VIX,14.01,*,VIX181010C00024000,,call,10/10/2018,10/04/2018,24,0.1,0.05,0.3,201,26,2.5316,0.0543,0.0257,-16.1625,0.1864,VIX181010C00024000
VIX,14.01,*,VIX181010P00024000,,put,10/10/2018,10/04/2018,24,0,8.7,9.7,0,0,0.8687,-1,0,0.5636,0,VIX181010P00024000
VIX,14.01,*,VIX181010C00025000,,call,10/10/2018,10/04/2018,25,0.15,0.05,0.15,284,387,2.5316,0.0411,0.0205,-12.9315,0.1491,VIX181010C00025000
VIX,14.01,*,VIX181010P00025000,,put,10/10/2018,10/04/2018,25,11.9,9.7,10.7,0,6,0.8687,-1,0,0.5871,0,VIX181010P00025000
VIX,14.01,*,VIX181010C00026000,,call,10/10/2018,10/04/2018,26,0.1,0,0.25,20,4030,2.5316,0.031,0.0163,-10.2639,0.1184,VIX181010C00026000
VIX,14.01,*,VIX181010P00026000,,put,10/10/2018,10/04/2018,26,11.8,10.7,11.7,1,5,0.8687,-1,0,0.6106,0,VIX181010P00026000
VIX,14.01,*,VIX181010C00027000,,call,10/10/2018,10/04/2018,27,0.1,0,0.25,19,2000,2.5316,0.0233,0.0129,-8.0915,0.0933,VIX181010C00027000
VIX,14.01,*,VIX181010P00027000,,put,10/10/2018,10/04/2018,27,0,11.7,12.7,0,0,0.8687,-1,0,0.6341,0,VIX181010P00027000
VIX,14.01,*,VIX181010C00028000,,call,10/10/2018,10/04/2018,28,0.05,0.05,0.1,21,10,2.5316,0.0175,0.0101,-6.3424,0.0732,VIX181010C00028000
VIX,14.01,*,VIX181010P00028000,,put,10/10/2018,10/04/2018,28,0,12.7,13.7,0,0,0.8687,-1,0,0.6576,0,VIX181010P00028000
