UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
FXI,40.75,*,FXI180914C00025000,,call,09/14/2018,09/12/2018,25,0,15.65,16,0,0,0.3868,1,0,-0.5808,0,FXI180914C00025000
FXI,40.75,*,FXI180914P00025000,,put,09/14/2018,09/12/2018,25,0,0,0.02,0,0,0.452,0,0,0,0,FXI180914P00025000
FXI,40.75,*,FXI180914C00030000,,call,09/14/2018,09/12/2018,30,0,10.6,11.6,0,0,0.3868,1,0,-0.6969,0,FXI180914C00030000
FXI,40.75,*,FXI180914P00030000,,put,09/14/2018,09/12/2018,30,0,0,0.02,0,0,0.452,0,0,0,0,FXI180914P00030000
FXI,40.75,*,FXI180914C00035000,,call,09/14/2018,09/12/2018,35,0,5.7,5.85,0,0,0.3868,1,0,-0.8131,0,FXI180914C00035000
FXI,40.75,*,FXI180914P00035000,,put,09/14/2018,09/12/2018,35,0.01,0,0.02,0,1216,0.452,0,0,0,0,FXI180914P00035000
FXI,40.75,*,FXI180914C00035500,,call,09/14/2018,09/12/2018,35.5,5.85,5.2,5.5,0,15,0.3868,1,0,-0.8247,0,FXI180914C00035500
FXI,40.75,*,FXI180914P00035500,,put,09/14/2018,09/12/2018,35.5,0.04,0,0.02,0,4,0.452,0,0,-0.0002,0,FXI180914P00035500
FXI,40.75,*,FXI180914C00036000,,call,09/14/2018,09/12/2018,36,0,4.7,4.8,0,0,0.3868,1,0,-0.8364,0,FXI180914C00036000
FXI,40.75,*,FXI180914P00036000,,put,09/14/2018,09/12/2018,36,0,0,0.03,0,0,0.452,0,0,-0.0019,0,FXI180914P00036000
FXI,40.75,*,FXI180914C00036500,,call,09/14/2018,09/12/2018,36.5,0,4.2,4.3,0,0,0.3868,1,0,-0.8487,0,FXI180914C00036500
FXI,40.75,*,FXI180914P00036500,,put,09/14/2018,09/12/2018,36.5,0.04,0,0.02,0,20,0.452,0,0.0001,-0.0167,0.0003,FXI180914P00036500
FXI,40.75,*,FXI180914C00037000,,call,09/14/2018,09/12/2018,37,0,3.7,3.8,0,0,0.3868,1,0.0001,-0.8692,0.0002,FXI180914C00037000
FXI,40.75,*,FXI180914P00037000,,put,09/14/2018,09/12/2018,37,0.01,0,0.02,3,476,0.452,-0.0002,0.0007,-0.1111,0.0018,FXI180914P00037000
FXI,40.75,*,FXI180914C00037500,,call,09/14/2018,09/12/2018,37.5,0,2.52,3.3,0,0,0.3868,0.9998,0.0007,-0.9597,0.0017,FXI180914C00037500
FXI,40.75,*,FXI180914P00037500,,put,09/14/2018,09/12/2018,37.5,0.02,0,0.02,0,244,0.452,-0.0011,0.0033,-0.5634,0.0091,FXI180914P00037500
FXI,40.75,*,FXI180914C00038000,,call,09/14/2018,09/12/2018,38,0,2.41,2.79,0,0,0.3868,0.9987,0.0046,-1.4525,0.0108,FXI180914C00038000
FXI,40.75,*,FXI180914P00038000,,put,09/14/2018,09/12/2018,38,0.01,0,0.02,4,200,0.452,-0.005,0.013,-2.207,0.0358,FXI180914P00038000
FXI,40.75,*,FXI180914C00038500,,call,09/14/2018,09/12/2018,38.5,0,2.15,2.38,0,0,0.3868,0.9928,0.0211,-3.507,0.0495,FXI180914C00038500
FXI,40.75,*,FXI180914P00038500,,put,09/14/2018,09/12/2018,38.5,0.01,0,0.02,0,173,0.452,-0.018,0.0399,-6.7436,0.1093,FXI180914P00038500
FXI,40.75,*,FXI180914C00039000,,call,09/14/2018,09/12/2018,39,1.77,1.73,1.86,108,102,0.3868,0.9708,0.0698,-9.5502,0.1638,FXI180914C00039000
FXI,40.75,*,FXI180914P00039000,,put,09/14/2018,09/12/2018,39,0.02,0.02,0.03,304,6371,0.452,-0.0522,0.0959,-16.2231,0.263,FXI180914P00039000
FXI,40.75,*,FXI180914C00039500,,call,09/14/2018,09/12/2018,39.5,0.71,1.24,1.39,144,130,0.3868,0.9112,0.1688,-21.8028,0.3961,FXI180914C00039500
FXI,40.75,*,FXI180914P00039500,,put,09/14/2018,09/12/2018,39.5,0.06,0.06,0.07,498,1792,0.4439,-0.1194,0.1824,-29.7208,0.491,FXI180914P00039500
FXI,40.75,*,FXI180914C00040000,,call,09/14/2018,09/12/2018,40,0.85,0.82,0.92,1149,866,0.3868,0.791,0.3017,-38.2025,0.7078,FXI180914C00040000
FXI,40.75,*,FXI180914P00040000,,put,09/14/2018,09/12/2018,40,0.1,0.1,0.15,221,1371,0.4016,-0.2174,0.2973,-39.6059,0.7243,FXI180914P00040000
FXI,40.75,*,FXI180914C00040500,,call,09/14/2018,09/12/2018,40.5,0.51,0.48,0.53,7085,2791,0.3719,0.6136,0.4178,-48.5426,0.9424,FXI180914C00040500
FXI,40.75,*,FXI180914P00040500,,put,09/14/2018,09/12/2018,40.5,0.23,0.23,0.28,2283,3016,0.3756,-0.3874,0.414,-48.1146,0.9431,FXI180914P00040500
FXI,40.75,*,FXI180914C00041000,,call,09/14/2018,09/12/2018,41,0.23,0.22,0.26,5459,3506,0.3546,0.3933,0.4404,-46.3406,0.9472,FXI180914C00041000
FXI,40.75,*,FXI180914P00041000,,put,09/14/2018,09/12/2018,41,0.48,0.44,0.5,767,2272,0.3371,-0.6125,0.4613,-42.9305,0.9432,FXI180914P00041000
FXI,40.75,*,FXI180914C00041500,,call,09/14/2018,09/12/2018,41.5,0.09,0.08,0.1,3270,1965,0.3435,0.1938,0.3247,-31.9881,0.6765,FXI180914C00041500
FXI,40.75,*,FXI180914P00041500,,put,09/14/2018,09/12/2018,41.5,0.83,0.8,0.89,45,1276,0.3516,-0.8006,0.3228,-32.3509,0.6884,FXI180914P00041500
FXI,40.75,*,FXI180914C00042000,,call,09/14/2018,09/12/2018,42,0.05,0.02,0.04,814,1384,0.3469,0.0769,0.1688,-16.9379,0.3552,FXI180914C00042000
FXI,40.75,*,FXI180914P00042000,,put,09/14/2018,09/12/2018,42,1.2,1.24,1.35,35,3123,0.3516,-0.9203,0.1712,-16.6685,0.3651,FXI180914P00042000
FXI,40.75,*,FXI180914C00042500,,call,09/14/2018,09/12/2018,42.5,0.01,0,0.03,2,1707,0.3868,0.0373,0.0854,-10.6424,0.2004,FXI180914C00042500
FXI,40.75,*,FXI180914P00042500,,put,09/14/2018,09/12/2018,42.5,2,1.71,1.81,12,215,0.3516,-0.9752,0.067,-5.9079,0.1428,FXI180914P00042500
FXI,40.75,*,FXI180914C00043000,,call,09/14/2018,09/12/2018,43,0.01,0,0.01,1,1016,0.3868,0.0112,0.0309,-3.8457,0.0724,FXI180914C00043000
FXI,40.75,*,FXI180914P00043000,,put,09/14/2018,09/12/2018,43,2.13,2.2,2.3,19,318,0.3516,-0.994,0.0195,-1.0104,0.0416,FXI180914P00043000
FXI,40.75,*,FXI180914C00043500,,call,09/14/2018,09/12/2018,43.5,0.02,0,0.02,18,1328,0.3868,0.0027,0.0088,-1.0997,0.0207,FXI180914C00043500
FXI,40.75,*,FXI180914P00043500,,put,09/14/2018,09/12/2018,43.5,1.56,2.68,2.8,0,11,0.3516,-0.9989,0.0043,0.5695,0.0091,FXI180914P00043500
FXI,40.75,*,FXI180914C00044000,,call,09/14/2018,09/12/2018,44,0.01,0,0.01,10,3180,0.3868,0.0005,0.002,-0.2509,0.0047,FXI180914C00044000
FXI,40.75,*,FXI180914P00044000,,put,09/14/2018,09/12/2018,44,1.88,3.2,3.35,0,0,0.3516,-0.9998,0.0007,0.9485,0.0015,FXI180914P00044000
FXI,40.75,*,FXI180914C00044500,,call,09/14/2018,09/12/2018,44.5,0,0,0.02,0,247,0.3868,0.0001,0.0004,-0.046,0.0009,FXI180914C00044500
FXI,40.75,*,FXI180914P00044500,,put,09/14/2018,09/12/2018,44.5,1.31,3.7,3.85,0,490,0.3516,-1,0.0001,1.0243,0.0002,FXI180914P00044500
FXI,40.75,*,FXI180914C00045000,,call,09/14/2018,09/12/2018,45,0.02,0,0.02,0,157,0.3868,0,0.0001,-0.0068,0.0001,FXI180914C00045000
FXI,40.75,*,FXI180914P00045000,,put,09/14/2018,09/12/2018,45,0,4.15,4.35,0,0,0.3516,-1,0,1.0445,0,FXI180914P00045000
FXI,40.75,*,FXI180914C00045500,,call,09/14/2018,09/12/2018,45.5,0.01,0,0.01,0,40,0.3868,0,0,-0.0008,0,FXI180914C00045500
FXI,40.75,*,FXI180914P00045500,,put,09/14/2018,09/12/2018,45.5,0,4.7,5,0,0,0.3516,-1,0,1.0569,0,FXI180914P00045500
FXI,40.75,*,FXI180914C00046000,,call,09/14/2018,09/12/2018,46,0.01,0,0.02,0,2,0.3868,0,0,-0.0001,0,FXI180914C00046000
FXI,40.75,*,FXI180914P00046000,,put,09/14/2018,09/12/2018,46,0,5.15,5.35,0,0,0.3516,-1,0,1.0686,0,FXI180914P00046000
FXI,40.75,*,FXI180914C00046500,,call,09/14/2018,09/12/2018,46.5,0,0,0.02,0,0,0.3868,0,0,0,0,FXI180914C00046500
FXI,40.75,*,FXI180914P00046500,,put,09/14/2018,09/12/2018,46.5,0,4.65,6.05,0,0,0.3516,-1,0,1.0802,0,FXI180914P00046500
FXI,40.75,*,FXI180914C00047000,,call,09/14/2018,09/12/2018,47,0.01,0,0.02,0,19,0.3868,0,0,0,0,FXI180914C00047000
FXI,40.75,*,FXI180914P00047000,,put,09/14/2018,09/12/2018,47,0,6.2,6.35,0,0,0.3516,-1,0,1.0919,0,FXI180914P00047000
