UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
XLF,27.95,*,XLF180803C00019500,,call,08/03/2018,07/31/2018,19.5,0,7.85,9.05,0,0,0.4613,1,0,-0.4577,0,XLF180803C00019500
XLF,27.95,*,XLF180803P00019500,,put,08/03/2018,07/31/2018,19.5,0,0,0.01,3,0,0.3026,0,0,0,0,XLF180803P00019500
XLF,27.95,*,XLF180803C00020500,,call,08/03/2018,07/31/2018,20.5,0,5.4,9.55,0,0,0.4613,1,0,-0.4812,0,XLF180803C00020500
XLF,27.95,*,XLF180803P00020500,,put,08/03/2018,07/31/2018,20.5,0,0,0.02,0,0,0.3026,0,0,0,0,XLF180803P00020500
XLF,27.95,*,XLF180803C00021000,,call,08/03/2018,07/31/2018,21,6.3,6.6,7.55,0,0,0.4613,1,0,-0.4929,0,XLF180803C00021000
XLF,27.95,*,XLF180803P00021000,,put,08/03/2018,07/31/2018,21,0,0,0.02,0,0,0.3026,0,0,0,0,XLF180803P00021000
XLF,27.95,*,XLF180803C00021500,,call,08/03/2018,07/31/2018,21.5,0,5.2,7.05,0,0,0.4613,1,0,-0.5047,0,XLF180803C00021500
XLF,27.95,*,XLF180803P00021500,,put,08/03/2018,07/31/2018,21.5,0,0,0.02,0,0,0.3026,0,0,0,0,XLF180803P00021500
XLF,27.95,*,XLF180803C00022000,,call,08/03/2018,07/31/2018,22,5.47,5.8,6.55,0,3,0.4613,1,0,-0.5164,0,XLF180803C00022000
XLF,27.95,*,XLF180803P00022000,,put,08/03/2018,07/31/2018,22,0,0,0.02,0,0,0.3026,0,0,0,0,XLF180803P00022000
XLF,27.95,*,XLF180803C00022500,,call,08/03/2018,07/31/2018,22.5,0,4.2,6.05,0,0,0.4613,1,0,-0.5281,0,XLF180803C00022500
XLF,27.95,*,XLF180803P00022500,,put,08/03/2018,07/31/2018,22.5,0,0,0.05,0,0,0.3026,0,0,0,0,XLF180803P00022500
XLF,27.95,*,XLF180803C00023000,,call,08/03/2018,07/31/2018,23,5.25,4.95,5.05,0,1,0.4613,1,0,-0.5399,0,XLF180803C00023000
XLF,27.95,*,XLF180803P00023000,,put,08/03/2018,07/31/2018,23,0,0,0.02,0,0,0.3026,0,0,0,0,XLF180803P00023000
XLF,27.95,*,XLF180803C00023500,,call,08/03/2018,07/31/2018,23.5,3.55,4.4,4.75,0,30,0.4613,1,0,-0.5521,0,XLF180803C00023500
XLF,27.95,*,XLF180803P00023500,,put,08/03/2018,07/31/2018,23.5,0,0,0.02,0,0,0.3026,0,0,0,0,XLF180803P00023500
XLF,27.95,*,XLF180803C00024000,,call,08/03/2018,07/31/2018,24,4.15,3.95,4.05,0,29,0.4613,1,0.0001,-0.5691,0.0002,XLF180803C00024000
XLF,27.95,*,XLF180803P00024000,,put,08/03/2018,07/31/2018,24,0,0,0.02,0,8,0.3026,0,0,0,0,XLF180803P00024000
XLF,27.95,*,XLF180803C00024500,,call,08/03/2018,07/31/2018,24.5,0,3.4,3.55,0,0,0.4613,0.9998,0.0006,-0.6253,0.0014,XLF180803C00024500
XLF,27.95,*,XLF180803P00024500,,put,08/03/2018,07/31/2018,24.5,0,0,0.02,0,104,0.3026,0,0,0,0,XLF180803P00024500
XLF,27.95,*,XLF180803C00025000,,call,08/03/2018,07/31/2018,25,3.05,2.91,3.15,0,102,0.4613,0.9988,0.0037,-0.8963,0.0086,XLF180803C00025000
XLF,27.95,*,XLF180803P00025000,,put,08/03/2018,07/31/2018,25,0.01,0,0.01,40,6048,0.3026,0,0,-0.0005,0,XLF180803P00025000
