UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
UVXY,65.93,*,UVXY181214C00035000,,call,12/14/2018,12/14/2018,35,29.48,28.75,32.95,1,1,0.3,1,0,0,0,UVXY181214C00035000
UVXY,65.93,*,UVXY181214P00035000,,put,12/14/2018,12/14/2018,35,0.05,0,0.01,0,550,0.3,0,0,0,0,UVXY181214P00035000
UVXY,65.93,*,UVXY181214C00036000,,call,12/14/2018,12/14/2018,36,0,27.8,32.2,0,0,0.3,1,0,0,0,UVXY181214C00036000
UVXY,65.93,*,UVXY181214P00036000,,put,12/14/2018,12/14/2018,36,0.03,0,0.51,0,14,0.3,0,0,0,0,UVXY181214P00036000
UVXY,65.93,*,UVXY181214C00037000,,call,12/14/2018,12/14/2018,37,0,26.7,31.2,0,0,0.3,1,0,0,0,UVXY181214C00037000
UVXY,65.93,*,UVXY181214P00037000,,put,12/14/2018,12/14/2018,37,0.02,0,0.63,0,20,0.3,0,0,0,0,UVXY181214P00037000
UVXY,65.93,*,UVXY181214C00038000,,call,12/14/2018,12/14/2018,38,10.07,25.5,30,0,2,0.3,1,0,0,0,UVXY181214C00038000
UVXY,65.93,*,UVXY181214P00038000,,put,12/14/2018,12/14/2018,38,0.06,0,0.63,0,57,0.3,0,0,0,0,UVXY181214P00038000
UVXY,65.93,*,UVXY181214C00039000,,call,12/14/2018,12/14/2018,39,0,24.5,29,0,0,0.3,1,0,0,0,UVXY181214C00039000
UVXY,65.93,*,UVXY181214P00039000,,put,12/14/2018,12/14/2018,39,0.11,0,0.56,0,14,0.3,0,0,0,0,UVXY181214P00039000
UVXY,65.93,*,UVXY181214C00040000,,call,12/14/2018,12/14/2018,40,26.15,24.65,26.9,60,83,0.3,1,0,0,0,UVXY181214C00040000
UVXY,65.93,*,UVXY181214P00040000,,put,12/14/2018,12/14/2018,40,0.01,0,0.01,0,742,0.3,0,0,0,0,UVXY181214P00040000
UVXY,65.93,*,UVXY181214C00040500,,call,12/14/2018,12/14/2018,40.5,0,23,27.5,0,0,0.3,1,0,0,0,UVXY181214C00040500
UVXY,65.93,*,UVXY181214P00040500,,put,12/14/2018,12/14/2018,40.5,0,0,0.6,0,0,0.3,0,0,0,0,UVXY181214P00040500
UVXY,65.93,*,UVXY181214C00041000,,call,12/14/2018,12/14/2018,41,0,22.5,27,0,0,0.3,1,0,0,0,UVXY181214C00041000
UVXY,65.93,*,UVXY181214P00041000,,put,12/14/2018,12/14/2018,41,0.04,0,0.66,0,337,0.3,0,0,0,0,UVXY181214P00041000
UVXY,65.93,*,UVXY181214C00041500,,call,12/14/2018,12/14/2018,41.5,0,22,26.5,0,0,0.3,1,0,0,0,UVXY181214C00041500
UVXY,65.93,*,UVXY181214P00041500,,put,12/14/2018,12/14/2018,41.5,0,0,0.6,0,0,0.3,0,0,0,0,UVXY181214P00041500
UVXY,65.93,*,UVXY181214C00042000,,call,12/14/2018,12/14/2018,42,6.1,21.7,26.1,0,1,0.3,1,0,0,0,UVXY181214C00042000
UVXY,65.93,*,UVXY181214P00042000,,put,12/14/2018,12/14/2018,42,0.03,0,0.48,0,46,0.3,0,0,0,0,UVXY181214P00042000
UVXY,65.93,*,UVXY181214C00042500,,call,12/14/2018,12/14/2018,42.5,0,21,25.5,0,0,0.3,1,0,0,0,UVXY181214C00042500
UVXY,65.93,*,UVXY181214P00042500,,put,12/14/2018,12/14/2018,42.5,0.03,0,0.37,0,3,0.3,0,0,0,0,UVXY181214P00042500
UVXY,65.93,*,UVXY181214C00043000,,call,12/14/2018,12/14/2018,43,6.11,20.5,24.95,0,10,0.3,1,0,0,0,UVXY181214C00043000
UVXY,65.93,*,UVXY181214P00043000,,put,12/14/2018,12/14/2018,43,0.01,0,0.07,0,344,0.3,0,0,0,0,UVXY181214P00043000
UVXY,65.93,*,UVXY181214C00043500,,call,12/14/2018,12/14/2018,43.5,5.25,20,24.45,0,0,0.3,1,0,0,0,UVXY181214C00043500
UVXY,65.93,*,UVXY181214P00043500,,put,12/14/2018,12/14/2018,43.5,0.03,0,0.07,0,249,0.3,0,0,0,0,UVXY181214P00043500
UVXY,65.93,*,UVXY181214C00044000,,call,12/14/2018,12/14/2018,44,18.6,19.5,23.95,0,0,0.3,1,0,0,0,UVXY181214C00044000
