UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
UVXY,47.8,*,UVXY181207C00035000,,call,12/07/2018,12/03/2018,35,21,10.65,13.8,0,0,0.5635,0.9984,0,7.3603,0,UVXY181207C00035000
UVXY,47.8,*,UVXY181207P00035000,,put,12/07/2018,12/03/2018,35,0.04,0,0.05,150,40,1.0209,-0.0006,0.0005,-0.5568,0.0099,UVXY181207P00035000
UVXY,47.8,*,UVXY181207C00040000,,call,12/07/2018,12/03/2018,40,7.65,7.3,8.35,310,18,0.5635,0.998,0.0006,6.9996,0.0076,UVXY181207C00040000
UVXY,47.8,*,UVXY181207P00040000,,put,12/07/2018,12/03/2018,40,0.06,0.03,0.1,1243,2744,1.0209,-0.0313,0.0151,-18.2208,0.3221,UVXY181207P00040000
UVXY,47.8,*,UVXY181207C00043000,,call,12/07/2018,12/03/2018,43,5.65,3,6.95,2,0,0.5635,0.9739,0.0224,-1.1189,0.2629,UVXY181207C00043000
UVXY,47.8,*,UVXY181207P00043000,,put,12/07/2018,12/03/2018,43,0.15,0.11,0.24,845,534,0.846,-0.0912,0.0424,-35.3151,0.7486,UVXY181207P00043000
UVXY,47.8,*,UVXY181207C00043500,,call,12/07/2018,12/03/2018,43.5,4.6,4.05,4.95,15,0,0.5635,0.9586,0.0333,-5.2179,0.3919,UVXY181207C00043500
UVXY,47.8,*,UVXY181207P00043500,,put,12/07/2018,12/03/2018,43.5,0.23,0.17,0.22,91,257,0.8061,-0.1065,0.0499,-37.7554,0.8386,UVXY181207P00043500
UVXY,47.8,*,UVXY181207C00044000,,call,12/07/2018,12/03/2018,44,4.75,3.65,4.3,135,13,0.5947,0.9267,0.0503,-13.7041,0.6247,UVXY181207C00044000
UVXY,47.8,*,UVXY181207P00044000,,put,12/07/2018,12/03/2018,44,0.33,0.21,0.48,476,680,0.8759,-0.1547,0.0595,-53.1928,1.0866,UVXY181207P00044000
UVXY,47.8,*,UVXY181207C00045000,,call,12/07/2018,12/03/2018,45,3.5,3.1,3.5,366,190,0.8817,0.7699,0.0751,-61.1547,1.3811,UVXY181207C00045000
UVXY,47.8,*,UVXY181207P00045000,,put,12/07/2018,12/03/2018,45,0.53,0.46,0.62,949,897,0.8682,-0.2254,0.0757,-66.7258,1.3706,UVXY181207P00045000
UVXY,47.8,*,UVXY181207C00045500,,call,12/07/2018,12/03/2018,45.5,3,2.78,3.2,58,0,0.9176,0.7215,0.0798,-71.6023,1.5281,UVXY181207C00045500
UVXY,47.8,*,UVXY181207P00045500,,put,12/07/2018,12/03/2018,45.5,0.63,0.58,0.83,183,20,0.8867,-0.271,0.0817,-75.3009,1.5121,UVXY181207P00045500
UVXY,47.8,*,UVXY181207C00046000,,call,12/07/2018,12/03/2018,46,3,2.31,2.83,351,45,0.8652,0.6866,0.0894,-71.5564,1.6142,UVXY181207C00046000
UVXY,47.8,*,UVXY181207P00046000,,put,12/07/2018,12/03/2018,46,0.88,0.76,1.13,1059,566,0.9348,-0.3225,0.0839,-86.0548,1.6374,UVXY181207P00046000
UVXY,47.8,*,UVXY181207C00046500,,call,12/07/2018,12/03/2018,46.5,2.55,2.04,2.53,42,2,0.8858,0.6366,0.0925,-78.3864,1.7101,UVXY181207C00046500
UVXY,47.8,*,UVXY181207P00046500,,put,12/07/2018,12/03/2018,46.5,1.3,1.01,1.37,293,657,0.9678,-0.3702,0.0853,-93.8896,1.7232,UVXY181207P00046500
UVXY,47.8,*,UVXY181207C00047000,,call,12/07/2018,12/03/2018,47,2.2,1.9,2.26,848,52,0.9346,0.5856,0.0911,-86.7207,1.7765,UVXY181207C00047000
UVXY,47.8,*,UVXY181207P00047000,,put,12/07/2018,12/03/2018,47,1.35,1.25,1.6,430,279,0.9798,-0.4151,0.087,-98.3169,1.7788,UVXY181207P00047000
UVXY,47.8,*,UVXY181207C00047500,,call,12/07/2018,12/03/2018,47.5,1.93,1.58,2.01,121,7,0.9229,0.5391,0.094,-87.627,1.8104,UVXY181207C00047500
UVXY,47.8,*,UVXY181207P00047500,,put,12/07/2018,12/03/2018,47.5,1.89,1.49,1.88,105,352,0.9923,-0.4596,0.0874,-101.5631,1.8105,UVXY181207P00047500
UVXY,47.8,*,UVXY181207C00048000,,call,12/07/2018,12/03/2018,48,1.65,1.39,1.8,482,66,0.9452,0.4928,0.0922,-90.6278,1.8192,UVXY181207C00048000
