UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
FXI,42.68,*,FXI180928C00035000,,call,09/28/2018,09/24/2018,35,0,7.5,7.75,0,0,0.2794,1,0,-0.813,0,FXI180928C00035000
FXI,42.68,*,FXI180928P00035000,,put,09/28/2018,09/24/2018,35,0.03,0,0.02,0,75,0.4269,0,0,-0.0002,0,FXI180928P00035000
FXI,42.68,*,FXI180928C00035500,,call,09/28/2018,09/24/2018,35.5,0,6.95,7.25,0,0,0.2794,1,0,-0.8246,0,FXI180928C00035500
FXI,42.68,*,FXI180928P00035500,,put,09/28/2018,09/24/2018,35.5,0,0,0.02,0,0,0.4269,0,0,-0.0013,0.0001,FXI180928P00035500
FXI,42.68,*,FXI180928C00036000,,call,09/28/2018,09/24/2018,36,0,6.6,6.75,0,0,0.2794,1,0,-0.8362,0,FXI180928C00036000
FXI,42.68,*,FXI180928P00036000,,put,09/28/2018,09/24/2018,36,0.01,0,0.02,0,9,0.4269,0,0,-0.0057,0.0002,FXI180928P00036000
FXI,42.68,*,FXI180928C00036500,,call,09/28/2018,09/24/2018,36.5,0,5.8,7,0,0,0.2794,1,0,-0.8478,0,FXI180928C00036500
FXI,42.68,*,FXI180928P00036500,,put,09/28/2018,09/24/2018,36.5,0,0,0.02,0,21,0.4269,-0.0001,0.0001,-0.0221,0.0009,FXI180928P00036500
FXI,42.68,*,FXI180928C00037000,,call,09/28/2018,09/24/2018,37,0,5.6,5.75,0,0,0.2794,1,0,-0.8595,0,FXI180928C00037000
FXI,42.68,*,FXI180928P00037000,,put,09/28/2018,09/24/2018,37,0.01,0,0.01,0,106,0.4269,-0.0002,0.0005,-0.0757,0.0032,FXI180928P00037000
FXI,42.68,*,FXI180928C00037500,,call,09/28/2018,09/24/2018,37.5,0,4.4,5.25,0,0,0.2794,1,0,-0.8712,0,FXI180928C00037500
FXI,42.68,*,FXI180928P00037500,,put,09/28/2018,09/24/2018,37.5,0.01,0,0.02,0,239,0.4269,-0.0007,0.0014,-0.2286,0.0098,FXI180928P00037500
FXI,42.68,*,FXI180928C00038000,,call,09/28/2018,09/24/2018,38,3.38,4.65,4.75,0,0,0.2794,1,0,-0.8844,0.0001,FXI180928C00038000
FXI,42.68,*,FXI180928P00038000,,put,09/28/2018,09/24/2018,38,0.01,0,0.02,3,734,0.4269,-0.002,0.0037,-0.6122,0.0263,FXI180928P00038000
FXI,42.68,*,FXI180928C00038500,,call,09/28/2018,09/24/2018,38.5,0,2.87,4.25,0,0,0.2794,0.9999,0.0002,-0.9075,0.0009,FXI180928C00038500
FXI,42.68,*,FXI180928P00038500,,put,09/28/2018,09/24/2018,38.5,0.01,0,0.02,0,119,0.4269,-0.0054,0.0088,-1.4595,0.0627,FXI180928P00038500
FXI,42.68,*,FXI180928C00039000,,call,09/28/2018,09/24/2018,39,3.45,3.65,3.75,16,65,0.2794,0.9997,0.0011,-0.9829,0.0051,FXI180928C00039000
FXI,42.68,*,FXI180928P00039000,,put,09/28/2018,09/24/2018,39,0.01,0,0.02,0,271,0.4269,-0.0127,0.0188,-3.1107,0.1336,FXI180928P00039000
FXI,42.68,*,FXI180928C00039500,,call,09/28/2018,09/24/2018,39.5,2.48,3.15,3.25,0,71,0.2794,0.9983,0.0049,-1.2649,0.0228,FXI180928C00039500
FXI,42.68,*,FXI180928P00039500,,put,09/28/2018,09/24/2018,39.5,0.01,0.01,0.03,1,341,0.4269,-0.0272,0.036,-5.9522,0.2558,FXI180928P00039500
FXI,42.68,*,FXI180928C00040000,,call,09/28/2018,09/24/2018,40,2.5,2.68,2.72,27,141,0.2794,0.9929,0.0174,-2.1593,0.0809,FXI180928C00040000
FXI,42.68,*,FXI180928P00040000,,put,09/28/2018,09/24/2018,40,0.01,0.01,0.03,224,3022,0.3685,-0.0311,0.0466,-5.7338,0.2857,FXI180928P00040000
FXI,42.68,*,FXI180928C00040500,,call,09/28/2018,09/24/2018,40.5,2.14,2.19,2.22,37,197,0.2794,0.9764,0.0488,-4.3888,0.2269,FXI180928C00040500
FXI,42.68,*,FXI180928P00040500,,put,09/28/2018,09/24/2018,40.5,0.03,0.02,0.03,76,948,0.3272,-0.0446,0.0706,-6.837,0.3842,FXI180928P00040500
FXI,42.68,*,FXI180928C00041000,,call,09/28/2018,09/24/2018,41,1.6,1.71,1.75,2,379,0.2927,0.9275,0.1156,-9.8973,0.5627,FXI180928C00041000
