UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
UVXY,76.41,*,UVXY181221C00020000,,call,12/21/2018,12/20/2018,20,46.19,54.6,57.8,0,4,2.1192,0.9998,0,13.3888,0,UVXY181221C00020000
UVXY,76.41,*,UVXY181221P00020000,,put,12/21/2018,12/20/2018,20,0.12,0,2.14,0,71,2.3037,0,0,0,0,UVXY181221P00020000
UVXY,76.41,*,UVXY181221C00025000,,call,12/21/2018,12/20/2018,25,28.63,48.3,52.45,0,1,2.1192,0.9998,0,13.2564,0,UVXY181221C00025000
UVXY,76.41,*,UVXY181221P00025000,,put,12/21/2018,12/20/2018,25,0.01,0,0.05,0,613,2.3037,0,0,0,0,UVXY181221P00025000
UVXY,76.41,*,UVXY181221C00026000,,call,12/21/2018,12/20/2018,26,29.35,47.3,51.45,0,1,2.1192,0.9998,0,13.2299,0,UVXY181221C00026000
UVXY,76.41,*,UVXY181221P00026000,,put,12/21/2018,12/20/2018,26,0.31,0,2.16,0,10,2.3037,0,0,0,0,UVXY181221P00026000
UVXY,76.41,*,UVXY181221C00027000,,call,12/21/2018,12/20/2018,27,29.5,46.3,50.45,0,1,2.1192,0.9998,0,13.2034,0,UVXY181221C00027000
UVXY,76.41,*,UVXY181221P00027000,,put,12/21/2018,12/20/2018,27,0.41,0,2.16,0,10,2.3037,0,0,0,0,UVXY181221P00027000
UVXY,76.41,*,UVXY181221C00028000,,call,12/21/2018,12/20/2018,28,28.5,45.3,49.45,0,0,2.1192,0.9998,0,13.1769,0,UVXY181221C00028000
UVXY,76.41,*,UVXY181221P00028000,,put,12/21/2018,12/20/2018,28,0.08,0,0.1,0,594,2.3037,0,0,0,0,UVXY181221P00028000
UVXY,76.41,*,UVXY181221C00029000,,call,12/21/2018,12/20/2018,29,27.7,44.3,48.45,0,0,2.1192,0.9998,0,13.1504,0,UVXY181221C00029000
UVXY,76.41,*,UVXY181221P00029000,,put,12/21/2018,12/20/2018,29,0,0,2.16,0,0,2.3037,0,0,0,0,UVXY181221P00029000
UVXY,76.41,*,UVXY181221C00030000,,call,12/21/2018,12/20/2018,30,42.5,44.15,47.8,0,10,2.1192,0.9998,0,13.1239,0,UVXY181221C00030000
UVXY,76.41,*,UVXY181221P00030000,,put,12/21/2018,12/20/2018,30,0.04,0,0.01,0,1414,2.3037,0,0,0,0,UVXY181221P00030000
UVXY,76.41,*,UVXY181221C00031000,,call,12/21/2018,12/20/2018,31,29.45,42.3,46.45,0,0,2.1192,0.9998,0,13.0974,0,UVXY181221C00031000
UVXY,76.41,*,UVXY181221P00031000,,put,12/21/2018,12/20/2018,31,0.08,0,0.15,0,346,2.3037,0,0,0,0,UVXY181221P00031000
UVXY,76.41,*,UVXY181221C00032000,,call,12/21/2018,12/20/2018,32,0,41.3,45.45,0,0,2.1192,0.9998,0,13.0709,0,UVXY181221C00032000
UVXY,76.41,*,UVXY181221P00032000,,put,12/21/2018,12/20/2018,32,0.04,0,0.06,0,264,2.3037,0,0,0,0,UVXY181221P00032000
UVXY,76.41,*,UVXY181221C00033000,,call,12/21/2018,12/20/2018,33,26.65,40.3,44.45,0,0,2.1192,0.9998,0,13.0445,0,UVXY181221C00033000
UVXY,76.41,*,UVXY181221P00033000,,put,12/21/2018,12/20/2018,33,0.07,0,0.23,0,529,2.3037,0,0,0,0,UVXY181221P00033000
UVXY,76.41,*,UVXY181221C00034000,,call,12/21/2018,12/20/2018,34,34.2,39.3,43.45,0,1,2.1192,0.9998,0,13.018,0,UVXY181221C00034000
UVXY,76.41,*,UVXY181221P00034000,,put,12/21/2018,12/20/2018,34,0.04,0,0.04,0,329,2.3037,0,0,0,0,UVXY181221P00034000
UVXY,76.41,*,UVXY181221C00035000,,call,12/21/2018,12/20/2018,35,37.9,39.65,42.75,1,591,2.1192,0.9998,0,12.9915,0,UVXY181221C00035000
UVXY,76.41,*,UVXY181221P00035000,,put,12/21/2018,12/20/2018,35,0.05,0,0.01,0,1574,2.3037,0,0,0,0,UVXY181221P00035000
